symbol,ivmean10,ivmean10_rank,ivcall10,ivcall10_rank,ivput10,ivput10_rank,ivmean1080,ivmean1080_rank,ivcall1080,ivcall1080_rank,ivput1080,ivput1080_rank
EAT,0.5926,90.0,0.5995,91.0,0.5856,89.0,0.4907,84.0,0.4839,85.0,0.4975,84.0
EATZ,,,,,0.4051,,,,,,0.2654,
EBAY,0.2694,37.0,0.2717,39.0,0.267,36.0,0.3013,32.0,0.2711,20.0,0.3315,42.0
EBC,0.3461,,0.3508,,0.3414,,0.366,,0.3906,,0.3414,
EBIZ,0.237,,0.219,,0.2549,,0.2388,,0.219,,0.2587,
EBS,0.9611,90.0,1.3266,97.0,0.5956,62.0,0.8878,89.0,1.0066,92.0,0.7691,84.0
EBTC,,,0.2823,,,,,,0.2876,,,
EC,0.4794,76.0,0.3219,36.0,0.6369,91.0,0.3393,38.0,0.3219,41.0,0.3567,37.0
ECL,0.191,43.0,0.189,44.0,0.1931,43.0,0.2225,62.0,0.2136,60.0,0.2314,63.0
ECNS,0.2886,,0.2391,51.0,0.3381,74.0,0.2886,,0.2391,60.0,0.3381,78.0
ECPG,0.5539,83.0,0.63,91.0,0.4778,68.0,0.4428,76.0,0.4476,77.0,0.4381,73.0
ECVT,,,0.5625,,,,,,0.4379,,,
ED,0.1924,72.0,0.1964,79.0,0.1885,65.0,0.1822,57.0,0.1307,20.0,0.2337,75.0
EDC,0.5194,41.0,0.5082,41.0,0.5307,41.0,0.503,15.0,0.376,3.0,0.6301,46.0
EDIT,1.1766,94.0,1.102,90.0,1.2513,96.0,1.4138,100.0,1.5764,99.0,1.2513,100.0
EDOC,,,,,0.4182,,,,,,0.4182,
EDR,,,,,0.7308,97.0,,,,,0.2312,21.0
EDU,0.551,75.0,0.4465,57.0,0.6556,83.0,0.5243,67.0,0.5242,70.0,0.5244,65.0
EDV,0.1568,,0.1116,,0.202,,0.1779,,0.1344,,0.2214,
EDZ,0.9429,92.0,1.18,98.0,0.7058,72.0,0.9429,90.0,1.18,99.0,0.7058,46.0
EE,0.4898,84.0,0.5825,90.0,0.397,77.0,0.4516,84.0,0.5101,88.0,0.393,78.0
EEFT,0.299,31.0,0.299,33.0,0.2989,31.0,0.3276,39.0,0.3263,40.0,0.329,40.0
EEM,0.1762,33.0,0.1799,38.0,0.1725,30.0,0.1811,5.0,0.1503,9.0,0.212,4.0
EEMS,0.1504,,0.1415,,0.1593,,0.149,,0.1359,,0.1621,
EEMX,,,0.1925,,,,,,0.1718,,,
EES,0.2267,,0.2081,,0.2453,,0.2267,,0.2081,,0.2453,
EET,0.3405,30.0,0.2852,16.0,0.3957,49.0,0.3362,15.0,0.281,8.0,0.3913,32.0
EETH,0.682,,0.6492,,0.7148,,0.6365,,0.5688,,0.7042,
EEV,,,0.5689,78.0,,,,,0.5689,77.0,,
EEX,,,0.6783,,,,,,0.6783,,,
EFA,0.1415,44.0,0.1584,57.0,0.1245,31.0,0.1545,22.0,0.1116,21.0,0.1974,28.0
EFAX,0.1568,,0.1395,,0.1742,,0.1712,,0.1527,,0.1896,
EFC,,,,,0.225,37.0,,,,,0.225,35.0
EFO,0.3267,,0.3073,,0.3461,,0.327,,0.3145,,0.3395,
EFSC,0.3299,56.0,0.3377,57.0,0.3222,59.0,0.3188,71.0,0.3098,64.0,0.3277,74.0
EFX,0.3061,74.0,0.2842,68.0,0.3279,79.0,0.3136,78.0,0.3005,74.0,0.3267,83.0
EG,0.2455,,0.2685,,0.2225,,0.2492,,0.2342,,0.2643,
EGBN,0.5604,85.0,0.6408,92.0,0.4801,77.0,0.4354,79.0,0.4073,80.0,0.4635,82.0
EGHT,,,0.8011,80.0,,,,,0.8011,88.0,,
EGO,0.3942,15.0,0.3975,16.0,0.391,14.0,0.4206,4.0,0.4231,8.0,0.418,4.0
EGP,0.1921,24.0,0.158,15.0,0.2263,44.0,0.1982,34.0,0.1996,43.0,0.1967,23.0
EGY,0.384,3.0,0.3864,7.0,0.3815,2.0,0.4642,15.0,0.3991,11.0,0.5294,33.0
EH,0.7757,,0.8134,,0.7381,,0.8297,,0.7975,,0.8619,
EHAB,0.5197,,0.5108,,0.5286,,0.5374,,0.5341,,0.5407,
EHC,0.2639,,0.2431,,0.2846,,0.272,,0.2751,,0.2689,
EHTH,0.92,93.0,1.0224,96.0,0.8176,87.0,0.7832,90.0,0.7488,87.0,0.8176,93.0
EIDO,,,0.421,95.0,,,,,0.3518,93.0,,
EIG,,,,,0.2406,11.0,,,,,0.2406,9.0
EINC,0.2156,,0.1789,,0.2524,,0.2293,,0.1967,,0.2619,
EIPI,,,,,0.2236,,,,,,0.2236,
EIX,0.3622,89.0,0.3237,86.0,0.4007,91.0,0.3516,92.0,0.3482,92.0,0.3551,88.0
EL,0.4284,91.0,0.4211,91.0,0.4356,92.0,0.4458,97.0,0.423,97.0,0.4686,97.0
ELA,,,,,0.4491,,,,,,0.4494,
ELAN,0.411,,0.426,,0.396,,0.4092,,0.3952,,0.4233,
ELDN,,,,,1.0535,,,,,,1.0535,
ELF,0.6569,84.0,0.6423,83.0,0.6715,85.0,0.7011,98.0,0.6951,98.0,0.7071,98.0
ELMD,0.5028,,0.513,,0.4927,,0.5276,,0.5455,,0.5098,
ELME,0.3957,,0.3441,,0.4473,,0.3821,,0.3169,,0.4473,
ELP,,,,,1.7401,98.0,,,,,1.7401,99.0
ELS,0.2237,38.0,0.2059,35.0,0.2415,44.0,0.2041,35.0,0.2059,40.0,0.2023,31.0
ELV,0.3041,,0.2902,,0.3179,,0.316,,0.2968,,0.3351,
ELVN,1.0356,,0.8664,,1.2047,,0.8778,,0.8473,,0.9084,
EMB,0.215,98.0,0.1982,98.0,0.2318,98.0,0.1426,87.0,0.0892,92.0,0.1959,75.0
EMBC,0.6062,,0.5512,,0.6612,,0.51,,0.4531,,0.567,
EME,0.3436,71.0,0.3404,71.0,0.3469,70.0,0.4027,84.0,0.4035,85.0,0.4019,84.0
EMN,0.2665,54.0,0.2578,50.0,0.2753,57.0,0.281,50.0,0.2564,33.0,0.3056,64.0
EMQQ,0.2704,,0.2784,,0.2625,,0.2044,,0.2028,,0.2059,
EMR,0.2662,71.0,0.2505,67.0,0.2819,74.0,0.264,65.0,0.2313,51.0,0.2967,72.0
EMXC,,,0.1361,,,,,,0.1361,,,
ENB,0.1926,35.0,0.1947,47.0,0.1906,30.0,0.197,36.0,0.1179,13.0,0.276,67.0
ENFR,0.1976,,0.1717,,0.2235,,0.1693,,0.1262,,0.2123,
ENLT,,,0.3373,,,,,,0.3373,,,
ENOV,0.5774,,0.6502,,0.5045,,0.4552,,0.468,,0.4424,
ENPH,0.5946,26.0,0.594,34.0,0.5952,26.0,0.6325,34.0,0.6273,45.0,0.6378,28.0
ENR,0.3499,72.0,0.337,70.0,0.3628,73.0,0.3498,79.0,0.282,47.0,0.4176,91.0
ENS,0.2932,33.0,0.2952,36.0,0.2913,32.0,0.3102,45.0,0.3001,43.0,0.3203,47.0
ENSG,0.2838,27.0,0.2787,28.0,0.289,32.0,0.283,26.0,0.2788,26.0,0.2872,27.0
ENTA,,,2.8566,100.0,,,,,0.7791,92.0,,
ENTG,0.4081,59.0,0.4095,61.0,0.4067,57.0,0.4315,68.0,0.4225,68.0,0.4405,69.0
ENVA,0.4015,25.0,0.3807,21.0,0.4224,34.0,0.3914,11.0,0.3914,12.0,0.3915,10.0
ENVX,0.9074,,0.7848,,1.0299,,0.8849,,0.9412,,0.8286,
ENZL,,,,,0.2937,80.0,,,,,0.2937,85.0
EOG,0.276,30.0,0.2714,28.0,0.2806,32.0,0.2856,20.0,0.289,23.0,0.2823,17.0
EOLS,,,0.5571,,,,,,0.5899,,,
EOSE,0.8244,,0.727,,0.9219,,0.9531,,0.9458,,0.9604,
EPAC,0.3243,,0.321,,0.3275,,0.3243,,0.321,,0.3275,
EPAM,0.3956,69.0,0.3845,67.0,0.4067,71.0,0.4196,85.0,0.42,85.0,0.4191,84.0
EPC,0.3242,43.0,0.3386,49.0,0.3098,38.0,0.3429,55.0,0.3386,55.0,0.3473,55.0
EPD,0.1603,28.0,0.1511,24.0,0.1695,34.0,0.1986,44.0,0.1196,20.0,0.2776,66.0
EPI,0.1654,18.0,0.1554,18.0,0.1753,23.0,0.1542,3.0,0.1119,2.0,0.1966,9.0
EPM,,,,,0.9497,97.0,,,,,0.4703,49.0
EPP,,,0.1385,30.0,,,,,0.1385,36.0,,
EPR,0.2524,53.0,0.1985,37.0,0.3062,62.0,0.2182,46.0,0.1849,36.0,0.2516,47.0
EPRT,0.3099,,0.3659,,0.2539,,0.2982,,0.3659,,0.2304,
EPS,0.1555,,0.1571,,0.1539,,0.16,,0.1571,,0.1629,
EPV,0.3213,38.0,0.2926,32.0,0.35,46.0,0.3298,28.0,0.277,20.0,0.3825,42.0
EQBK,,,,,0.3825,,,,,,0.3424,
EQH,0.3576,,0.3902,,0.325,,0.317,,0.3117,,0.3223,
EQIX,0.2626,41.0,0.27,46.0,0.2552,37.0,0.2517,26.0,0.2137,14.0,0.2896,39.0
EQL,0.1251,,0.0775,,0.1727,,0.109,,0.0728,,0.1453,
EQNR,0.2563,,0.2678,,0.2448,,0.2877,,0.1845,,0.3909,
EQR,0.2588,71.0,0.2164,57.0,0.3012,78.0,0.2503,70.0,0.1846,34.0,0.3161,80.0
EQT,0.3696,67.0,0.3728,68.0,0.3663,66.0,0.3798,70.0,0.3561,67.0,0.4036,71.0
EQWL,0.142,,0.118,,0.166,,0.1618,,0.1065,,0.2172,
EQX,0.4885,,0.4723,,0.5046,,0.6319,,0.5423,,0.7215,
ERIC,0.4097,77.0,0.3614,66.0,0.458,83.0,0.314,34.0,0.2858,30.0,0.3422,40.0
ERIE,0.2871,81.0,0.2696,73.0,0.3046,85.0,0.3078,92.0,0.309,92.0,0.3067,89.0
ERII,0.4996,28.0,0.5074,33.0,0.4918,28.0,0.5752,57.0,0.534,47.0,0.6164,67.0
ERJ,0.4318,69.0,0.4235,67.0,0.4402,69.0,0.4531,78.0,0.4356,75.0,0.4706,79.0
ERO,0.5214,,0.5361,,0.5068,,0.4876,,0.4822,,0.4929,
ERTH,0.2462,,0.2365,,0.2558,,0.2462,,0.2349,,0.2576,
ERX,0.4446,23.0,0.4935,37.0,0.3956,11.0,0.3452,1.0,0.2746,1.0,0.4159,1.0
ERY,0.4946,27.0,0.4671,25.0,0.5221,32.0,0.3983,2.0,0.2935,2.0,0.5031,5.0
ES,0.226,40.0,0.232,70.0,0.22,48.0,0.2186,44.0,0.1984,67.0,0.2388,62.0
ESAB,0.3228,,0.334,,0.3116,,0.2918,,0.2977,,0.2858,
ESCA,,,0.7651,,,,,,0.4916,,,
ESE,0.3566,68.0,0.336,59.0,0.3772,72.0,0.2686,32.0,0.2814,43.0,0.2559,24.0
ESGD,0.1635,,0.1522,,0.1748,,0.1657,,0.1376,,0.1937,
ESGR,,,0.041,,,,,,0.041,,,
ESGU,,,0.1656,,,,,,0.1656,,,
ESI,0.3954,41.0,0.493,65.0,0.2979,16.0,0.2766,7.0,0.2846,15.0,0.2686,3.0
ESLT,0.3568,71.0,0.3349,63.0,0.3786,76.0,0.3335,71.0,0.3356,77.0,0.3314,70.0
ESNT,0.2473,9.0,0.2337,8.0,0.2609,17.0,0.2528,13.0,0.2337,11.0,0.2719,20.0
ESPO,0.3097,,0.3458,,0.2736,,0.252,,0.2438,,0.2602,
ESPR,,,0.8496,52.0,,,,,0.865,59.0,,
ESRT,,,,,0.4113,70.0,,,,,0.3328,57.0
ESS,0.2445,64.0,0.2403,62.0,0.2487,63.0,0.229,56.0,0.2336,64.0,0.2244,42.0
ESSA,,,1.2342,,,,,,1.2342,,,
ESTA,0.7096,,0.7713,,0.6478,,0.764,,0.7579,,0.7702,
ESTC,0.45,,0.3825,,0.5174,,0.5357,,0.5364,,0.535,
ET,0.2121,16.0,0.2128,18.0,0.2114,15.0,0.2528,12.0,0.1336,13.0,0.372,27.0
ETD,0.4542,,0.507,,0.4015,,0.3376,,0.2736,,0.4015,
ETHD,1.2493,,1.2689,,1.2297,,1.2714,,0.9283,,1.6145,
ETHT,1.7751,,1.7321,,1.8181,,1.4636,,1.3957,,1.5315,
ETN,0.2986,76.0,0.2935,74.0,0.3038,76.0,0.3241,81.0,0.3,74.0,0.3482,89.0
ETNB,0.9392,,0.7796,,1.0987,,0.833,,0.9652,,0.7009,
ETON,,,1.6,,,,,,0.5742,,,
ETR,0.2621,85.0,0.2553,84.0,0.2689,83.0,0.2649,84.0,0.2151,70.0,0.3146,92.0
ETSY,0.4314,28.0,0.4382,31.0,0.4247,26.0,0.4802,21.0,0.4707,19.0,0.4898,23.0
ETWO,,,,,0.6012,,,,,,0.6012,
EU,0.8616,,0.7955,,0.9278,,0.7346,,0.7131,,0.7561,
EUFN,0.2633,66.0,0.2981,82.0,0.2286,42.0,0.1983,23.0,0.1384,10.0,0.2582,37.0
EUO,0.17,55.0,0.1519,44.0,0.188,64.0,0.1578,41.0,0.139,33.0,0.1766,48.0
EURL,0.4749,49.0,0.4206,41.0,0.5292,59.0,0.4986,53.0,0.4499,48.0,0.5474,59.0
EUSA,0.1792,,0.1871,,0.1714,,0.1706,,0.1656,,0.1756,
EVAV,0.7111,,0.6787,,0.7435,,0.691,,0.6549,,0.7271,
EVER,0.5191,46.0,0.5101,47.0,0.5281,47.0,0.5834,47.0,0.6111,53.0,0.5557,45.0
EVEX,1.0618,,0.9308,,1.1927,,0.8631,,0.6753,,1.0509,
EVGO,0.855,,0.8496,,0.8605,,0.7491,,0.7555,,0.7427,
EVH,0.6726,70.0,0.681,71.0,0.6643,69.0,0.8363,96.0,0.8478,97.0,0.8248,95.0
EVLV,0.9111,,0.9704,,0.8518,,0.8233,,0.8045,,0.8421,
EVR,0.3952,76.0,0.3775,73.0,0.4129,79.0,0.3939,78.0,0.385,77.0,0.4027,77.0
EVRG,0.1942,,0.1984,,0.1899,,0.2044,,0.173,,0.2359,
EVTC,,,0.3222,45.0,,,,,0.3222,57.0,,
EVX,0.1758,,0.1705,,0.1811,,0.182,,0.1712,,0.1928,
EW,0.2922,59.0,0.2823,56.0,0.3021,62.0,0.336,81.0,0.3221,70.0,0.35,86.0
EWA,0.1851,35.0,0.1843,43.0,0.186,31.0,0.2443,59.0,0.1843,51.0,0.3043,64.0
EWBC,0.3733,71.0,0.3918,74.0,0.3548,66.0,0.3215,62.0,0.3056,60.0,0.3374,63.0
EWC,0.1728,48.0,0.1708,52.0,0.1747,45.0,0.1615,22.0,0.1158,12.0,0.2072,35.0
EWCZ,0.7506,,0.823,,0.6781,,0.7268,,0.7364,,0.7172,
EWD,0.2726,66.0,0.2646,70.0,0.2807,62.0,0.2274,54.0,0.174,36.0,0.2807,61.0
EWG,0.2102,55.0,0.2035,56.0,0.217,54.0,0.2029,41.0,0.118,14.0,0.2878,64.0
EWH,0.2488,76.0,0.2562,80.0,0.2415,68.0,0.2114,49.0,0.1356,22.0,0.2873,68.0
EWI,0.1744,16.0,0.1451,11.0,0.2037,26.0,0.1959,14.0,0.1285,9.0,0.2633,34.0
EWJ,0.1717,43.0,0.1697,46.0,0.1737,42.0,0.1774,28.0,0.1467,25.0,0.2082,36.0
EWL,0.202,77.0,0.1714,70.0,0.2326,81.0,0.22,85.0,0.2086,87.0,0.2314,80.0
EWN,0.2315,68.0,0.2369,76.0,0.2261,63.0,0.3149,90.0,0.2663,85.0,0.3635,92.0
EWP,0.2352,49.0,0.2523,65.0,0.2182,36.0,0.2208,36.0,0.1807,32.0,0.261,41.0
EWQ,0.2418,72.0,0.2381,75.0,0.2454,68.0,0.2035,48.0,0.1616,38.0,0.2454,55.0
EWS,0.2427,83.0,0.1645,51.0,0.3209,91.0,0.2427,83.0,0.1645,54.0,0.3209,94.0
EWT,0.2676,74.0,0.199,49.0,0.3361,86.0,0.2572,61.0,0.2294,71.0,0.2849,51.0
EWTX,2.1924,,2.0031,,2.3816,,0.9207,,0.8784,,0.963,
EWU,0.138,24.0,0.1349,30.0,0.141,23.0,0.144,10.0,0.0941,18.0,0.1939,17.0
EWV,0.3284,41.0,0.3083,36.0,0.3486,48.0,0.3437,46.0,0.3089,36.0,0.3785,54.0
EWW,0.2568,67.0,0.2431,64.0,0.2706,69.0,0.2635,65.0,0.1802,25.0,0.3468,79.0
EWX,,,0.1454,46.0,,,,,0.1454,53.0,,
EWY,0.2619,68.0,0.2613,69.0,0.2624,66.0,0.2652,57.0,0.2452,62.0,0.2851,51.0
EWZ,0.3238,54.0,0.2829,41.0,0.3646,66.0,0.3004,34.0,0.2352,26.0,0.3656,47.0
EWZS,,,,,0.468,,,,,,0.3647,
EXAS,0.4645,23.0,0.4662,25.0,0.4628,23.0,0.5249,36.0,0.5277,38.0,0.5221,34.0
EXC,0.1931,45.0,0.1966,53.0,0.1896,39.0,0.1853,19.0,0.1282,12.0,0.2424,49.0
EXE,0.2666,,0.2482,,0.285,,0.2742,,0.2276,,0.3208,
EXEL,0.3272,4.0,0.3675,7.0,0.2869,3.0,0.3856,8.0,0.372,7.0,0.3993,9.0
EXFY,0.8934,,0.878,,0.9087,,0.8934,,0.878,,0.9087,
EXI,0.1838,,0.1873,,0.1802,,0.1752,,0.16,,0.1904,
EXK,0.6586,35.0,0.6657,38.0,0.6515,36.0,0.646,30.0,0.6238,27.0,0.6683,37.0
EXLS,0.3608,78.0,0.3634,79.0,0.3583,76.0,0.3104,74.0,0.2933,67.0,0.3276,79.0
EXP,0.3231,44.0,0.3306,49.0,0.3156,40.0,0.3611,61.0,0.3559,60.0,0.3663,63.0
EXPD,0.2342,35.0,0.2221,30.0,0.2464,40.0,0.2528,35.0,0.248,38.0,0.2576,33.0
EXPE,0.3382,49.0,0.3472,52.0,0.3293,46.0,0.3936,64.0,0.376,59.0,0.4111,69.0
EXPI,0.9606,,1.3512,,0.57,,0.5511,,0.5262,,0.576,
EXPO,0.6608,100.0,0.7218,100.0,0.5999,99.0,0.3708,98.0,0.3643,98.0,0.3773,98.0
EXR,0.27,63.0,0.2654,65.0,0.2746,59.0,0.2827,70.0,0.2441,62.0,0.3213,74.0
EXTR,0.381,4.0,0.3936,8.0,0.3683,3.0,0.4926,24.0,0.4917,26.0,0.4936,23.0
EYE,0.4764,55.0,0.4972,62.0,0.4556,49.0,0.5506,88.0,0.5759,89.0,0.5252,82.0
EYPT,0.9408,,0.8215,,1.0602,,0.853,,0.7821,,0.9239,
EZA,0.2623,34.0,0.2567,37.0,0.268,33.0,0.2677,18.0,0.2344,21.0,0.301,20.0
EZJ,0.3533,52.0,0.3663,62.0,0.3403,43.0,0.3384,47.0,0.3242,53.0,0.3525,45.0
EZM,0.1974,,0.1963,,0.1984,,0.1899,,0.1832,,0.1965,
EZPW,0.3425,11.0,0.3416,12.0,0.3434,12.0,0.3195,4.0,0.3386,10.0,0.3004,1.0
F,0.3434,53.0,0.3426,55.0,0.3441,52.0,0.3402,46.0,0.2532,28.0,0.4273,60.0
FAB,0.1796,,0.1601,,0.1991,,0.181,,0.1606,,0.2014,
FAD,0.1795,,0.1741,,0.1849,,0.1688,,0.1589,,0.1787,
FAF,0.2396,28.0,0.1889,14.0,0.2903,52.0,0.2502,45.0,0.2191,39.0,0.2813,54.0
FANG,0.3038,25.0,0.3037,25.0,0.3039,26.0,0.3332,25.0,0.2916,13.0,0.3748,38.0
FARO,0.5347,71.0,0.5722,78.0,0.4972,62.0,0.5024,75.0,0.5308,82.0,0.4739,62.0
FAS,0.5556,66.0,0.5357,64.0,0.5754,67.0,0.5068,49.0,0.4702,50.0,0.5433,48.0
FAST,0.2652,42.0,0.2391,28.0,0.2913,54.0,0.2517,22.0,0.2152,20.0,0.2882,33.0
FATE,,,4.4548,,,,,,4.4548,,,
FAZ,0.6703,77.0,0.5786,66.0,0.762,83.0,0.649,56.0,0.4443,32.0,0.8536,77.0
FBIN,0.3397,,0.3409,,0.3385,,0.3362,,0.3318,,0.3405,
FBIZ,0.3462,,0.3336,,0.3587,,0.3425,,0.3263,,0.3587,
FBK,0.3663,,0.3571,,0.3756,,0.3334,,0.3245,,0.3423,
FBL,0.7466,,0.7597,,0.7335,,0.7338,,0.7079,,0.7596,
FBMS,0.417,,0.388,,0.4459,,0.3672,,0.2885,,0.4459,
FBNC,0.353,54.0,0.3641,59.0,0.3418,55.0,0.353,70.0,0.3641,76.0,0.3418,63.0
FBND,,,,,0.1566,,,,,,0.1566,
FBOT,,,0.2035,,,,,,0.2035,,,
FBRT,,,,,0.4401,,,,,,0.2415,
FBT,0.2208,43.0,0.2141,43.0,0.2274,45.0,0.2066,18.0,0.1965,18.0,0.2167,19.0
FBY,,,,,0.4102,,,,,,0.6719,
FC,0.7757,98.0,0.8204,98.0,0.7311,96.0,0.4629,88.0,0.4995,92.0,0.4263,78.0
FCBC,0.3537,48.0,0.3152,42.0,0.3922,57.0,0.3537,61.0,0.3152,56.0,0.3922,67.0
FCEL,2.2945,100.0,2.4093,99.0,2.1797,99.0,0.9085,63.0,0.9281,65.0,0.8889,55.0
FCF,,,,,0.4399,66.0,,,,,0.3627,55.0
FCFS,0.2596,19.0,0.2417,17.0,0.2776,26.0,0.287,33.0,0.2703,26.0,0.3036,38.0
FCG,0.2998,47.0,0.2948,48.0,0.3047,46.0,0.2746,26.0,0.2485,21.0,0.3007,32.0
FCN,0.2444,24.0,0.1946,4.0,0.2943,47.0,0.3277,55.0,0.3253,56.0,0.3301,55.0
FCNCA,0.2536,,0.243,,0.2641,,0.3276,,0.323,,0.3321,
FCOM,0.1938,,0.1396,,0.2481,,0.1921,,0.1396,,0.2447,
FCPT,,,,,0.3095,57.0,,,,,0.3438,73.0
FCX,0.4323,57.0,0.4581,65.0,0.4065,52.0,0.3903,31.0,0.3679,17.0,0.4128,48.0
FDIG,0.751,,0.6052,,0.8968,,0.7088,,0.6436,,0.774,
FDIS,0.308,,0.3389,,0.2771,,0.2326,,0.2153,,0.2498,
FDL,,,,,0.2348,,,,,,0.2348,
FDLO,0.1438,,0.1428,,0.1448,,0.1468,,0.135,,0.1587,
FDMO,0.1775,,0.1656,,0.1895,,0.1788,,0.1678,,0.1899,
FDMT,1.022,,0.9926,,1.0514,,1.7406,,2.4298,,1.0514,
FDN,0.2871,77.0,0.311,84.0,0.2632,69.0,0.2633,71.0,0.2584,72.0,0.2683,67.0
FDNI,0.413,,0.379,,0.4469,,0.3632,,0.3522,,0.3743,
FDP,0.2583,27.0,0.2627,33.0,0.254,25.0,0.2876,42.0,0.2545,30.0,0.3208,50.0
FDRR,0.1596,,0.1374,,0.1818,,0.1587,,0.1374,,0.1799,
FDS,0.5022,95.0,0.5041,95.0,0.5003,95.0,0.2446,36.0,0.236,34.0,0.2533,37.0
FDT,0.1572,,0.1132,,0.2012,,0.1599,,0.1058,,0.214,
FDUS,,,0.6623,97.0,,,,,0.2621,71.0,,
FDVV,0.1274,,0.0871,,0.1678,,0.1252,,0.0871,,0.1633,
FDX,0.6666,99.0,0.6665,99.0,0.6666,99.0,0.3024,70.0,0.2649,53.0,0.3399,79.0
FE,0.1948,49.0,0.1854,47.0,0.2041,51.0,0.2002,35.0,0.147,17.0,0.2534,59.0
FELE,0.4466,90.0,0.6018,97.0,0.2913,45.0,0.2614,27.0,0.2623,36.0,0.2605,22.0
FEMS,,,,,0.2183,,,,,,0.2183,
FENC,0.6342,,0.6251,,0.6433,,0.6045,,0.6016,,0.6074,
FENY,0.1799,,0.1392,,0.2206,,0.2084,,0.1973,,0.2194,
FEP,0.1856,,0.1728,,0.1983,,0.195,,0.1728,,0.2173,
FEPI,,,,,0.3945,,,,,,0.5708,
FER,0.3575,,0.3613,,0.3537,,0.3474,,0.341,,0.3537,
FERG,0.3655,,0.3424,,0.3886,,0.3102,,0.3062,,0.3142,
FET,0.4828,52.0,0.5287,65.0,0.437,38.0,0.4711,57.0,0.5052,72.0,0.437,41.0
FEUZ,0.2332,,0.2258,,0.2407,,0.2336,,0.204,,0.2633,
FEX,0.1816,62.0,0.1423,46.0,0.2208,75.0,0.1756,60.0,0.1423,48.0,0.209,73.0
FEZ,0.2076,57.0,0.1827,49.0,0.2326,63.0,0.1753,26.0,0.1416,36.0,0.2089,17.0
FF,0.5108,76.0,0.4605,62.0,0.5612,86.0,0.5108,91.0,0.4605,74.0,0.5612,96.0
FFAI,1.6559,,1.6562,,1.6556,,1.9606,,1.884,,2.0373,
FFBC,,,,,0.227,6.0,,,,,0.277,31.0
FFIC,0.474,,0.5575,90.0,0.3904,73.0,0.474,,0.5575,95.0,0.3904,75.0
FFIN,,,,,0.3315,63.0,,,,,0.3315,74.0
FFIV,0.286,31.0,0.278,28.0,0.294,33.0,0.3134,33.0,0.313,32.0,0.3139,34.0
FFTY,0.369,,0.3477,,0.3903,,0.3802,,0.3449,,0.4154,
FFWM,0.602,,0.6145,,0.5896,,0.5978,,0.606,,0.5896,
FG,0.493,,0.5558,,0.4302,,0.4262,,0.4222,,0.4302,
FHB,0.4154,,0.4599,,0.3709,50.0,0.3659,,0.3188,,0.413,73.0
FHI,0.2112,,0.2528,,0.1696,,0.2592,,0.2444,,0.274,
FHLC,0.1836,67.0,0.1752,69.0,0.192,67.0,0.159,44.0,0.1555,61.0,0.1625,28.0
FHN,0.3758,74.0,0.3825,75.0,0.3691,72.0,0.3208,64.0,0.2872,57.0,0.3544,71.0
FHTX,,,1.2808,,,,,,1.2808,,,
FI,0.2412,18.0,0.2338,18.0,0.2485,18.0,0.2705,21.0,0.2683,21.0,0.2727,19.0
FIAT,0.8668,,0.63,,1.1037,,0.9927,,0.331,,1.6544,
FIBK,,,0.3868,74.0,,,,,0.394,92.0,,
FICO,0.36,77.0,0.3673,79.0,0.3526,74.0,0.3674,78.0,0.3665,78.0,0.3683,78.0
FIDU,0.1961,,0.1745,,0.2177,,0.1867,,0.1739,,0.1995,
FIGS,,,0.5682,,,,,,0.5682,,,
FILL,,,0.1242,,,,,,0.1242,,,
FINV,0.6242,,0.5437,,0.7046,,0.4362,,0.4316,,0.4409,
FINX,0.2487,,0.2612,,0.2362,,0.2716,,0.3069,,0.2362,
FIP,0.647,,0.6264,,0.6676,,0.5814,,0.5381,,0.6246,
FIS,0.2094,39.0,0.2042,38.0,0.2145,41.0,0.3011,75.0,0.2689,63.0,0.3334,86.0
FISI,,,,,0.4516,,,,,,0.4516,
FITB,0.3037,64.0,0.2908,61.0,0.3167,66.0,0.277,52.0,0.2137,31.0,0.3403,62.0
FITE,0.1936,,0.1818,,0.2053,,0.171,,0.1428,,0.1991,
FIVE,1.3771,100.0,1.4435,100.0,1.3108,100.0,0.5391,98.0,0.534,98.0,0.5442,98.0
FIVN,0.4964,59.0,0.483,54.0,0.5098,62.0,0.5598,87.0,0.5275,77.0,0.5922,92.0
FIW,0.2391,65.0,0.1999,55.0,0.2784,76.0,0.2056,54.0,0.1918,54.0,0.2194,52.0
FIX,0.493,89.0,0.5071,90.0,0.4789,86.0,0.5254,96.0,0.5222,96.0,0.5285,96.0
FIZZ,0.312,10.0,0.3145,12.0,0.3094,11.0,0.3524,21.0,0.3761,32.0,0.3286,13.0
FKWL,0.9551,,1.0353,,0.8749,,0.6445,,0.6635,,0.6255,
FL,0.5267,83.0,0.5271,83.0,0.5262,82.0,0.5343,91.0,0.5292,93.0,0.5394,88.0
FLAX,,,,,0.22,,,,,,0.22,
FLBR,,,0.2614,,,,,,0.2173,,,
FLCH,0.4063,,0.2972,,0.5154,,0.2943,,0.2833,,0.3053,
FLEX,0.4232,69.0,0.4242,69.0,0.4223,68.0,0.3517,37.0,0.3417,37.0,0.3617,37.0
FLG,0.366,,0.4003,,0.3317,,0.4688,,0.4453,,0.4923,
FLGT,0.6518,,0.7936,,0.5099,,0.5228,,0.5181,,0.5274,
FLIC,0.3445,,0.2929,,0.396,,0.3782,,0.3603,,0.396,
