symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivput1080,ivput1080_rank
EETH,,,,35.79999923706055,,0.5639,,0.2551,,0.6459,,0.6759,,0.7515,,0.4264,,0.5916,,0.7548,
EEV,,,,15.806900024414062,,0.2543,24.0,0.1188,15.0,,,,,0.3225,23.0,0.1328,10.0,,,,
EEX,20.0,,,3.9600000381469727,,0.2278,20.0,0.3201,25.0,0.5292,41.0,,,0.3979,25.0,0.4011,26.0,0.5292,46.0,,
EFA,,,,82.04000091552734,,0.1155,35.0,0.0879,46.0,0.2504,88.0,0.238,82.0,0.1334,32.0,0.0862,30.0,0.1071,17.0,0.2037,35.0
EFAS,,,,15.890000343322754,,0.1069,26.0,0.0785,62.0,,,,,0.1428,55.0,0.0957,70.0,,,,
EFAX,,,,43.16400146484375,,0.12,35.0,0.0729,44.0,0.1394,54.0,0.1821,36.0,0.1376,36.0,0.0763,38.0,0.1394,56.0,0.1962,49.0
EFC,35.0,,,13.1899995803833,,0.0792,21.0,0.163,60.0,0.1155,5.0,0.3417,83.0,0.1862,60.0,0.1641,57.0,0.1155,8.0,0.3378,85.0
EFO,,,,47.20000076293945,,0.2336,,0.1025,,0.3474,,0.3584,,0.2641,,0.117,,0.3098,,0.327,
EFSC,66.0,,,54.29999923706055,,0.1953,35.0,0.2368,50.0,0.3087,49.0,0.3533,69.0,0.3252,78.0,0.2849,65.0,0.2976,57.0,0.3533,81.0
EFX,56.0,,,247.57000732421875,,0.182,42.0,0.2104,62.0,0.3613,87.0,0.3602,87.0,0.2913,67.0,0.2448,70.0,0.3029,75.0,0.3304,84.0
EFXT,35.0,,,8.15999984741211,,0.3378,45.0,0.4251,80.0,0.407,,,,0.3674,27.0,0.3587,39.0,0.407,,,
EFZ,,,,15.466699600219727,,0.0971,31.0,0.0686,54.0,,,,,0.1351,42.0,0.0769,50.0,,,,
EG,59.0,,,365.3399963378906,,0.1355,,0.1765,,0.21,,0.2196,,0.2619,,0.2194,,0.2144,,0.2659,
EGAN,49.0,,,4.849999904632568,,0.2092,9.0,0.2308,3.0,0.4717,10.0,,,0.5987,68.0,0.469,42.0,0.4717,13.0,,
EGBN,71.0,,,21.40999984741211,,0.2542,52.0,0.3171,66.0,0.6219,91.0,1.1431,99.0,0.4253,68.0,0.3551,68.0,0.3988,79.0,0.4691,83.0
EGHT,58.0,,,2.069999933242798,,0.4617,59.0,0.4805,66.0,0.8596,88.0,0.7899,81.0,0.658,74.0,0.6284,80.0,0.7328,81.0,0.7899,87.0
EGO,154.0,,,17.920000076293945,,0.3753,31.0,0.3423,28.0,0.3662,8.0,0.3691,8.0,0.4487,28.0,0.3369,14.0,0.418,6.0,0.4193,4.0
EGP,56.0,,,175.64999389648438,,0.1158,15.0,0.1664,33.0,0.207,40.0,0.2109,35.0,0.2063,50.0,0.1932,48.0,0.1995,43.0,0.21,33.0
EGY,20.0,,,3.799999952316284,,0.2688,9.0,0.3147,10.0,0.3793,6.0,0.4923,21.0,0.4,3.0,0.3711,5.0,0.349,4.0,0.4923,19.0
EH,22.0,,,19.780000686645508,,0.4597,16.0,0.5756,27.0,0.7433,25.0,0.7466,22.0,0.8891,60.0,0.7498,43.0,0.8187,39.0,0.8558,20.0
EHAB,29.0,,,8.800000190734863,,0.2725,17.0,0.2964,9.0,0.5675,26.0,0.4991,,0.3917,12.0,0.4149,15.0,0.5691,37.0,0.4991,
EHC,56.0,,,102.08000183105469,,0.0926,5.0,0.1852,33.0,0.3873,86.0,0.4231,90.0,0.2184,26.0,0.2185,37.0,0.2677,51.0,0.2989,62.0
EHTH,36.0,,,6.639999866485596,,0.3889,43.0,0.5101,60.0,0.8435,88.0,0.8604,90.0,0.7774,79.0,0.6548,84.0,0.7892,91.0,0.7941,92.0
EIDO,,,,16.329999923706055,,0.2513,77.0,0.0733,22.0,0.3082,74.0,0.341,69.0,0.2349,67.0,0.0719,15.0,0.2042,24.0,0.4068,86.0
EIG,42.0,,,51.040000915527344,,0.1176,10.0,0.1397,5.0,0.2279,14.0,0.2439,12.0,0.2229,24.0,0.1767,2.0,0.2057,8.0,0.2439,11.0
EINC,,,,101.83999633789062,,0.1204,18.0,0.1179,33.0,0.1888,55.0,0.2472,41.0,0.1977,45.0,0.1986,52.0,0.192,70.0,0.2462,40.0
EIPI,,,,20.440000534057617,,0.0798,,0.0995,,,,0.2082,,0.1341,,0.1307,,,,0.2082,
EIX,35.0,,,59.91999816894531,,0.2438,73.0,0.2147,68.0,0.2468,70.0,0.4167,92.0,0.3637,89.0,0.3165,89.0,0.3252,91.0,0.3266,82.0
EKG,,,,15.8100004196167,,0.2122,44.0,0.0,1.0,,,,,0.229,57.0,0.0801,44.0,,,,
EKSO,31.0,,,0.41499999165534973,,0.6503,53.0,0.876,68.0,,,,,0.8815,60.0,1.0247,82.0,,,,
EL,58.0,,,68.76000213623047,,0.3036,73.0,0.2566,73.0,0.4131,90.0,0.4085,89.0,0.5463,98.0,0.3599,94.0,0.4081,96.0,0.4532,96.0
ELA,149.0,,,6.739999771118164,,0.7286,94.0,0.6163,87.0,0.3164,1.0,0.4681,14.0,0.4072,20.0,0.4462,35.0,0.3164,1.0,0.5291,28.0
ELAN,37.0,,,10.770000457763672,,0.4186,72.0,0.3757,68.0,0.3809,41.0,0.4247,57.0,0.3805,41.0,0.3669,57.0,0.4298,69.0,0.436,68.0
ELD,,,,26.190000534057617,,0.1822,97.0,0.1795,93.0,,,,,0.1183,78.0,0.1716,90.0,,,,
ELDN,14.0,,,3.309999942779541,,0.4739,26.0,0.6162,21.0,2.1418,,1.4674,85.0,0.704,30.0,0.7735,18.0,2.1418,,0.9677,43.0
ELEV,28.0,,,0.2619999945163727,,0.6469,,0.9606,,,,,,1.1983,,1.0561,,,,,
ELF,56.0,,,67.88999938964844,,0.4375,60.0,0.5224,85.0,0.7503,91.0,0.7128,89.0,0.671,82.0,0.5603,94.0,0.6897,97.0,0.7103,98.0
ELMD,51.0,,,24.149999618530273,,0.2262,17.0,0.3499,34.0,0.5044,26.0,0.4862,25.0,0.4669,63.0,0.4789,72.0,0.5372,41.0,0.5405,46.0
ELME,49.0,,,17.209999084472656,,0.1196,10.0,0.1763,22.0,0.2711,,0.2745,,0.2634,57.0,0.2134,28.0,0.2701,,0.2745,
ELP,34.0,,,7.409999847412109,,0.1279,3.0,0.1701,5.0,,,,,0.3262,28.0,0.216,11.0,,,,
ELS,66.0,,,66.66000366210938,,0.1834,51.0,0.2221,67.0,0.2085,35.0,0.297,61.0,0.205,55.0,0.2052,60.0,0.1735,25.0,0.2206,43.0
ELV,70.0,,,429.3299865722656,,0.144,39.0,0.1834,48.0,0.283,76.0,0.2969,81.0,0.2981,95.0,0.2565,93.0,0.2894,80.0,0.3361,97.0
ELVN,21.0,,,19.860000610351562,,0.7423,,0.6691,,0.815,,1.1682,,0.5265,,0.5689,,0.8099,,0.9401,
EMB,,,,90.44000244140625,,0.0422,30.0,0.0365,39.0,0.1097,81.0,0.0894,50.0,0.0651,49.0,0.0434,42.0,0.0758,86.0,0.1662,47.0
EMBC,56.0,,,12.520000457763672,,0.2935,20.0,0.4096,35.0,0.5475,14.0,0.717,72.0,0.6034,78.0,0.4987,73.0,0.4827,16.0,0.5686,37.0
EMBD,,,,22.815000534057617,,0.044,7.0,0.0724,35.0,,,,,0.0705,12.0,0.0904,37.0,,,,
EME,36.0,,,384.95001220703125,,0.4245,85.0,0.4017,90.0,0.3608,76.0,0.3839,78.0,0.4651,89.0,0.3228,84.0,0.395,84.0,0.4106,85.0
EMLC,,,,23.760000228881836,,0.0508,15.0,0.0276,1.0,,,,,0.0752,19.0,0.0429,5.0,,,,
EMLP,,,,37.88999938964844,,0.107,41.0,0.0949,42.0,,,,,0.1465,64.0,0.1166,54.0,,,,
EMN,63.0,,,88.29000091552734,,0.1679,26.0,0.2213,56.0,0.294,70.0,0.2888,64.0,0.2505,39.0,0.2227,45.0,0.2678,40.0,0.3358,79.0
EMQQ,,,,38.38999938964844,,0.2247,31.0,0.123,21.0,0.2691,36.0,0.281,33.0,0.2523,28.0,0.145,27.0,0.1996,11.0,0.281,21.0
EMR,57.0,,,111.54000091552734,,0.251,67.0,0.2615,83.0,0.264,72.0,0.2701,70.0,0.2743,74.0,0.2116,62.0,0.2397,56.0,0.3081,78.0
EMTY,,,,13.453800201416016,,0.2046,54.0,0.1497,55.0,,,,,0.1894,17.0,0.1287,21.0,,,,
EMX,,,,2.0,,0.4252,66.0,0.4276,73.0,,,,,0.305,1.0,0.314,3.0,,,,
EMXC,,,,55.529998779296875,,0.1225,40.0,0.0952,68.0,0.153,32.0,0.1983,23.0,0.1401,36.0,0.0849,41.0,0.1267,28.0,0.1983,27.0
ENB,48.0,,,45.13999938964844,,0.0888,7.0,0.1376,26.0,0.1739,30.0,0.1772,22.0,0.1725,28.0,0.1687,43.0,0.0869,4.0,0.2734,65.0
ENFN,31.0,,,11.140000343322754,,0.0521,1.0,0.0812,1.0,0.6008,33.0,,,0.2768,1.0,0.2713,1.0,0.6008,48.0,,
ENFR,,,,33.439998626708984,,0.1172,22.0,0.1368,54.0,0.1569,52.0,0.2173,42.0,0.1846,50.0,0.1547,65.0,0.1519,56.0,0.2039,28.0
ENFY,,,,1.0716999769210815,,0.2932,,0.3238,,,,,,0.0,,0.0,,,,,
ENIC,35.0,,,3.3499999046325684,,0.4029,77.0,0.2906,46.0,,,,,0.2788,34.0,0.2665,28.0,,,,
ENLT,43.0,,,16.15999984741211,,0.2861,,0.214,,0.4696,,0.2678,,0.3883,,0.2744,,0.3611,,0.2678,
ENLV,125.0,,,1.0099999904632568,,0.7694,70.0,0.7552,64.0,,,,,0.7598,49.0,0.8603,73.0,,,,
ENOV,36.0,,,36.97999954223633,,0.2253,30.0,0.4237,95.0,0.5233,75.0,0.5382,85.0,0.3515,65.0,0.3425,85.0,0.4651,98.0,0.4826,100.0
ENPH,58.0,,,62.52000045776367,,0.3112,8.0,0.4803,23.0,0.6114,38.0,0.6148,28.0,0.6421,28.0,0.5168,19.0,0.6061,31.0,0.6224,21.0
ENR,58.0,,,29.969999313354492,,0.1569,26.0,0.1738,27.0,0.3501,73.0,0.3415,67.0,0.2348,27.0,0.2272,42.0,0.2757,43.0,0.3767,82.0
ENS,57.0,,,93.01000213623047,,0.1801,21.0,0.2061,31.0,0.2837,32.0,0.3037,37.0,0.2532,16.0,0.2298,27.0,0.2968,41.0,0.3342,54.0
ENSG,57.0,,,132.25,,0.1232,7.0,0.2121,22.0,0.2856,30.0,0.3137,43.0,0.2767,34.0,0.2468,16.0,0.2587,17.0,0.2652,17.0
ENTA,52.0,,,5.300000190734863,,0.324,33.0,0.4914,63.0,,,,,0.7495,95.0,0.731,96.0,,,,
ENTG,56.0,,,85.81999969482422,,0.2701,34.0,0.412,69.0,0.4518,72.0,0.4787,78.0,0.3995,53.0,0.3612,52.0,0.4371,73.0,0.4454,72.0
ENTX,146.0,,,1.6799999475479126,,0.3946,13.0,0.5335,11.0,,,,,0.6735,16.0,0.7553,22.0,,,,
ENVA,58.0,,,103.66999816894531,,0.4089,62.0,0.3722,56.0,0.3769,19.0,0.3237,7.0,0.3524,13.0,0.3091,14.0,0.4034,15.0,0.3829,9.0
ENVX,43.0,,,7.630000114440918,,0.5873,25.0,0.6901,40.0,0.8908,65.0,0.8509,52.0,0.8936,46.0,0.8153,50.0,0.965,80.0,0.9995,80.0
ENZ,902.0,,,0.33250001072883606,,0.8414,92.0,1.2427,99.0,,,,,0.7217,86.0,0.7404,94.0,,,,
ENZL,,,,42.66999816894531,,0.1313,37.0,0.0772,32.0,0.2353,74.0,,,0.1628,43.0,0.0826,18.0,0.2353,84.0,,
EOG,35.0,,,129.97000122070312,,0.189,19.0,0.1803,12.0,0.2565,22.0,0.2519,21.0,0.2438,17.0,0.2173,16.0,0.2798,18.0,0.2581,6.0
EOLS,30.0,,,12.220000267028809,,0.3122,13.0,0.4629,25.0,0.6807,33.0,1.0355,73.0,0.6247,43.0,0.5195,26.0,0.5976,23.0,0.6126,19.0
EOSE,30.0,,,3.990000009536743,,0.5371,14.0,0.5464,2.0,0.8186,22.0,0.8438,9.0,0.9882,28.0,0.9371,25.0,0.9871,50.0,1.1146,39.0
EPAC,106.0,,,46.06999969482422,,0.6169,95.0,0.4486,92.0,0.3331,28.0,0.2768,6.0,0.315,46.0,0.2797,40.0,0.3331,36.0,0.3192,23.0
EPAM,42.0,,,169.05999755859375,,0.2127,30.0,0.2813,54.0,0.3461,52.0,0.3518,53.0,0.4123,71.0,0.2943,46.0,0.4187,84.0,0.4242,85.0
EPC,52.0,,,31.700000762939453,,0.2672,62.0,0.2362,47.0,,,0.37,59.0,0.2753,46.0,0.2545,42.0,,,0.3775,72.0
EPD,58.0,,,34.04999923706055,,0.085,11.0,0.1399,28.0,0.1524,25.0,0.1527,23.0,0.1661,33.0,0.1695,35.0,0.1117,16.0,0.2611,59.0
EPI,,,,43.90999984741211,,0.1413,31.0,0.0702,28.0,0.173,26.0,0.29,77.0,0.1486,15.0,0.0598,11.0,0.1383,5.0,0.2193,20.0
EPIX,51.0,,,1.5800000429153442,,0.1925,3.0,0.3813,5.0,,,,,1.9289,90.0,0.5442,1.0,,,,
EPM,51.0,,,5.150000095367432,,0.1365,5.0,0.1807,2.0,,,0.387,19.0,0.2676,11.0,0.2715,4.0,,,0.4339,35.0
EPP,,,,44.83000183105469,,0.1243,32.0,0.1071,61.0,,,0.1617,33.0,0.1504,34.0,0.0971,48.0,,,0.1617,7.0
EPR,36.0,,,51.5099983215332,,0.2249,56.0,0.2061,53.0,0.2325,50.0,0.2867,57.0,0.1911,31.0,0.1886,44.0,0.1584,28.0,0.2982,59.0
EPRT,50.0,,,32.599998474121094,,0.1116,8.0,0.2058,34.0,0.2732,52.0,0.2579,32.0,0.2063,24.0,0.2139,30.0,0.2255,47.0,0.2745,37.0
EPS,,,,59.75,,0.1588,68.0,0.1362,76.0,0.1538,59.0,0.1688,64.0,0.1349,57.0,0.0993,59.0,0.1612,64.0,0.167,59.0
EPSN,15.0,,,7.230000019073486,,0.1673,10.0,0.3052,32.0,,,,,0.3763,79.0,0.4019,82.0,,,,
EPV,,,,33.26530075073242,,0.2116,28.0,0.181,56.0,0.3993,63.0,0.3899,57.0,3.2724,100.0,0.1827,49.0,0.2615,15.0,0.3761,39.0
EQ,238.0,,,0.4909999966621399,,3.294,100.0,2.1622,100.0,,,,,1.3889,99.0,1.199,94.0,,,,
EQAL,,,,47.900001525878906,,0.1262,36.0,0.1405,73.0,0.1437,46.0,,,0.1321,27.0,0.1026,45.0,0.1437,55.0,,
EQBK,71.0,,,39.54999923706055,,0.1566,,0.2288,,0.4008,,,,0.2967,,0.2798,,0.3924,,,
EQC,416.0,,,1.590000033378601,,0.2543,93.0,0.1526,60.0,,,,,3.7301,100.0,0.2718,96.0,,,,
EQH,57.0,,,54.93000030517578,,0.3991,80.0,0.3475,84.0,0.3294,57.0,0.3424,57.0,0.3393,64.0,0.2661,54.0,0.2845,46.0,0.3272,43.0
EQIX,50.0,,,831.5499877929688,,0.258,56.0,0.2681,64.0,0.248,36.0,0.2559,37.0,0.237,30.0,0.2176,30.0,0.2265,21.0,0.3024,46.0
EQL,,,,42.40599822998047,,6.5733,,0.1241,,,,,,1.5671,,0.0914,,,,,
EQNR,57.0,,,26.770000457763672,,0.15,7.0,0.1726,45.0,0.2503,27.0,0.2389,13.0,0.3284,55.0,0.1972,57.0,0.1726,1.0,0.3968,78.0
EQR,59.0,,,71.62999725341797,,0.0788,5.0,0.1806,51.0,0.1898,37.0,0.2085,45.0,0.2091,57.0,0.1912,51.0,0.1931,41.0,0.2509,57.0
EQT,44.0,,,54.619998931884766,,0.2281,39.0,0.3138,64.0,0.3573,66.0,0.3688,67.0,0.3904,70.0,0.3184,66.0,0.3444,63.0,0.3927,69.0
EQTY,,,,23.469999313354492,,0.1474,,0.1313,,,,,,0.1295,,0.0911,,,,,
EQWL,,,,103.48999786376953,,0.1268,55.0,0.1335,82.0,0.1154,21.0,0.2471,95.0,0.1202,54.0,0.0963,60.0,0.1189,21.0,0.1905,76.0
EQX,42.0,,,6.599999904632568,,0.4636,47.0,0.3774,33.0,0.4783,18.0,0.5286,44.0,0.5401,56.0,0.4219,47.0,0.523,13.0,0.5056,18.0
ERAS,14.0,,,1.2599999904632568,,1.0806,94.0,1.0623,95.0,1.6147,,,,0.7116,45.0,0.7715,51.0,1.6147,,,
ERIC,69.0,,,7.789999961853027,,0.2395,43.0,0.1927,66.0,0.4906,89.0,0.5456,91.0,0.3716,66.0,0.1827,51.0,0.2817,27.0,0.3479,43.0
ERIE,35.0,,,415.55999755859375,,0.2531,70.0,0.2505,66.0,0.2829,79.0,0.324,89.0,0.3298,91.0,0.2854,87.0,0.3043,91.0,0.2989,84.0
ERII,36.0,,,15.970000267028809,,0.1556,2.0,0.2648,8.0,0.5198,36.0,0.5108,32.0,0.4835,30.0,0.4138,25.0,0.5607,57.0,0.5425,45.0
ERJ,35.0,,,45.83000183105469,,0.17,10.0,0.2889,55.0,0.4552,73.0,0.4405,69.0,0.4483,74.0,0.3078,57.0,0.4383,75.0,0.4679,78.0
ERO,,,,12.470000267028809,,0.4924,51.0,0.4555,64.0,0.4852,33.0,0.4803,28.0,0.4559,13.0,0.384,22.0,0.4905,36.0,0.4891,30.0
ERTH,,,,39.31460189819336,,0.135,11.0,0.1165,22.0,0.238,68.0,0.2677,74.0,0.191,11.0,0.1299,3.0,0.2368,79.0,0.2677,78.0
ERX,,,,66.06999969482422,,0.2193,5.0,0.275,8.0,0.372,10.0,0.3103,2.0,0.3875,12.0,0.3336,13.0,0.2798,1.0,0.4234,1.0
ERY,,,,20.290000915527344,,0.2624,9.0,0.2792,9.0,0.4811,28.0,0.4306,12.0,0.3851,11.0,0.3288,13.0,0.3608,5.0,0.4963,4.0
ES,51.0,,,62.630001068115234,,0.2605,84.0,0.2033,72.0,0.207,57.0,0.2592,69.0,0.2484,84.0,0.2122,74.0,0.1864,57.0,0.2483,67.0
ESAB,42.0,,,123.18000030517578,,0.3656,68.0,0.3655,80.0,0.3828,59.0,0.3497,49.0,0.3476,79.0,0.3075,80.0,0.2911,34.0,0.2853,14.0
ESCA,771.0,,,16.520000457763672,,0.5048,82.0,0.4556,73.0,0.7881,92.0,,,0.4277,67.0,0.3969,50.0,0.5125,68.0,,
ESE,56.0,,,160.5,,0.2897,65.0,0.3393,82.0,0.3047,46.0,0.2142,11.0,0.3805,79.0,0.2836,68.0,0.2603,28.0,0.2535,23.0
ESGD,,,,82.0199966430664,,0.1141,32.0,0.0858,50.0,0.1579,63.0,0.2096,47.0,0.1339,37.0,0.0866,49.0,0.1259,36.0,0.1909,34.0
ESGE,,,,35.119998931884766,,0.1262,26.0,0.0884,40.0,,,,,0.16,27.0,0.0915,33.0,,,,
ESGR,2225.0,,,332.2699890136719,,0.0483,10.0,0.0572,10.0,,,,,0.0437,1.0,0.051,1.0,,,,
ESGU,,,,123.29000091552734,,0.1634,63.0,0.1656,77.0,0.166,46.0,,,0.1493,49.0,0.1154,47.0,0.166,42.0,,
ESI,44.0,,,22.690000534057617,,0.2842,39.0,0.372,59.0,0.3684,34.0,0.371,34.0,0.2796,15.0,0.2632,23.0,0.3038,20.0,0.3305,20.0
ESLT,16.0,,,388.2300109863281,,0.2696,52.0,0.25,77.0,0.3232,57.0,0.2814,28.0,0.3152,70.0,0.1739,23.0,0.3363,77.0,0.3263,67.0
ESNT,48.0,,,58.70000076293945,,0.1777,27.0,0.1882,26.0,0.2172,4.0,0.2556,15.0,0.2568,37.0,0.1999,14.0,0.2172,6.0,0.2556,12.0
ESPO,,,,88.86000061035156,,0.3033,76.0,0.1767,62.0,0.2812,57.0,0.2765,56.0,0.234,42.0,0.1471,28.0,0.256,49.0,0.2508,42.0
ESPR,30.0,,,1.3899999856948853,,0.3184,9.0,0.5476,35.0,2.0291,97.0,,,0.8334,52.0,0.8273,74.0,2.0291,99.0,,
ESRT,43.0,,,7.849999904632568,,0.1552,28.0,0.2601,64.0,,,0.5148,83.0,0.2588,57.0,0.2637,61.0,,,0.3142,55.0
ESS,58.0,,,307.20001220703125,,0.1008,11.0,0.1875,47.0,0.2159,52.0,0.2081,43.0,0.2179,53.0,0.204,52.0,0.2058,48.0,0.2485,57.0
ESSA,343.0,,,18.979999542236328,,0.2177,42.0,0.2194,37.0,,,,,0.3019,46.0,0.2624,36.0,,,,
ESTA,36.0,,,41.59000015258789,,0.3951,24.0,0.6311,68.0,0.6938,51.0,0.6216,40.0,0.8142,92.0,0.6826,78.0,0.771,81.0,0.8115,88.0
ESTC,35.0,,,91.38999938964844,,0.4138,48.0,0.3843,47.0,0.4847,49.0,0.4597,42.0,0.5184,45.0,0.3843,46.0,0.5428,68.0,0.5466,69.0
ET,51.0,,,18.93000030517578,,0.1132,6.0,0.1904,57.0,0.2067,17.0,0.2525,21.0,0.2464,27.0,0.2232,66.0,0.1353,13.0,0.357,21.0
ETD,64.0,,,28.040000915527344,,0.1934,17.0,0.2344,35.0,0.355,40.0,0.4766,72.0,0.2865,7.0,0.2782,36.0,0.2848,20.0,0.4203,60.0
ETHD,,,,46.5099983215332,,1.3634,,0.5806,,1.2653,,1.0442,,1.4664,,0.8192,,0.8112,,1.5758,
ETHT,,,,5.579999923706055,,1.1834,,0.5914,,1.2001,,1.5218,,1.5031,,0.9041,,1.2412,,1.4161,
ETN,62.0,,,283.8399963378906,,0.401,88.0,0.37,94.0,0.3772,90.0,0.3649,88.0,0.3788,91.0,0.2701,82.0,0.3094,77.0,0.3587,91.0
ETNB,35.0,,,7.190000057220459,,1.4678,98.0,1.1157,94.0,0.727,22.0,0.8127,36.0,0.865,68.0,0.7919,67.0,0.804,52.0,0.8127,51.0
ETON,16.0,,,13.260000228881836,,0.5673,61.0,0.619,62.0,0.8687,34.0,1.2345,74.0,0.7136,87.0,0.7204,90.0,0.7715,24.0,0.8152,13.0
ETR,44.0,,,86.61000061035156,,0.1521,43.0,0.176,59.0,0.2325,78.0,0.2306,69.0,0.31,93.0,0.2288,81.0,0.2085,67.0,0.2715,80.0
ETSY,43.0,,,50.41999816894531,,0.3808,41.0,0.4286,52.0,0.4459,33.0,0.4623,37.0,0.4149,12.0,0.4017,36.0,0.4555,11.0,0.479,20.0
ETWO,83.0,,,2.069999933242798,,0.6733,87.0,0.5839,86.0,,,0.6734,80.0,0.5874,69.0,0.4723,57.0,,,0.6043,76.0
EU,,,,1.2699999809265137,,0.5853,91.0,0.8676,99.0,0.5475,68.0,0.8155,96.0,1.0788,100.0,0.8465,100.0,0.8479,99.0,0.8155,99.0
EUDG,,,,32.567901611328125,,0.0978,,0.0652,,0.1212,,0.247,,0.1357,,0.071,,0.1212,,0.247,
EUFN,,,,28.84000015258789,,0.1772,55.0,0.1136,63.0,0.3426,89.0,0.2429,48.0,0.1752,37.0,0.1061,41.0,0.1487,17.0,0.2971,56.0
EUM,,,,25.726699829101562,,0.1278,31.0,0.0718,27.0,,,,,0.1601,28.0,0.0771,18.0,,,,
EUO,,,,32.060001373291016,,0.1178,30.0,0.0787,37.0,0.173,57.0,0.1992,68.0,0.166,57.0,0.0845,32.0,0.1331,28.0,0.169,43.0
EURL,,,,27.190000534057617,,0.3756,46.0,0.278,66.0,0.4972,57.0,0.6812,77.0,0.4222,48.0,0.2763,60.0,0.3674,14.0,0.5376,56.0
EUSA,,,,94.63999938964844,,0.1239,39.0,0.1466,78.0,0.1917,71.0,0.1872,62.0,0.1334,43.0,0.1051,57.0,0.1713,56.0,0.1807,44.0
EUSC,,,,42.378700256347656,,0.1049,48.0,0.0775,75.0,,,0.2475,,0.1173,37.0,0.0589,33.0,,,0.2475,
EVAV,,,,17.216699600219727,,0.6371,16.0,0.4785,22.0,0.5812,5.0,0.9426,81.0,1.021,66.0,0.6971,80.0,0.6211,8.0,0.711,24.0
EVC,336.0,,,2.140000104904175,,0.5631,72.0,0.5181,66.0,,,,,0.6605,77.0,0.5893,74.0,,,,
EVCM,21.0,,,10.40999984741211,,0.2745,39.0,0.431,68.0,,,0.5389,52.0,0.3352,22.0,0.4142,50.0,,,0.5389,61.0
EVER,38.0,,,26.649999618530273,,0.4979,69.0,0.47,61.0,0.6449,61.0,0.7055,71.0,0.6814,70.0,0.5425,57.0,0.63,57.0,0.6252,57.0
EVEX,23.0,,,3.5,,0.556,47.0,0.5864,40.0,1.034,90.0,0.995,41.0,0.7113,63.0,0.6957,53.0,0.6415,78.0,0.995,34.0
EVGO,30.0,,,2.6500000953674316,,0.5245,21.0,0.6142,28.0,0.9166,76.0,0.9098,47.0,1.067,93.0,0.8605,88.0,0.7974,64.0,1.1166,94.0
EVH,42.0,,,10.069999694824219,,0.4042,44.0,0.4399,48.0,0.7776,83.0,0.6923,73.0,1.0452,92.0,0.5718,74.0,0.5859,63.0,0.7637,90.0
EVLV,238.0,,,3.109999895095825,,0.5131,43.0,0.6905,52.0,0.8422,55.0,0.9042,54.0,1.0238,73.0,0.7466,56.0,0.7896,52.0,0.7946,32.0
EVMT,,,,15.779999732971191,,0.1331,26.0,0.0193,2.0,,,,,0.1642,9.0,0.0588,28.0,,,,
EVR,57.0,,,210.1199951171875,,0.438,83.0,0.452,91.0,0.4523,87.0,0.4173,80.0,0.4222,82.0,0.3195,73.0,0.3835,77.0,0.4312,83.0
EVRG,35.0,,,69.43000030517578,,0.1992,68.0,0.1472,30.0,0.1807,32.0,0.2591,57.0,0.148,19.0,0.1511,20.0,0.1308,11.0,0.2239,31.0
EVRI,31.0,,,13.720000267028809,,0.0427,6.0,0.0506,6.0,,,,,0.0306,10.0,0.0406,10.0,,,,
EVTC,36.0,,,37.400001525878906,,0.1547,21.0,0.1874,23.0,0.4631,87.0,0.3381,49.0,0.3081,72.0,0.2187,12.0,0.3591,81.0,0.3381,59.0
EVTV,962.0,,,0.25220000743865967,,0.5482,23.0,0.7927,42.0,,,,,1.2743,86.0,1.2087,94.0,,,,
EVX,,,,36.05619812011719,,0.1341,34.0,0.1291,67.0,0.1739,45.0,0.1827,41.0,2.2878,99.0,0.094,42.0,0.1659,28.0,0.1916,17.0
EW,51.0,,,72.05000305175781,,0.1545,27.0,0.2012,48.0,0.2612,45.0,0.3154,67.0,0.2568,39.0,0.248,65.0,0.3257,73.0,0.3305,74.0
EWA,,,,23.889999389648438,,0.1236,23.0,0.1265,61.0,0.1696,34.0,0.1997,39.0,0.162,25.0,0.112,48.0,0.1798,48.0,0.2717,44.0
EWBC,70.0,,,90.75,,0.234,42.0,0.2762,64.0,0.3372,65.0,0.3744,70.0,0.3148,57.0,0.2577,53.0,0.3125,62.0,0.3623,71.0
EWC,,,,41.59000015258789,,0.1589,54.0,0.1639,72.0,0.1955,65.0,0.2046,61.0,0.1474,34.0,0.1223,40.0,0.1318,23.0,0.2018,31.0
EWCZ,23.0,,,3.880000114440918,,0.7852,91.0,0.6183,77.0,0.681,59.0,0.7762,90.0,0.7255,92.0,0.8012,100.0,0.7433,95.0,0.7001,90.0
EWD,,,,42.61000061035156,,0.2233,57.0,0.1403,65.0,0.1876,37.0,0.3533,79.0,0.2025,46.0,0.1183,49.0,0.1876,45.0,0.2982,70.0
EWG,,,,37.380001068115234,,0.1645,47.0,0.1241,61.0,0.2618,78.0,0.2675,74.0,0.1788,43.0,0.1012,35.0,0.108,9.0,0.299,69.0
EWH,,,,17.790000915527344,,0.1618,49.0,0.083,40.0,0.2228,72.0,0.2274,63.0,0.2449,77.0,0.1078,60.0,0.1939,68.0,0.2799,65.0
