symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivput1080,ivput1080_rank
CERS,35.0,,,1.4299999475479126,276826528.4060631,0.6117,69.0,0.6078,69.0,0.6724,62.0,0.6294,52.0,0.653,71.0,0.6567,71.0,0.6846,70.0,0.6294,57.0
CERT,29.0,,,10.149999618530273,1707179267.0386963,0.2897,20.0,0.4599,56.0,1.0758,89.0,0.711,50.0,0.4521,28.0,0.4688,60.0,0.7144,85.0,0.5815,26.0
CEVA,42.0,,,27.40999984741211,669204182.2746277,0.3193,42.0,0.3702,59.0,0.7957,96.0,0.5394,74.0,0.573,92.0,0.454,86.0,0.6624,100.0,0.5679,94.0
CEW,,,,17.610000610351562,,0.0295,4.0,0.0254,17.0,,,,,0.0966,93.0,0.0753,85.0,,,,
CF,36.0,,,76.63999938964844,12993314963.402832,0.2492,26.0,0.2787,36.0,0.325,34.0,0.327,33.0,0.324,30.0,0.2744,24.0,0.2765,10.0,0.3709,32.0
CFA,,,,85.16999816894531,,0.1244,52.0,0.0704,33.0,0.1472,62.0,0.162,47.0,0.1249,37.0,0.0855,39.0,0.145,57.0,0.162,27.0
CFFN,57.0,,,5.650000095367432,738019962.45718,0.1818,57.0,0.2176,68.0,,,0.4867,85.0,0.3045,79.0,0.2715,76.0,,,0.4867,92.0
CFG,69.0,,,41.9900016784668,18477657912.687622,0.1806,22.0,0.2147,34.0,0.3346,66.0,0.3643,71.0,0.3206,59.0,0.2598,46.0,0.2308,23.0,0.3259,52.0
CFLT,44.0,,,25.959999084472656,8981692818.604004,0.4441,24.0,0.3819,16.0,0.4956,21.0,0.4883,19.0,0.643,42.0,0.4889,43.0,0.5555,4.0,0.5554,2.0
CFO,,,,69.11000061035156,,0.1272,73.0,0.0637,39.0,0.1494,96.0,0.1658,,0.1232,68.0,0.0827,65.0,0.1452,98.0,0.1745,
CFR,56.0,,,125.11000061035156,8051216380.278015,0.2286,59.0,0.2301,65.0,0.2809,69.0,0.2733,62.0,0.3017,71.0,0.2478,67.0,0.2675,65.0,0.2956,67.0
CG,44.0,,,46.119998931884766,16658682343.153564,0.4084,83.0,0.3653,80.0,0.3868,84.0,0.3747,68.0,0.3865,80.0,0.3146,63.0,0.3181,76.0,0.4205,83.0
CGAU,35.0,,,6.28000020980835,1327246594.101944,0.3302,38.0,0.3206,36.0,0.3335,2.0,0.3996,3.0,0.3892,17.0,0.3351,23.0,0.3335,2.0,0.3996,6.0
CGBD,30.0,,,16.84000015258789,858115887.7754211,0.2615,80.0,0.137,24.0,0.3126,57.0,0.311,50.0,0.1819,44.0,0.168,31.0,0.2089,36.0,0.311,57.0
CGC,48.0,,,1.0499999523162842,201358490.85569382,0.5071,30.0,0.8799,78.0,1.1414,81.0,1.3596,84.0,0.9361,71.0,0.7638,65.0,1.044,96.0,0.9648,57.0
CGDV,,,,36.22999954223633,,0.1269,54.0,0.0957,49.0,0.127,,0.1785,,0.117,46.0,0.0957,51.0,0.127,,0.1697,
CGEM,28.0,,,8.09000015258789,485656462.1601105,0.2502,6.0,0.5239,28.0,0.7396,8.0,0.7385,13.0,0.5309,22.0,0.5893,30.0,0.7396,28.0,0.7385,27.0
CGEN,23.0,,,1.5299999713897705,151311183.17055702,0.411,36.0,0.4287,28.0,,,,,0.6451,54.0,0.6436,64.0,,,,
CGGR,,,,35.540000915527344,,0.2774,87.0,0.1802,76.0,0.2105,63.0,0.182,,0.2009,75.0,0.157,73.0,0.2028,63.0,0.2,
CGNT,106.0,,,8.100000381469727,588118347.6974487,0.2046,7.0,0.2487,3.0,0.5707,25.0,0.703,65.0,0.4421,37.0,0.4182,28.0,0.5317,21.0,0.5515,31.0
CGNX,43.0,,,31.280000686645508,5297893716.29715,0.2745,42.0,0.2871,52.0,0.3446,41.0,0.3788,53.0,0.3653,49.0,0.3124,52.0,0.3715,50.0,0.4082,75.0
CGON,135.0,,,26.540000915527344,2096612300.3250122,0.5184,,0.5458,,0.5883,,0.5854,,0.4728,,0.4991,,0.5738,,0.5884,
CGUS,,,,34.06999969482422,,0.1469,68.0,0.1054,59.0,,,0.2052,,0.1318,65.0,0.104,65.0,,,0.1761,
CGW,,,,55.959999084472656,,0.0974,12.0,0.0727,8.0,0.1455,33.0,0.1403,5.0,0.136,18.0,0.0964,20.0,0.148,30.0,0.1568,8.0
CHAT,,,,36.900001525878906,,0.2633,,0.1785,,0.2717,,0.2636,,0.2971,,0.1937,,0.2518,,0.2636,
CHAU,,,,14.460000038146973,,0.2446,17.0,0.088,11.0,0.5474,78.0,0.4302,39.0,0.8392,94.0,0.2587,88.0,0.4292,47.0,0.4921,44.0
CHCO,63.0,,,120.20999908447266,1763252287.5709534,0.1292,14.0,0.1686,18.0,0.2249,35.0,0.2467,35.0,0.2768,72.0,0.2224,39.0,0.2132,33.0,0.2505,38.0
CHCT,37.0,,,18.219999313354492,516343848.5408783,0.1417,,0.2256,,0.4279,,0.4096,,0.2837,,0.2917,,0.3235,,0.4766,
CHD,55.0,,,106.30999755859375,26163953499.145508,0.2018,72.0,0.1828,68.0,0.1941,40.0,0.1844,28.0,0.1945,52.0,0.1799,56.0,0.2017,46.0,0.2203,63.0
CHDN,36.0,,,113.43000030517578,8387354512.565613,0.2002,45.0,0.2172,46.0,0.2554,45.0,0.2408,37.0,0.2261,33.0,0.232,44.0,0.2881,59.0,0.301,60.0
CHE,29.0,,,609.1699829101562,8918004881.811523,0.1671,38.0,0.1429,11.0,0.2244,30.0,0.2208,26.0,0.2822,66.0,0.222,40.0,0.2484,41.0,0.2517,34.0
CHEF,43.0,,,53.06999969482422,2137017440.7112122,0.2833,39.0,0.3005,32.0,0.3141,5.0,0.3135,5.0,0.3396,25.0,0.3189,17.0,0.387,27.0,0.4078,36.0
CHGG,31.0,,,0.6499999761581421,79147897.09687233,0.9501,92.0,0.8643,96.0,1.2401,98.0,1.1714,98.0,1.0441,94.0,0.875,100.0,1.0776,96.0,1.1313,99.0
CHGX,,,,37.39699935913086,,0.1461,,0.0745,,0.1783,,,,0.1403,,0.0842,,0.1783,,,
CHH,35.0,,,133.16000366210938,6222313967.123413,0.1709,34.0,0.1958,44.0,0.2701,48.0,0.291,55.0,0.2541,57.0,0.2601,72.0,0.2657,49.0,0.2656,43.0
CHIQ,,,,22.579999923706055,,0.2394,56.0,0.1266,46.0,0.2186,33.0,0.3222,69.0,0.4428,93.0,0.1856,75.0,0.227,42.0,0.3902,87.0
CHKP,56.0,,,227.8699951171875,24987540054.56543,0.1143,12.0,0.1738,28.0,0.2465,46.0,0.2415,42.0,0.33,79.0,0.2359,52.0,0.2809,56.0,0.2839,53.0
CHMI,21.0,,,3.559999942779541,115999750.13551712,0.1743,27.0,0.2272,44.0,,,,,0.3578,74.0,0.2971,72.0,,,,
CHPS,,,,28.940000534057617,,0.2371,,0.037,,0.1982,,0.3935,,0.2971,,0.0946,,0.2268,,0.3455,
CHPT,23.0,,,0.6690000295639038,313040506.1856308,0.5398,25.0,0.7178,57.0,2.4248,100.0,1.4554,95.0,0.7986,41.0,0.7555,59.0,1.0536,97.0,1.218,96.0
CHRD,30.0,,,113.68000030517578,6762766378.154755,0.2163,16.0,0.225,47.0,0.3061,49.0,0.2858,32.0,0.3034,23.0,0.2645,82.0,0.2853,56.0,0.3734,49.0
CHRS,17.0,,,0.9039999842643738,104770886.17628813,0.9217,84.0,0.9228,87.0,1.6027,94.0,,,0.9859,92.0,1.0442,99.0,2.8832,99.0,,
CHRW,57.0,,,101.87999725341797,12151736672.401428,0.1552,26.0,0.1693,25.0,0.2428,50.0,0.246,50.0,0.2512,50.0,0.2398,60.0,0.2298,33.0,0.3233,76.0
CHT,4439.0,,,38.90999984741211,30255521885.191162,0.0787,19.0,0.1033,57.0,,,,,0.1228,43.0,0.1095,63.0,,,,
CHTR,55.0,,,384.7699890136719,54642725219.7876,0.1973,38.0,0.2462,54.0,0.2916,56.0,0.287,51.0,0.3624,81.0,0.3025,79.0,0.3903,92.0,0.389,89.0
CHWY,113.0,,,33.25,13539199968.0,0.3866,24.0,0.498,49.0,0.4313,11.0,0.4406,13.0,0.4326,9.0,0.4231,19.0,0.507,10.0,0.5296,18.0
CHX,51.0,,,30.3700008392334,5806379720.451355,0.115,2.0,0.198,4.0,0.3421,13.0,0.3101,6.0,0.3177,22.0,0.274,18.0,0.3334,8.0,0.3444,7.0
CI,56.0,,,321.2300109863281,87088025818.48145,0.2033,42.0,0.1932,39.0,0.2671,52.0,0.2445,39.0,0.3122,67.0,0.2645,65.0,0.2949,59.0,0.3442,80.0
CIA,14.0,,,4.840000152587891,255525872.05581665,0.6009,82.0,0.6265,86.0,0.9675,98.0,1.3019,99.0,0.7278,91.0,0.6915,86.0,0.7475,90.0,1.0455,98.0
CIB,36.0,,,44.290000915527344,10571358514.202637,0.1898,28.0,0.1746,15.0,0.2987,40.0,0.3598,55.0,0.2723,43.0,0.239,35.0,0.3175,54.0,0.2797,26.0
CIBR,,,,65.62000274658203,,0.2191,68.0,0.1536,54.0,0.2232,50.0,0.2208,43.0,0.2203,63.0,0.1737,59.0,0.2228,50.0,0.2376,44.0
CIEN,16.0,,,65.76000213623047,9867748114.476318,0.5584,76.0,0.3462,51.0,0.4733,57.0,0.4879,59.0,0.5942,81.0,0.3983,57.0,0.4725,64.0,0.4808,62.0
CIFR,30.0,,,2.680000066757202,968897722.694664,1.2264,67.0,0.8492,26.0,1.0761,42.0,0.9437,6.0,1.2097,53.0,1.0092,38.0,1.0703,51.0,1.1252,22.0
CIG,133.0,,,1.8200000524520874,5982850005.384705,0.4392,66.0,0.2953,46.0,0.2961,16.0,,,0.3384,24.0,0.2526,17.0,0.2961,15.0,,
CIGI,49.0,,,124.19999694824219,6270721225.920105,0.3016,61.0,0.2816,67.0,0.2272,10.0,0.259,22.0,0.2837,28.0,0.2629,20.0,0.2864,5.0,0.2969,9.0
CIM,43.0,,,13.220000267028809,1077079744.6357727,0.0668,6.0,0.1687,39.0,0.2885,56.0,0.2399,37.0,0.2476,45.0,0.2255,47.0,0.2858,62.0,0.2725,37.0
CINF,45.0,,,146.49000549316406,22935206538.117188,0.1245,27.0,0.1648,51.0,0.2438,65.0,0.2195,48.0,0.2459,70.0,0.1964,64.0,0.2364,63.0,0.2695,64.0
CINT,15.0,,,6.190000057220459,852616748.3616028,0.2845,21.0,0.3367,10.0,0.4588,2.0,0.5458,5.0,0.4065,1.0,0.43,1.0,0.4588,2.0,0.5458,4.0
CIO,35.0,,,5.170000076293945,208651897.0790863,0.4107,78.0,0.3347,66.0,0.3209,34.0,0.4239,55.0,0.3618,57.0,0.3567,66.0,0.3209,42.0,0.4223,60.0
CION,14.0,,,10.829999923706055,582763378.8946152,0.1754,34.0,0.2264,56.0,,,0.3503,,0.1921,30.0,0.1882,24.0,,,0.3245,
CIVB,56.0,,,19.719999313354492,305255729.37107086,0.252,46.0,0.2667,47.0,,,,,0.3113,52.0,0.3083,55.0,,,,
CIVI,31.0,,,36.209999084472656,3377422486.605835,0.4521,71.0,0.3992,70.0,0.4368,55.0,0.425,45.0,0.493,66.0,0.3555,46.0,0.4047,50.0,0.5103,63.0
CKPT,135.0,,,4.059999942779541,224360874.83792305,0.1014,1.0,0.0753,1.0,,,,,0.9927,69.0,0.8003,44.0,,,,
CL,55.0,,,92.02999877929688,74685657089.35547,0.2287,84.0,0.1825,80.0,0.197,70.0,0.2038,72.0,0.222,86.0,0.1823,79.0,0.2061,55.0,0.2041,53.0
CLAR,21.0,,,3.9200000762939453,150379826.9268036,0.2398,23.0,0.2271,6.0,0.748,83.0,,,0.4421,56.0,0.4217,36.0,0.3865,26.0,,
CLB,57.0,,,15.390000343322754,727688464.2333984,0.1759,12.0,0.2454,26.0,0.4949,75.0,0.3863,52.0,0.4683,74.0,0.4168,76.0,0.5001,78.0,0.487,74.0
CLBK,58.0,,,15.220000267028809,1593990627.9659271,0.2238,52.0,0.1766,24.0,0.4152,76.0,,,0.3035,57.0,0.2916,65.0,0.4152,89.0,,
CLBR,,,,10.6899995803833,226949760.0914955,0.098,,0.0949,,,,,,0.1432,,0.187,,,,,
CLBT,42.0,,,19.950000762939453,4935470588.745117,0.3924,48.0,0.3543,34.0,0.4384,22.0,0.4412,10.0,0.4335,57.0,0.4176,51.0,0.4825,41.0,0.5121,27.0
CLDL,,,,12.281000137329102,,0.5672,61.0,0.2545,16.0,0.5237,50.0,0.4216,4.0,0.5561,64.0,0.4171,62.0,0.5706,61.0,0.5642,53.0
CLDT,29.0,,,7.389999866485596,373653173.2492447,0.23,52.0,0.2515,62.0,,,,,0.2925,62.0,0.2671,65.0,,,,
CLDX,28.0,,,19.56999969482422,1337632963.1408691,0.4788,42.0,0.3956,13.0,0.6974,39.0,0.7267,43.0,0.5189,20.0,0.5503,30.0,0.7331,40.0,0.6158,14.0
CLF,31.0,,,9.140000343322754,4648119827.715759,0.2968,14.0,0.4828,59.0,0.6081,70.0,0.6161,71.0,0.6551,73.0,0.5156,66.0,0.594,70.0,0.6113,71.0
CLFD,49.0,,,31.270000457763672,441892011.4688873,0.2551,19.0,0.3145,24.0,0.6468,83.0,0.4448,30.0,0.4541,40.0,0.4353,37.0,0.4942,43.0,0.4856,38.0
CLGN,120.0,,,2.7049999237060547,32072643.09539795,0.5922,57.0,1.3565,99.0,,,,,0.5284,24.0,0.6911,57.0,,,,
CLH,36.0,,,199.4199981689453,10811216186.732483,0.1482,17.0,0.19,30.0,0.3073,57.0,0.2939,51.0,0.3073,61.0,0.2434,45.0,0.3309,71.0,0.3338,73.0
CLIR,133.0,,,0.7599999904632568,38323835.519099236,0.3428,9.0,0.4357,6.0,,,,,0.8611,67.0,0.9722,63.0,,,,
CLIX,,,,47.43199920654297,,0.2455,,0.0395,,0.194,,0.3915,,0.2023,,0.0936,,0.1813,,0.3064,
CLLS,13.0,,,1.2999999523162842,150536094.47836876,0.3769,28.0,0.3739,28.0,,,,,0.7427,66.0,0.6807,78.0,,,,
CLMT,27.0,,,12.229999542236328,1054312842.4575195,0.4435,61.0,0.4735,57.0,0.7106,78.0,0.7016,77.0,0.6659,76.0,0.6764,78.0,0.7344,83.0,0.7408,87.0
CLNE,31.0,,,1.5700000524520874,371184134.9608803,0.4949,50.0,0.5662,64.0,0.7344,71.0,,,0.6936,72.0,0.6495,71.0,0.6746,65.0,,
CLOU,,,,22.18000030517578,,0.2368,47.0,0.1661,28.0,0.2217,19.0,0.238,23.0,0.2493,43.0,0.196,39.0,0.2306,16.0,0.2468,11.0
CLOV,28.0,,,3.7300000190734863,1977209629.950531,0.4189,15.0,0.4381,5.0,0.6581,6.0,0.5752,2.0,0.676,10.0,0.6608,16.0,0.7886,4.0,0.6666,1.0
CLPR,511.0,,,4.039999961853027,170704946.38814926,1.0663,100.0,0.7873,99.0,0.9894,97.0,0.6919,90.0,0.816,100.0,0.6872,100.0,0.4454,56.0,0.6919,97.0
CLPS,,,,1.1749999523162842,32883783.665513992,0.6785,76.0,0.3447,5.0,,,,,0.5864,52.0,0.7032,57.0,,,,
CLPT,29.0,,,12.460000038146973,363917975.1141548,0.5219,38.0,0.4136,5.0,0.5817,8.0,0.5941,9.0,0.7571,67.0,0.6725,61.0,0.6648,25.0,0.6095,5.0
CLRB,14.0,,,0.36000001430511475,17596476.699221134,0.9221,,0.9275,,,,,,2.1817,,0.9379,,,,,
CLS,56.0,,,87.66000366210938,11263521530.548096,0.9049,95.0,0.6592,95.0,0.7422,95.0,0.7271,95.0,0.8501,96.0,0.6015,92.0,0.6734,94.0,0.6574,93.0
CLSD,135.0,,,1.0199999809265137,78503588.6120224,0.552,40.0,0.575,24.0,,,,,0.6809,21.0,0.7352,23.0,,,,
CLSK,49.0,,,8.119999885559082,2280160927.8640747,1.3487,85.0,0.8026,35.0,0.8322,4.0,0.812,4.0,1.0703,63.0,0.8923,35.0,0.9246,3.0,0.9308,3.0
CLVT,36.0,,,3.990000009536743,2821883520.9847565,0.3912,57.0,0.4531,75.0,0.4953,47.0,0.5573,74.0,0.6126,94.0,0.4603,89.0,0.5327,74.0,0.5249,74.0
CLW,42.0,,,25.09000015258789,415377497.5261688,0.3161,55.0,0.3147,55.0,0.6382,83.0,0.7609,91.0,0.5184,74.0,0.4329,76.0,0.5984,88.0,0.6181,91.0
CLX,52.0,,,142.97999572753906,17613705673.675537,0.1769,63.0,0.1823,68.0,0.1991,61.0,0.1948,56.0,0.2076,60.0,0.1844,65.0,0.2268,73.0,0.2161,54.0
CM,28.0,,,58.08000183105469,54596595641.23535,0.1134,28.0,0.1081,24.0,0.1959,57.0,0.1925,48.0,0.1868,49.0,0.1594,57.0,0.2253,76.0,0.2041,37.0
CMA,64.0,,,60.310001373291016,7973344041.557312,0.1637,24.0,0.2384,55.0,0.3248,64.0,0.3372,65.0,0.3182,57.0,0.2772,61.0,0.2381,35.0,0.3944,76.0
CMBM,140.0,,,0.7870000004768372,22227870.613467693,1.1162,89.0,0.9347,86.0,,,,,1.1755,100.0,1.1806,100.0,,,,
CMBS,,,,47.869998931884766,,0.0339,17.0,0.0681,71.0,,,0.1479,70.0,0.0512,44.0,0.0611,35.0,,,0.1023,9.0
CMBT,28.0,,,9.90999984741211,1924690361.0848389,0.4327,,0.3602,,0.9704,,,,0.4175,,0.364,,0.2362,,,
CMC,7.0,,,48.81999969482422,5516708785.514832,0.3025,40.0,0.2988,42.0,0.3505,39.0,0.3911,53.0,0.3813,53.0,0.3162,36.0,0.4031,67.0,0.371,40.0
CMCL,1466.0,,,11.40999984741211,219238583.06808472,0.4414,54.0,0.3531,25.0,0.4068,9.0,0.4792,18.0,0.4327,17.0,0.3966,14.0,0.4068,13.0,0.5246,35.0
CMCM,1584.0,,,4.900000095367432,146428662.8499031,0.1911,3.0,0.3362,10.0,0.939,74.0,,,0.8837,86.0,0.8127,82.0,0.8832,77.0,,
CMCO,45.0,,,18.1299991607666,531620526.3914108,0.366,61.0,0.3711,62.0,0.4455,62.0,0.485,69.0,0.8384,97.0,0.4224,77.0,0.4602,77.0,0.4138,64.0
CMCSA,56.0,,,37.369998931884766,140943936983.99805,0.0887,5.0,0.1894,43.0,0.2045,34.0,0.2095,34.0,0.3099,78.0,0.2312,59.0,0.2823,63.0,0.2738,41.0
CMCT,139.0,,,,,1.3477,94.0,1.3575,92.0,,,,,5.8822,96.0,1.6978,99.0,,,,
CMDY,,,,51.349998474121094,,0.0581,6.0,0.0797,51.0,0.1131,,,,0.1278,33.0,0.0673,3.0,0.1131,,,
CME,43.0,,,262.7200012207031,94679034039.91699,0.115,12.0,0.1279,8.0,0.1924,30.0,0.1759,17.0,0.17,12.0,0.1701,18.0,0.1438,10.0,0.2613,21.0
CMF,,,,56.06999969482422,,0.0278,37.0,0.0315,74.0,,,0.1429,95.0,0.0442,62.0,0.0295,72.0,,,0.1386,66.0
CMG,51.0,,,50.06999969482422,67985042381.15234,0.3405,66.0,0.2331,44.0,0.3091,54.0,0.3018,49.0,0.2978,33.0,0.2481,34.0,0.3688,73.0,0.3591,59.0
CMI,51.0,,,328.0199890136719,45488499996.45996,0.2323,47.0,0.1865,32.0,0.2514,42.0,0.247,38.0,0.2637,47.0,0.2145,33.0,0.2348,28.0,0.297,41.0
CMLS,28.0,,,0.47999998927116394,8415023.811909556,0.5451,64.0,1.6764,96.0,,,,,0.9379,84.0,1.1544,86.0,,,,
CMP,45.0,,,9.670000076293945,401344650.16651154,0.3767,73.0,0.5146,90.0,0.7826,97.0,0.6323,91.0,0.6039,91.0,0.6315,95.0,0.5873,95.0,0.5509,91.0
CMPO,22.0,,,11.350000381469727,1181705289.7167206,0.3714,,0.2991,,0.6842,,0.4754,,0.5032,,0.471,,0.4638,,0.4993,
CMPR,57.0,,,42.40999984741211,1052637401.2126923,0.2159,22.0,0.4048,61.0,0.4819,64.0,0.576,80.0,0.4292,57.0,0.4392,73.0,0.5065,77.0,0.5314,80.0
CMPS,28.0,,,2.9800000190734863,284506561.8209839,0.6017,45.0,0.677,50.0,1.0076,84.0,1.1085,91.0,0.8253,84.0,0.8007,81.0,1.1417,87.0,1.0936,75.0
CMPX,28.0,,,2.0399999618530273,299382234.4017029,0.6895,,0.6415,,2.8046,,3.8448,,1.013,,1.0374,,8.9412,,2.0769,
CMRE,50.0,,,10.069999694824219,1209215633.354187,0.3672,65.0,0.2647,28.0,0.3501,49.0,0.4931,79.0,0.3157,34.0,0.2807,10.0,0.2842,33.0,0.3823,42.0
CMRX,140.0,,,8.520000457763672,799208418.9399719,0.0235,1.0,0.0276,1.0,,,,,1.8956,95.0,0.8557,86.0,,,,
CMS,49.0,,,73.30999755859375,22262925505.628906,0.1567,44.0,0.1596,40.0,0.169,26.0,0.2413,57.0,0.1688,35.0,0.1655,36.0,0.14,14.0,0.1825,16.0
CMTG,36.0,,,3.9000000953674316,563023482.5677185,0.3378,39.0,0.6107,91.0,0.6468,,0.6799,79.0,0.7736,100.0,0.6548,100.0,0.6163,,0.6799,89.0
CMTL,15.0,,,1.7899999618530273,56182191.80269241,0.6421,85.0,0.539,84.0,,,,,1.3622,99.0,1.1432,100.0,,,,
CNA,45.0,,,50.2599983215332,13578340862.38208,0.1631,41.0,0.1509,33.0,0.2414,41.0,0.2869,51.0,0.2044,48.0,0.1798,42.0,0.2414,48.0,0.2193,17.0
CNBS,,,,16.976999282836914,,0.154,2.0,0.1143,1.0,0.5331,26.0,0.6272,48.0,3.6395,100.0,0.4403,60.0,0.5773,45.0,0.6272,53.0
CNC,51.0,,,60.540000915527344,30030504214.141846,0.2094,25.0,0.2295,28.0,0.3891,63.0,0.3802,57.0,0.3411,47.0,0.294,45.0,0.3419,36.0,0.3482,39.0
CNDT,43.0,,,2.9000000953674316,469307015.43331146,0.3011,36.0,0.3723,51.0,,,,,0.4693,42.0,0.5055,75.0,,,,
CNH,51.0,,,12.649999618530273,15787704714.310547,0.3331,43.0,0.2835,42.0,0.3303,20.0,0.3553,18.0,0.3471,25.0,0.2917,100.0,0.2874,7.0,0.3836,27.0
CNI,56.0,,,100.06999969482422,63347512046.813965,0.1806,44.0,0.1711,46.0,0.2345,61.0,0.2389,63.0,0.2098,47.0,0.1831,50.0,0.2095,36.0,0.2453,68.0
CNK,36.0,,,26.059999465942383,3187242174.682617,0.356,69.0,0.3402,65.0,0.3384,51.0,0.3313,46.0,0.3558,65.0,0.334,60.0,0.3376,53.0,0.3639,54.0
CNM,114.0,,,49.5,9831789000.0,0.2422,28.0,0.3368,61.0,0.421,51.0,0.3488,26.0,0.3505,46.0,0.3024,48.0,0.4145,49.0,0.4382,46.0
CNMD,50.0,,,60.349998474121094,1865346032.836914,0.2828,62.0,0.3267,71.0,0.382,71.0,0.4214,79.0,0.3748,75.0,0.3819,89.0,0.4248,88.0,0.4664,94.0
CNNE,31.0,,,19.0,1217582700.0,0.4766,88.0,0.5291,97.0,,,0.3733,53.0,0.2862,42.0,0.271,49.0,,,0.4105,69.0
CNO,49.0,,,42.34000015258789,4271174535.392761,0.228,44.0,0.2067,39.0,0.2392,24.0,0.2446,23.0,0.2757,47.0,0.211,27.0,0.2562,31.0,0.2242,1.0
CNOB,56.0,,,24.559999465942383,957167035.1863861,0.3087,62.0,0.2686,47.0,0.4583,54.0,0.379,32.0,0.3839,74.0,0.3158,62.0,0.3738,53.0,0.379,42.0
CNP,35.0,,,35.540000915527344,23520550021.580566,0.1195,18.0,0.1471,24.0,0.1609,11.0,0.1896,20.0,0.1879,37.0,0.1945,49.0,0.1807,26.0,0.2298,36.0
CNQ,21.0,,,31.290000915527344,65709314321.97656,0.1951,16.0,0.1923,14.0,0.2797,28.0,0.2747,21.0,0.267,14.0,0.2582,36.0,0.2015,2.0,0.3587,40.0
CNR,35.0,,,77.33000183105469,4132878748.8601685,0.3385,28.0,0.4059,35.0,0.4102,9.0,0.4355,7.0,0.0,1.0,0.0,1.0,0.4158,12.0,0.4298,9.0
CNS,64.0,,,80.69000244140625,4125163408.8134766,0.1694,19.0,0.1861,15.0,0.2652,26.0,0.3531,51.0,0.2851,42.0,0.2812,62.0,0.258,37.0,0.2978,36.0
CNTA,135.0,,,14.539999961853027,2105639058.1556702,0.7215,63.0,0.7045,33.0,1.8591,98.0,1.2186,,0.5769,1.0,0.654,6.0,1.0145,72.0,1.0937,
CNTB,,,,0.7799999713897705,44755774.35836792,0.387,7.0,0.5411,4.0,,,,,0.7939,6.0,0.9113,1.0,,,,
CNTY,14.0,,,1.850000023841858,56762810.73153019,0.519,70.0,0.4975,67.0,,,,,0.6878,89.0,0.7067,94.0,,,,
CNVS,42.0,,,3.3299999237060547,56088187.71495819,0.4935,,0.5989,,,,1.028,,0.9973,,1.0461,,,,1.028,
CNX,56.0,,,31.790000915527344,4680028310.461182,0.2821,26.0,0.2617,16.0,0.4003,47.0,0.3975,46.0,0.3912,37.0,0.3648,39.0,0.3699,25.0,0.3723,24.0
CNXC,71.0,,,45.68000030517578,2950082939.7087097,0.2692,36.0,0.2566,19.0,0.6772,98.0,0.5748,92.0,0.5259,100.0,0.4273,98.0,0.5222,91.0,0.6214,95.0
CNXN,50.0,,,62.77000045776367,1642063211.9750977,0.2745,62.0,0.2263,27.0,0.2109,9.0,0.2039,7.0,0.3257,54.0,0.2807,31.0,0.2724,30.0,0.277,25.0
CNXT,,,,27.959999084472656,,0.138,13.0,0.0544,27.0,0.2672,56.0,0.2382,16.0,0.7087,93.0,0.267,95.0,0.2531,69.0,0.3503,51.0
COCO,29.0,,,31.549999237060547,1797914566.5229797,0.7523,86.0,0.5925,76.0,0.5757,56.0,0.5291,48.0,0.4201,33.0,0.3974,32.0,0.5906,68.0,0.5523,57.0
CODI,28.0,,,19.209999084472656,1485995165.3391113,0.2772,72.0,0.2078,50.0,0.3875,87.0,0.3129,59.0,0.2886,67.0,0.2371,51.0,0.2431,54.0,0.3358,68.0
CODX,140.0,,,0.4169999957084656,14797661.84771061,0.9294,76.0,1.2697,91.0,,,,,0.7697,42.0,0.9177,70.0,,,,
COF,65.0,,,179.8300018310547,69569397045.64551,0.2495,48.0,0.3063,72.0,0.3777,72.0,0.4188,77.0,0.3733,69.0,0.2626,61.0,0.3101,57.0,0.3564,63.0
COGT,30.0,,,6.46999979019165,785567964.5256996,0.6077,59.0,0.5617,37.0,1.0133,63.0,0.7738,16.0,0.6145,48.0,0.6746,57.0,0.9134,70.0,0.7738,15.0
COHR,50.0,,,71.48999786376953,11721715091.657227,0.9517,98.0,0.5734,94.0,0.6507,95.0,0.6363,93.0,0.6861,96.0,0.5462,95.0,0.6016,99.0,0.5927,98.0
COHU,42.0,,,16.56999969482422,800142087.2634888,0.415,59.0,0.3484,42.0,0.6143,86.0,0.4374,42.0,0.4604,60.0,0.4213,62.0,0.503,75.0,0.4808,66.0
COIN,42.0,,,193.9499969482422,51849816384.15527,0.6819,43.0,0.4682,14.0,0.6471,30.0,0.639,28.0,0.934,69.0,0.6866,61.0,0.6841,28.0,0.6864,28.0
COLB,63.0,,,25.6299991607666,5373303489.015564,0.2575,48.0,0.2132,28.0,0.4034,69.0,0.3343,49.0,0.3297,56.0,0.2713,48.0,0.3287,60.0,0.3824,64.0
COLD,35.0,,,21.65999984741211,6159973650.044922,0.2229,49.0,0.2408,55.0,0.5067,89.0,0.3017,35.0,0.2918,67.0,0.2685,71.0,0.2915,57.0,0.239,10.0
COLL,28.0,,,29.959999084472656,943305551.1741638,0.1508,2.0,0.2771,9.0,0.615,39.0,,,0.3955,17.0,0.3932,27.0,0.4258,14.0,,
