symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivput1080,ivput1080_rank
CENTA,58.0,,,31.84000015258789,,0.2966,57.0,0.3007,54.0,,,0.4205,50.0,0.3224,42.0,0.3095,28.0,,,0.4205,69.0
CENX,43.0,,,17.459999084472656,,0.4635,38.0,0.5347,55.0,0.8236,87.0,0.7366,79.0,0.6874,68.0,0.5925,62.0,0.5426,36.0,0.6432,66.0
CEPI,,,,36.029998779296875,,0.5183,,0.3252,,0.4967,,0.4445,,0.0,,0.0,,0.2875,,0.7067,
CEPU,24.0,,,11.079999923706056,,0.3118,16.0,0.5463,68.0,,,,,0.4572,20.0,0.5077,42.0,,,,
CERS,43.0,,,1.2899999618530271,,0.5175,56.0,0.4392,33.0,2.3027,100.0,0.7451,77.0,0.6631,71.0,0.6586,71.0,1.737,99.0,0.7451,84.0
CERT,37.0,,,9.779999732971191,,0.3904,43.0,0.4709,57.0,1.1104,90.0,,,0.4342,24.0,0.4738,60.0,0.8722,99.0,,
CERY,,,,27.079999923706055,,0.2151,,0.0737,,,,,,0.1138,,0.1672,,,,,
CEVA,50.0,,,22.549999237060547,,0.8857,96.0,0.519,87.0,1.0044,99.0,0.7323,95.0,0.6087,94.0,0.4616,87.0,0.7184,100.0,0.6956,100.0
CEW,,,,17.65999984741211,,0.0557,37.0,0.0577,76.0,,,,,0.0957,92.0,0.076,86.0,,,,
CF,44.0,,,79.86000061035156,,0.1704,9.0,0.298,43.0,0.3862,54.0,0.3365,36.0,0.3239,30.0,0.2784,26.0,0.284,12.0,0.3728,33.0
CFA,,,,81.81400299072266,,0.2688,92.0,0.109,67.0,0.201,86.0,,,0.1393,54.0,0.0885,41.0,0.1798,85.0,,
CFFN,65.0,,,5.349999904632568,,0.3562,89.0,0.2295,71.0,,,,,0.3105,80.0,0.2711,76.0,,,,
CFG,77.0,,,36.220001220703125,,0.8746,98.0,0.4265,93.0,0.5183,94.0,0.4816,91.0,0.3807,80.0,0.2743,59.0,0.2519,44.0,0.4167,79.0
CFLT,52.0,,,21.200000762939453,,0.7765,68.0,0.5178,40.0,0.725,54.0,0.7386,56.0,0.6659,44.0,0.4931,44.0,0.6225,30.0,0.6068,14.0
CFO,,,,66.26000213623047,,0.2768,100.0,0.1323,94.0,0.2522,100.0,,,0.1386,82.0,0.0872,72.0,0.1878,100.0,,
CFR,64.0,,,111.70999908447266,,0.6713,97.0,0.3113,84.0,0.4176,92.0,0.4274,92.0,0.3381,78.0,0.2545,71.0,0.3222,85.0,0.3679,89.0
CG,52.0,,,38.709999084472656,,1.1628,100.0,0.5706,99.0,0.5903,99.0,0.5707,96.0,0.4694,91.0,0.3366,75.0,0.3497,89.0,0.4929,97.0
CGAU,43.0,,,6.210000038146973,,0.1881,2.0,0.3377,45.0,0.3615,4.0,0.412,5.0,0.3773,11.0,0.3358,24.0,0.3615,6.0,0.412,8.0
CGBD,38.0,,,15.970000267028809,,0.239,76.0,0.2182,69.0,0.5418,89.0,0.4049,72.0,0.1879,49.0,0.173,34.0,0.2397,52.0,0.4049,81.0
CGC,56.0,,,0.9470000267028807,,1.1916,87.0,0.9528,84.0,1.4709,93.0,1.2807,81.0,0.9564,73.0,0.7749,68.0,0.9257,91.0,1.2807,86.0
CGDV,,,,34.40999984741211,,0.258,95.0,0.157,90.0,0.1877,,,,0.1329,70.0,0.1009,63.0,0.1877,,,
CGEM,36.0,,,7.489999771118164,,0.5749,57.0,0.5223,28.0,0.8438,24.0,,,0.5369,24.0,0.5927,32.0,0.8438,71.0,,
CGEN,31.0,,,1.409999966621399,,0.4554,44.0,0.5772,57.0,,,,,0.6384,53.0,0.6403,63.0,,,,
CGGR,,,,32.90999984741211,,0.3988,99.0,0.2557,96.0,0.2641,79.0,,,0.2232,76.0,0.1653,75.0,0.245,80.0,,
CGNT,114.0,,,9.619999885559082,,1.2727,98.0,0.6442,82.0,0.6134,37.0,0.5899,36.0,0.5197,54.0,0.4383,38.0,0.608,49.0,0.5923,41.0
CGNX,51.0,,,26.989999771118164,,0.7649,96.0,0.4244,85.0,0.4901,85.0,0.5168,88.0,0.4026,63.0,0.3247,61.0,0.4082,69.0,0.4297,81.0
CGON,143.0,,,18.739999771118164,,1.0641,,0.8132,,1.2171,,0.8381,,0.5567,,0.5279,,0.6021,,0.8381,
CGUS,,,,32.13999938964844,,0.2938,97.0,0.174,93.0,,,0.1811,,0.1501,75.0,0.1099,69.0,,,0.2103,
CGW,,,,55.849998474121094,,0.0757,5.0,0.0956,30.0,0.2034,68.0,,,0.1354,17.0,0.0974,22.0,0.1848,59.0,,
CHAT,,,,33.25,,0.4621,,0.2513,,0.3396,,0.491,,0.3164,,0.1973,,0.3396,,0.3275,
CHAU,,,,13.869999885559082,,0.1847,6.0,0.091,13.0,0.4307,46.0,0.4466,45.0,0.767,91.0,0.2443,85.0,0.3751,21.0,0.4658,32.0
CHCO,71.0,,,112.66000366210938,,0.3059,77.0,0.1968,36.0,0.2915,70.0,0.3212,72.0,0.283,74.0,0.2237,40.0,0.2829,77.0,0.2707,57.0
CHCT,45.0,,,17.799999237060547,,0.189,,0.1879,,0.5285,,0.4745,,0.2786,,0.2888,,0.3554,,0.5375,
CHD,63.0,,,110.76000213623048,,0.1961,70.0,0.1872,70.0,0.1985,44.0,0.2341,67.0,0.1964,54.0,0.1817,57.0,0.2095,56.0,0.2206,64.0
CHDN,44.0,,,109.0199966430664,,0.1778,36.0,0.2047,38.0,0.4252,88.0,0.3549,74.0,0.2279,34.0,0.2336,46.0,0.3068,65.0,0.33,68.0
CHE,37.0,,,619.2100219726562,,0.1418,26.0,0.167,26.0,0.2331,34.0,0.2638,46.0,0.2824,66.0,0.2235,42.0,0.2685,52.0,0.2786,49.0
CHEF,51.0,,,51.86000061035156,,0.4821,79.0,0.3578,52.0,0.4067,31.0,0.4104,36.0,0.3485,28.0,0.3232,19.0,0.4133,41.0,0.4186,42.0
CHGG,39.0,,,0.5699999928474426,,1.2454,97.0,0.8731,97.0,1.442,99.0,1.4465,100.0,1.0626,96.0,0.8836,100.0,1.1829,97.0,1.2092,100.0
CHGX,,,,35.61000061035156,,0.2857,,0.1325,,,,,,0.1548,,0.0887,,,,,
CHH,43.0,,,128.47999572753906,,0.2935,73.0,0.2584,72.0,0.3554,78.0,0.3473,75.0,0.2577,57.0,0.264,74.0,0.2906,61.0,0.3062,64.0
CHIQ,,,,21.770000457763672,,0.3035,74.0,0.1316,50.0,0.3203,74.0,0.4674,90.0,0.4039,87.0,0.1727,67.0,0.1827,18.0,0.4674,95.0
CHKP,64.0,,,224.02000427246097,,0.2089,49.0,0.2654,69.0,0.3451,80.0,0.3429,79.0,0.3311,79.0,0.2407,55.0,0.3153,74.0,0.3097,65.0
CHMI,29.0,,,3.109999895095825,,0.2315,48.0,0.3454,85.0,,,,,0.3613,78.0,0.3032,81.0,,,,
CHPS,,,,25.540000915527344,,0.456,,0.1988,,,,0.3631,,0.3119,,0.1047,,,,0.3631,
CHPT,31.0,,,0.5699999928474426,,0.6468,39.0,0.7361,61.0,1.3217,92.0,1.6606,98.0,0.8085,45.0,0.7644,62.0,1.1416,99.0,1.2774,97.0
CHRD,38.0,,,99.4800033569336,,0.8125,84.0,0.3526,65.0,0.4097,72.0,0.4146,67.0,0.3474,25.0,0.2697,83.0,0.3455,74.0,0.4303,67.0
CHRS,25.0,,,0.8169999718666077,,1.1546,93.0,0.882,85.0,4.3456,100.0,,,1.0126,93.0,1.0388,99.0,2.7906,99.0,,
CHRW,65.0,,,94.7699966430664,,0.5337,95.0,0.3267,87.0,0.3953,93.0,0.363,88.0,0.2725,60.0,0.2483,62.0,0.2586,61.0,0.3419,84.0
CHT,4447.0,,,39.68000030517578,,0.119,48.0,0.1787,84.0,,,,,0.1197,41.0,0.1153,65.0,,,,
CHTR,63.0,,,368.3999938964844,,0.3695,83.0,0.319,81.0,0.3661,85.0,0.402,90.0,0.3659,82.0,0.3039,79.0,0.4116,99.0,0.3969,92.0
CHWY,121.0,,,33.66999816894531,,0.2876,9.0,0.5435,59.0,0.5262,38.0,0.5136,33.0,0.4343,9.0,0.4301,20.0,0.4973,7.0,0.5328,19.0
CHX,59.0,,,27.63999938964844,,0.4909,67.0,0.261,20.0,0.4838,40.0,0.4377,32.0,0.3323,28.0,0.2741,18.0,0.4838,45.0,0.3934,25.0
CI,64.0,,,338.45001220703125,,0.1039,6.0,0.2117,48.0,0.2826,57.0,0.2666,51.0,0.3124,67.0,0.2659,66.0,0.2959,59.0,0.3429,79.0
CIA,22.0,,,4.170000076293945,,1.0018,97.0,0.6716,89.0,0.8903,96.0,0.9985,95.0,0.7566,91.0,0.693,86.0,0.9454,99.0,0.9985,97.0
CIB,44.0,,,42.22999954223633,,0.596,96.0,0.2805,65.0,0.3078,44.0,0.4307,76.0,0.301,56.0,0.2444,39.0,0.353,68.0,0.2915,30.0
CIBR,,,,61.27000045776367,,0.3385,90.0,0.2465,88.0,0.3493,90.0,0.3968,95.0,0.235,70.0,0.1802,64.0,0.2823,76.0,0.2872,68.0
CIEN,24.0,,,56.189998626708984,,1.0057,95.0,0.6321,90.0,0.6505,78.0,0.6569,80.0,0.6305,86.0,0.416,60.0,0.5413,76.0,0.5553,75.0
CIFR,38.0,,,2.309999942779541,,1.3776,76.0,1.0153,50.0,1.1774,59.0,1.2354,53.0,1.2258,55.0,1.008,37.0,1.722,94.0,2.1047,99.0
CIG,141.0,,,1.7699999809265137,,0.3178,39.0,0.2439,25.0,,,,,0.3425,25.0,0.2535,18.0,,,,
CIGI,57.0,,,116.26000213623048,,0.4335,87.0,0.3394,83.0,0.3955,77.0,0.3671,68.0,0.2941,32.0,0.2675,21.0,0.3198,34.0,0.3135,24.0
CIM,51.0,,,12.5,,0.1747,41.0,0.2338,57.0,0.3425,68.0,0.2936,50.0,0.25,46.0,0.2281,48.0,0.3447,72.0,0.366,57.0
CINF,53.0,,,144.6999969482422,,0.1905,57.0,0.195,66.0,0.3021,79.0,0.2771,69.0,0.2488,71.0,0.199,65.0,0.2506,67.0,0.2871,72.0
CINT,23.0,,,5.679999828338623,,0.2134,9.0,0.2626,1.0,0.7959,62.0,,,0.407,1.0,0.4267,1.0,0.7959,78.0,,
CIO,43.0,,,4.929999828338623,,0.3906,76.0,0.3056,60.0,0.3953,53.0,,,0.369,59.0,0.3586,66.0,0.8025,98.0,,
CION,22.0,,,10.199999809265137,,0.2668,66.0,0.2007,47.0,,,0.4139,,0.2025,34.0,0.1914,28.0,,,0.6258,
CIVB,64.0,,,18.559999465942383,,0.4715,85.0,0.3226,66.0,,,,,0.326,57.0,0.3155,57.0,,,,
CIVI,39.0,,,29.34000015258789,,1.0705,99.0,0.4925,87.0,0.6277,89.0,0.6432,90.0,0.5476,87.0,0.3662,50.0,0.4644,69.0,0.6136,91.0
CKPT,143.0,,,4.039999961853027,,0.0492,1.0,0.0913,1.0,,,,,0.9906,69.0,0.796,42.0,,,,
CL,63.0,,,96.0,,0.2037,77.0,0.1896,82.0,0.2092,76.0,0.2302,82.0,0.2235,87.0,0.1837,80.0,0.2219,64.0,0.2118,61.0
CLAR,29.0,,,3.5899999141693115,,0.4655,71.0,0.3247,31.0,0.5514,55.0,0.5736,54.0,0.4477,56.0,0.4175,34.0,0.5514,67.0,0.5736,62.0
CLB,65.0,,,13.4399995803833,,0.6058,88.0,0.4638,81.0,0.6161,87.0,0.6997,93.0,0.4809,77.0,0.422,77.0,0.606,89.0,0.6006,89.0
CLBK,66.0,,,13.640000343322754,,0.4897,93.0,0.3236,81.0,0.3973,72.0,0.717,98.0,0.3213,64.0,0.2971,68.0,0.3973,86.0,0.717,100.0
CLBR,,,,10.729999542236328,,0.1943,,0.1338,,0.6443,,1.1549,,0.1495,,0.1895,,1.0421,,1.0066,
CLBT,50.0,,,18.770000457763672,,0.4176,53.0,0.4117,44.0,0.4752,31.0,0.6496,41.0,0.4388,59.0,0.4194,51.0,0.5279,52.0,0.5383,35.0
CLDL,,,,10.211000442504885,,0.8285,84.0,0.4329,62.0,0.6898,75.0,0.6618,74.0,0.5912,66.0,0.4271,63.0,0.6702,76.0,0.6439,73.0
CLDT,37.0,,,6.440000057220459,,0.6773,96.0,0.334,81.0,,,,,0.3348,78.0,0.2755,69.0,,,,
CLDX,36.0,,,17.149999618530273,,0.7386,76.0,0.6307,63.0,1.0517,82.0,0.9854,79.0,0.5177,20.0,0.5472,30.0,0.7112,36.0,0.7337,44.0
CLF,39.0,,,7.260000228881836,,1.3128,96.0,0.7775,89.0,0.883,91.0,0.8921,90.0,0.7236,79.0,0.5418,71.0,0.6429,83.0,0.6339,77.0
CLFD,57.0,,,27.049999237060547,,0.4916,67.0,0.4022,47.0,0.6174,78.0,0.703,92.0,0.4666,43.0,0.4401,38.0,0.593,84.0,0.5726,81.0
CLGN,128.0,,,2.4600000381469727,,0.3549,17.0,0.7242,63.0,,,,,0.528,24.0,0.6955,60.0,,,,
CLH,44.0,,,198.5099945068359,,0.3231,72.0,0.2768,72.0,0.36,77.0,0.3576,76.0,0.3129,65.0,0.2486,49.0,0.3351,74.0,0.3424,77.0
CLIR,141.0,,,0.6100000143051147,,1.1089,86.0,0.8341,55.0,,,,,0.8927,76.0,0.9838,65.0,,,,
CLIX,,,,43.83000183105469,,0.3453,,0.111,,0.3492,,0.3289,,0.2156,,0.0949,,0.3065,,0.3102,
CLLS,21.0,,,1.2000000476837158,,0.5985,63.0,0.5318,60.0,,,,,0.7498,68.0,0.6823,78.0,,,,
CLMT,35.0,,,11.960000038146973,,0.9367,93.0,0.7825,86.0,0.93,94.0,0.7435,81.0,0.6852,80.0,0.6932,82.0,0.6506,71.0,0.7777,92.0
CLNE,39.0,,,1.4900000095367432,,0.966,89.0,0.7509,85.0,0.8633,86.0,,,0.719,75.0,0.6636,74.0,0.625,51.0,,
CLOU,,,,20.030000686645508,,0.4673,91.0,0.2793,75.0,0.309,56.0,0.3523,68.0,0.2741,52.0,0.2032,41.0,0.2784,39.0,0.2932,37.0
CLOV,36.0,,,3.509999990463257,,0.2493,3.0,0.4721,10.0,0.6062,3.0,0.6571,5.0,0.5493,2.0,0.6023,6.0,0.938,26.0,0.7832,7.0
CLPR,519.0,,,3.7100000381469727,,0.2454,22.0,0.4412,66.0,0.531,65.0,0.8791,98.0,0.8105,100.0,0.6815,100.0,0.531,81.0,0.7155,98.0
CLPS,,,,1.1360000371932983,,0.4036,30.0,0.3998,13.0,,,,,0.5883,54.0,0.7071,59.0,,,,
CLPT,37.0,,,12.140000343322754,,0.8818,85.0,0.6324,54.0,0.8449,68.0,0.8325,74.0,0.7763,71.0,0.6821,68.0,0.6641,24.0,0.6575,19.0
CLRB,22.0,,,0.2899999916553497,,0.6379,,0.824,,,,,,2.1809,,0.9492,,,,,
CLS,64.0,,,69.19000244140625,,1.1322,98.0,0.7317,97.0,0.955,99.0,0.9162,99.0,0.8915,97.0,0.6161,93.0,0.7026,95.0,0.6944,95.0
CLSD,143.0,,,0.8999999761581421,,0.5641,41.0,0.6251,34.0,,,,,0.6759,20.0,0.7213,20.0,,,,
CLSK,57.0,,,7.409999847412109,,1.2697,82.0,0.8444,42.0,0.9708,18.0,1.0072,22.0,1.0865,67.0,0.8994,37.0,0.9616,6.0,0.9663,8.0
CLVT,44.0,,,3.660000085830689,,0.5864,82.0,0.4923,81.0,0.7202,93.0,0.6643,91.0,0.6142,94.0,0.4628,90.0,0.654,98.0,0.6494,99.0
CLW,50.0,,,24.719999313354492,,0.6581,90.0,0.5189,87.0,0.7027,88.0,0.6065,80.0,0.5302,77.0,0.4396,77.0,0.5864,86.0,0.5685,84.0
CLX,60.0,,,148.69000244140625,,0.0972,20.0,0.1533,49.0,0.2084,67.0,0.2215,72.0,0.2065,60.0,0.1834,64.0,0.2279,73.0,0.2173,55.0
CM,36.0,,,58.939998626708984,,0.2324,75.0,0.2623,88.0,0.2299,72.0,0.2371,68.0,0.1912,51.0,0.1682,62.0,0.1476,34.0,0.29,80.0
CMA,72.0,,,53.27000045776367,,0.6411,93.0,0.3448,80.0,0.6649,95.0,0.4883,87.0,0.3521,68.0,0.2838,63.0,0.251,41.0,0.4374,83.0
CMBM,148.0,,,0.2689999938011169,,4.8624,100.0,2.0011,100.0,,,,,1.6711,100.0,1.2508,100.0,,,,
CMBS,,,,48.22999954223633,,0.0473,42.0,0.0502,34.0,0.0295,,0.102,31.0,0.0517,47.0,0.0615,37.0,0.0295,,0.1149,18.0
CMBT,36.0,,,8.6899995803833,,0.4333,,0.3859,,2.2645,,,,0.4222,,0.3708,,1.2713,,,
CMC,15.0,,,41.619998931884766,,0.7763,95.0,0.5094,90.0,0.4762,80.0,0.4906,81.0,0.4218,65.0,0.3344,48.0,0.3834,56.0,0.4382,76.0
CMCL,1474.0,,,12.31999969482422,,0.7213,94.0,0.5147,80.0,0.3685,4.0,0.5237,34.0,0.4538,28.0,0.4057,20.0,0.5107,57.0,0.5237,35.0
CMCM,1592.0,,,4.130000114440918,,0.5875,61.0,0.6405,68.0,,,,,0.8766,85.0,0.8043,81.0,,,,
CMCO,53.0,,,14.710000038146973,,0.8862,96.0,0.6233,93.0,1.2099,100.0,0.6748,91.0,0.8628,98.0,0.4417,82.0,0.6164,96.0,0.6748,97.0
CMCSA,64.0,,,35.720001220703125,,0.213,52.0,0.1994,49.0,0.2912,72.0,0.2719,64.0,0.3116,78.0,0.2327,60.0,0.1919,4.0,0.314,70.0
CMCT,147.0,,,0.2599999904632568,,0.8195,88.0,1.0729,90.0,,,,,5.8631,96.0,1.6356,96.0,,,,
CMDY,,,,50.73500061035156,,0.1806,84.0,0.0724,41.0,,,,,0.1327,44.0,0.0666,1.0,,,,
CME,51.0,,,268.3599853515625,,0.1702,36.0,0.1494,19.0,0.2164,42.0,0.2149,40.0,0.1709,13.0,0.1688,16.0,0.166,22.0,0.2723,30.0
CMF,,,,56.47999954223633,,0.0561,87.0,0.0306,70.0,0.0835,,0.1166,86.0,0.0452,63.0,0.03,75.0,0.0544,,0.1292,43.0
CMG,59.0,,,50.08000183105469,,0.3632,70.0,0.2557,53.0,0.3891,75.0,0.3978,73.0,0.3062,37.0,0.2503,35.0,0.3444,59.0,0.3463,53.0
CMI,59.0,,,295.3500061035156,,0.5011,89.0,0.3204,80.0,0.3588,79.0,0.3316,72.0,0.2895,62.0,0.2232,40.0,0.2606,39.0,0.3247,61.0
CMLS,36.0,,,0.4379999935626983,,1.1019,89.0,1.263,91.0,,,,,0.9634,85.0,1.1585,86.0,,,,
CMP,53.0,,,9.199999809265137,,0.284,57.0,0.4296,83.0,0.8467,98.0,0.748,96.0,0.5921,89.0,0.6323,95.0,0.5782,95.0,0.5791,93.0
CMPO,30.0,,,10.619999885559082,,0.2041,,0.425,,0.5034,,0.4893,,0.4986,,0.4755,,0.4938,,0.5166,
CMPR,65.0,,,44.369998931884766,,0.6062,85.0,0.5812,86.0,0.7068,91.0,0.6387,87.0,0.4471,61.0,0.4524,74.0,0.5575,84.0,0.5788,87.0
CMPS,36.0,,,2.8299999237060547,,0.9884,87.0,0.7139,57.0,1.2525,94.0,1.1165,91.0,0.8378,88.0,0.8048,84.0,1.0939,79.0,1.1165,78.0
CMPX,36.0,,,1.6050000190734863,,2.1076,,2.4394,,,,3.885,,1.1185,,1.1699,,,,3.885,
CMRE,58.0,,,9.539999961853027,,0.5847,90.0,0.2904,41.0,0.4732,79.0,0.5873,90.0,0.3359,46.0,0.2834,12.0,0.3959,69.0,0.3938,46.0
CMRX,148.0,,,8.529999732971191,,0.0257,1.0,0.0207,1.0,,,,,1.8897,95.0,0.8454,85.0,,,,
CMS,57.0,,,75.51000213623047,,0.1469,39.0,0.1683,46.0,0.1544,17.0,0.3248,83.0,0.1713,37.0,0.1671,37.0,0.1544,22.0,0.2143,40.0
CMTG,44.0,,,3.130000114440918,,0.5236,74.0,0.7326,95.0,0.7636,,1.043,100.0,0.7867,100.0,0.6711,100.0,0.6587,,0.7271,92.0
CMTL,23.0,,,1.399999976158142,,1.0029,94.0,0.8105,95.0,,,,,1.3654,99.0,1.142,100.0,,,,
CNA,53.0,,,50.72999954223633,,0.1588,38.0,0.1812,53.0,0.2618,49.0,0.2516,35.0,0.2051,49.0,0.1826,45.0,0.1798,15.0,0.2359,26.0
CNBS,,,,15.755000114440918,,0.4366,66.0,0.203,6.0,0.5975,41.0,,,3.6412,100.0,0.4396,60.0,0.5643,40.0,,
CNC,59.0,,,64.29000091552734,,0.3599,68.0,0.3289,67.0,0.4324,76.0,0.4186,71.0,0.3492,50.0,0.3004,48.0,0.3345,31.0,0.3507,41.0
CNDT,51.0,,,2.549999952316284,,0.3643,49.0,0.3824,54.0,0.5001,35.0,,,0.4732,42.0,0.5066,75.0,0.5001,37.0,,
CNH,59.0,,,11.270000457763672,,0.6351,83.0,0.3797,64.0,0.4642,66.0,0.4895,68.0,0.3738,36.0,0.3013,100.0,0.3302,23.0,0.4309,50.0
CNI,64.0,,,98.20999908447266,,0.2659,76.0,0.2316,78.0,0.3179,89.0,0.3414,93.0,0.2143,50.0,0.1884,53.0,0.2459,63.0,0.2695,80.0
CNK,44.0,,,24.989999771118164,,0.2917,56.0,0.2855,54.0,0.4,61.0,0.3926,60.0,0.3566,66.0,0.3357,60.0,0.3533,55.0,0.3663,54.0
CNM,122.0,,,47.189998626708984,,0.579,90.0,0.4176,78.0,0.6888,95.0,0.4598,44.0,0.3668,55.0,0.3095,50.0,0.414,49.0,0.4306,41.0
CNMD,58.0,,,57.900001525878906,,0.3786,80.0,0.322,70.0,0.6714,99.0,0.6071,96.0,0.3716,75.0,0.3778,88.0,0.4655,95.0,0.4746,95.0
CNNE,39.0,,,17.93000030517578,,0.4024,81.0,0.2754,55.0,0.6481,94.0,,,0.2977,49.0,0.2733,51.0,0.6481,100.0,,
CNO,57.0,,,39.560001373291016,,0.4402,82.0,0.257,59.0,0.4975,84.0,0.3781,66.0,0.291,53.0,0.2143,28.0,0.2977,53.0,0.2926,38.0
CNOB,64.0,,,21.799999237060547,,0.6775,95.0,0.4142,87.0,0.5249,66.0,0.5031,61.0,0.407,80.0,0.3237,63.0,0.5249,89.0,0.5031,82.0
CNP,43.0,,,37.36000061035156,,0.1021,11.0,0.1691,41.0,0.2237,53.0,0.2188,40.0,0.1883,37.0,0.1952,50.0,0.1896,31.0,0.2381,44.0
CNQ,29.0,,,29.86000061035156,,0.3597,63.0,0.2331,33.0,0.5362,93.0,0.3082,37.0,0.2646,13.0,0.2536,33.0,0.1706,1.0,0.3763,53.0
CNR,43.0,,,67.69999694824219,,0.6469,68.0,0.396,32.0,0.4484,12.0,0.5927,38.0,0.0,1.0,0.0,1.0,0.4468,13.0,0.4677,12.0
CNS,72.0,,,77.12000274658203,,0.3577,72.0,0.3009,67.0,0.3474,57.0,0.3893,62.0,0.294,45.0,0.2863,65.0,0.2923,57.0,0.3489,64.0
CNTA,143.0,,,13.0600004196167,,0.7244,64.0,0.788,54.0,1.0772,60.0,0.9967,,0.5782,1.0,0.6559,7.0,1.0465,77.0,0.9967,
CNTB,,,,0.5899999737739563,,1.5951,88.0,2.0189,94.0,,,,,0.8585,12.0,1.0111,16.0,,,,
CNTY,22.0,,,1.590000033378601,,0.5554,74.0,0.5423,74.0,,,,,0.6907,89.0,0.7057,94.0,,,,
CNVS,50.0,,,2.9100000858306885,,0.5065,,0.6059,,,,,,0.9896,,1.0245,,,,,
CNX,64.0,,,31.239999771118164,,0.1932,8.0,0.2621,16.0,0.4891,71.0,0.5455,79.0,0.383,34.0,0.3632,39.0,0.3903,34.0,0.3995,38.0
CNXC,79.0,,,50.43000030517578,,2.4892,100.0,1.1889,100.0,0.5408,88.0,0.4163,62.0,0.7013,100.0,0.4985,100.0,0.5472,94.0,0.5641,92.0
CNXN,58.0,,,60.91999816894531,,0.3481,77.0,0.2347,32.0,0.5416,94.0,0.3276,57.0,0.3265,55.0,0.2807,31.0,0.3074,52.0,0.3133,56.0
CNXT,,,,26.729999542236328,,0.1558,17.0,0.0494,21.0,0.2697,57.0,0.3214,61.0,0.6445,90.0,0.2161,89.0,0.227,50.0,0.3058,25.0
COCO,37.0,,,27.0,,0.8989,92.0,0.7352,89.0,0.7207,78.0,0.6001,60.0,0.4536,40.0,0.4087,34.0,0.5643,62.0,0.5577,59.0
CODI,36.0,,,17.59000015258789,,0.411,90.0,0.2353,63.0,0.4242,92.0,0.442,90.0,0.304,72.0,0.2401,53.0,0.2668,67.0,0.3523,74.0
CODX,148.0,,,0.3230000138282776,,1.5857,90.0,1.8412,98.0,,,,,0.8413,53.0,0.9996,80.0,,,,
COF,73.0,,,164.0399932861328,,0.7088,93.0,0.5344,92.0,0.5861,90.0,0.5954,90.0,0.4072,73.0,0.2872,66.0,0.3466,70.0,0.397,73.0
COGT,38.0,,,5.329999923706055,,0.5776,53.0,0.7066,68.0,,,,,0.6332,53.0,0.6851,60.0,,,,
COHR,58.0,,,53.90999984741211,,1.3787,100.0,0.854,100.0,0.7656,98.0,0.8828,99.0,0.7616,98.0,0.5687,97.0,0.6612,100.0,0.6653,100.0
COHU,50.0,,,13.720000267028809,,0.8432,95.0,0.5882,89.0,0.6524,90.0,,,0.4926,69.0,0.436,70.0,0.6524,97.0,,
COIN,50.0,,,170.75999450683594,,0.7295,51.0,0.5765,35.0,0.7222,46.0,0.7172,44.0,0.928,69.0,0.6835,57.0,0.7088,35.0,0.7094,31.0
COLB,71.0,,,21.81999969482422,,0.8525,95.0,0.4139,86.0,0.578,90.0,0.5948,89.0,0.3855,69.0,0.284,53.0,0.3723,72.0,0.4699,85.0
COLD,43.0,,,20.38999938964844,,0.3737,85.0,0.314,84.0,0.3776,70.0,0.3421,57.0,0.3013,73.0,0.2744,78.0,0.3259,80.0,0.3545,75.0
COLL,36.0,,,29.020000457763672,,0.2769,20.0,0.3033,13.0,0.7301,60.0,0.4769,17.0,0.3941,17.0,0.3908,27.0,0.495,31.0,0.4769,27.0
COLM,59.0,,,67.19000244140625,,0.877,99.0,0.4027,89.0,0.458,88.0,0.4583,87.0,0.3557,74.0,0.2746,65.0,0.366,75.0,0.395,83.0
COM,,,,28.760000228881836,,0.1544,99.0,0.0544,51.0,,,,,0.0782,63.0,0.0468,15.0,,,,
COMB,,,,21.22599983215332,,0.1769,80.0,0.0628,23.0,,,,,0.1235,39.0,0.1037,62.0,,,,
COMM,37.0,,,4.099999904632568,,1.5845,98.0,0.9482,96.0,0.9167,88.0,0.9178,87.0,0.9368,89.0,0.7376,84.0,1.1804,93.0,0.7504,84.0
COMP,45.0,,,8.430000305175781,,0.4865,28.0,0.4365,12.0,0.7581,43.0,0.664,27.0,0.6584,34.0,0.5313,14.0,0.6591,32.0,0.665,31.0
COMT,,,,25.59000015258789,,0.2893,90.0,0.0913,22.0,0.2178,47.0,,,0.1709,42.0,0.0901,1.0,0.1792,22.0,,
CON,32.0,,,22.059999465942383,,0.2772,,0.2726,,0.7648,,0.4025,,0.3376,,0.3614,,0.3517,,0.4025,
CONI,,,,15.050000190734863,,0.7095,,0.525,,1.2247,,1.579,,0.9933,,0.661,,1.3113,,1.2561,
CONL,,,,13.5,,1.4826,62.0,1.1663,56.0,1.4152,48.0,1.4492,45.0,1.8446,100.0,1.3724,95.0,1.3022,47.0,1.5394,65.0
CONY,,,,7.21999979019165,,0.8247,,0.5082,,0.5511,,0.4956,,0.8372,,0.5611,,0.289,,1.555,
COO,29.0,,,78.16999816894531,,0.332,80.0,0.2587,71.0,0.3804,85.0,0.3576,78.0,0.2685,54.0,0.2358,52.0,0.3437,85.0,0.3326,77.0
