symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivput1080,ivput1080_rank
CRK,36.0,,,20.260000228881836,5934539169.12384,0.2245,7.0,0.3679,32.0,0.5271,49.0,0.5359,48.0,0.5571,56.0,0.4787,52.0,0.5038,47.0,0.5347,44.0
CRL,35.0,,,161.35000610351562,8539626558.035278,0.4254,86.0,0.3109,78.0,0.3764,79.0,0.3304,62.0,0.3959,85.0,0.3209,83.0,0.4122,94.0,0.3872,87.0
CRM,28.0,,,288.6099853515625,277354195922.85156,0.1304,7.0,0.1908,18.0,0.2785,28.0,0.2735,27.0,0.3227,34.0,0.2552,31.0,0.3487,40.0,0.3628,43.0
CRMD,147.0,,,7.340000152587891,653493425.5851746,2.3532,99.0,1.1432,85.0,0.8358,37.0,0.875,41.0,0.9602,59.0,0.6635,21.0,1.4255,88.0,0.9844,44.0
CRNC,48.0,,,9.859999656677246,425942125.16880035,0.5458,44.0,0.5406,49.0,0.9407,81.0,0.9327,81.0,1.9671,97.0,1.3054,97.0,0.9808,93.0,0.8315,84.0
CRNT,43.0,,,2.630000114440918,238904476.395607,0.3787,41.0,0.3684,28.0,0.7121,66.0,0.6671,60.0,0.7942,89.0,0.6415,83.0,0.5824,44.0,0.6609,57.0
CRNX,27.0,,,35.06999969482422,3344162946.899414,0.4117,38.0,0.4051,23.0,0.5439,13.0,0.567,24.0,0.5158,33.0,0.4627,17.0,0.4999,4.0,0.567,30.0
CRON,27.0,,,1.8300000429153442,720547906.1775742,0.4233,32.0,0.3249,4.0,0.488,8.0,1.289,95.0,0.4364,10.0,0.386,8.0,0.5301,8.0,0.5229,7.0
CROX,41.0,,,112.58999633789062,6311367352.716064,0.4699,62.0,0.3926,51.0,0.4011,28.0,0.4218,37.0,0.5567,65.0,0.3502,22.0,0.4574,31.0,0.462,27.0
CRPT,,,,14.420000076293945,,0.6395,40.0,0.3686,4.0,0.9851,,0.9747,57.0,0.7721,62.0,0.603,55.0,0.716,,0.8682,46.0
CRS,55.0,,,195.47000122070312,9763452902.972412,0.5169,77.0,0.3238,46.0,0.4544,67.0,0.4612,67.0,0.4581,60.0,0.4111,68.0,0.486,78.0,0.5032,77.0
CRSH,,,,6.199999809265137,,0.9711,,0.5087,,0.7929,,1.1701,,0.6251,,0.4097,,0.5359,,1.074,
CRSP,43.0,,,40.88999938964844,3655709223.9924316,0.4945,41.0,0.3888,14.0,0.5406,24.0,0.5058,16.0,0.5465,27.0,0.4903,18.0,0.5797,10.0,0.5811,6.0
CRSR,42.0,,,10.039999961853027,1056940915.9841537,0.3401,36.0,0.3906,44.0,0.6249,74.0,0.5234,45.0,0.6212,86.0,0.5643,92.0,0.5954,71.0,0.6034,73.0
CRTC,,,,31.06100082397461,,0.1676,,0.0905,,,,,,0.1429,,0.117,,,,,
CRTO,49.0,,,37.650001525878906,2043544192.8207397,0.3142,41.0,0.3933,50.0,0.4406,37.0,0.4236,33.0,0.5376,70.0,0.3565,20.0,0.3899,12.0,0.4082,19.0
CRUS,50.0,,,102.66000366210938,5455855628.622437,0.1883,9.0,0.2145,9.0,0.3456,25.0,0.3447,25.0,0.3533,18.0,0.3245,32.0,0.3896,26.0,0.395,25.0
CRUZ,,,,24.43199920654297,,0.2675,70.0,0.1658,57.0,0.2545,,0.2588,,0.21,50.0,0.1501,40.0,0.2545,,0.2588,
CRVL,5252.0,,,110.0999984741211,5654636831.632233,0.2459,47.0,0.2074,13.0,0.2708,34.0,0.2428,17.0,1.5601,100.0,0.3079,52.0,0.2935,48.0,0.2851,37.0
CRVS,134.0,,,3.930000066757202,273093346.6389179,0.7064,51.0,0.8621,60.0,1.5135,73.0,1.4259,64.0,0.9396,55.0,0.818,19.0,1.3888,77.0,1.3668,76.0
CRWD,22.0,,,384.95001220703125,95418711296.19336,0.3811,35.0,0.4105,45.0,0.4282,33.0,0.4204,32.0,0.4644,36.0,0.3999,43.0,0.4553,30.0,0.4555,21.0
CRWL,,,,27.1299991607666,,0.7851,,0.769,,0.6502,,0.8326,,0.0,,0.0,,0.8816,,0.9843,
CRWS,643.0,,,3.799999952316284,39496059.50438976,0.161,34.0,0.201,33.0,0.4579,62.0,,,0.1765,5.0,0.2056,6.0,0.4579,76.0,,
CSB,,,,57.5099983215332,,0.1634,51.0,0.0828,6.0,0.1586,75.0,0.1863,,0.1732,21.0,0.1126,3.0,0.164,88.0,0.1863,
CSBR,14.0,,,9.289999961853027,128451900.47254562,0.9525,93.0,0.6879,83.0,0.9591,39.0,1.1494,,0.8305,87.0,0.9127,97.0,0.9788,53.0,1.1494,
CSCO,42.0,,,60.9900016784668,242635908898.22754,0.1488,28.0,0.1346,17.0,0.1809,25.0,0.2065,34.0,0.174,11.0,0.1659,21.0,0.2502,47.0,0.2416,8.0
CSD,,,,78.16000366210938,,0.2416,78.0,0.0995,47.0,0.2235,71.0,0.2211,64.0,0.2349,79.0,0.1511,73.0,0.2164,70.0,0.2251,63.0
CSGP,36.0,,,80.2300033569336,33838047547.67041,0.249,49.0,0.2107,27.0,0.2888,41.0,0.2742,30.0,0.3091,59.0,0.2851,54.0,0.3506,73.0,0.3472,67.0
CSGS,49.0,,,60.7400016784668,1751711278.4061432,0.1837,33.0,0.2532,55.0,0.4416,78.0,0.3931,66.0,0.2697,44.0,0.2715,50.0,0.2813,42.0,0.3187,53.0
CSIQ,111.0,,,9.760000228881836,645867039.1462326,0.6805,66.0,0.661,72.0,0.6659,60.0,0.6599,56.0,0.7843,78.0,0.6189,64.0,0.6581,69.0,0.6583,64.0
CSL,50.0,,,349.1499938964844,15414762740.533447,0.3442,82.0,0.2515,74.0,0.2988,73.0,0.3088,74.0,0.3111,74.0,0.2417,67.0,0.3019,76.0,0.3313,82.0
CSR,36.0,,,63.790000915527344,1129504030.2108765,0.1588,16.0,0.2418,52.0,0.321,66.0,0.2361,13.0,0.2229,23.0,0.2414,69.0,0.2445,51.0,0.2361,9.0
CSTE,21.0,,,2.680000066757202,94683062.35849857,0.4561,70.0,0.6999,94.0,,,0.5811,78.0,0.5026,62.0,0.4983,76.0,,,0.5827,92.0
CSTL,27.0,,,20.84000015258789,594233848.3509064,0.3336,15.0,0.4072,13.0,0.5401,8.0,0.6642,34.0,0.5735,19.0,0.5754,24.0,0.6034,11.0,0.6257,24.0
CSTM,34.0,,,11.270000457763672,1617504365.8596191,0.2897,26.0,0.3436,34.0,0.4473,38.0,0.4262,33.0,0.6505,84.0,0.3997,36.0,0.4852,47.0,0.4877,47.0
CSV,28.0,,,38.130001068115234,601885879.8603058,0.1207,9.0,0.1817,17.0,0.492,82.0,0.3917,65.0,0.2895,40.0,0.2551,28.0,0.3621,57.0,0.3949,71.0
CSWC,51.0,,,22.479999542236328,1137078840.8454895,0.064,4.0,0.1163,7.0,0.1973,25.0,0.2752,32.0,0.1935,46.0,0.1651,9.0,0.1743,20.0,0.3233,60.0
CSWI,55.0,,,306.79998779296875,5149054875.128174,0.2719,59.0,0.3034,74.0,0.3071,59.0,0.3091,61.0,0.2964,60.0,0.2739,48.0,0.3194,83.0,0.3212,84.0
CSX,62.0,,,29.530000686645508,56554379397.58911,0.1483,17.0,0.1324,7.0,0.2031,19.0,0.2115,23.0,0.2594,52.0,0.1918,28.0,0.218,8.0,0.2806,44.0
CTA,,,,29.489999771118164,,0.1426,,0.12,,,,0.1641,,0.1381,,0.1009,,,,0.1641,
CTAS,97.0,,,193.4600067138672,78517486412.56348,0.2232,62.0,0.1668,40.0,0.4311,95.0,0.4377,95.0,0.2689,72.0,0.1879,47.0,0.2828,73.0,0.3052,77.0
CTBI,70.0,,,51.58000183105469,933690877.1453857,0.2282,56.0,0.2191,49.0,0.3125,44.0,0.3194,43.0,0.3394,84.0,0.2861,81.0,0.3125,76.0,0.3194,67.0
CTEC,,,,6.480000019073486,,0.3234,40.0,0.1485,28.0,,,,,0.3525,47.0,0.2365,55.0,,,,
CTEV,29.0,,,22.010000228881836,368139263.8282776,0.5392,,0.6564,,0.8673,,0.9527,,0.0,,0.0,,1.2792,,1.3094,
CTEX,,,,18.767000198364258,,0.2765,,0.1129,,0.4107,,0.4406,,0.3832,,0.1364,,0.4107,,0.4406,
CTKB,27.0,,,4.099999904632568,540572687.4260902,0.4856,48.0,0.5188,55.0,,,,,0.7378,94.0,0.5649,44.0,,,,
CTLP,48.0,,,7.900000095367432,576973346.9651222,0.2946,26.0,0.3236,28.0,0.7648,86.0,,,0.4749,57.0,0.4393,49.0,0.4809,32.0,,
CTMX,20.0,,,0.6150000095367432,53642209.79182434,0.9293,90.0,0.7,79.0,2.4212,94.0,,,0.6996,56.0,0.7482,86.0,2.4212,95.0,,
CTO,34.0,,,19.1299991607666,614882172.0251083,0.1869,57.0,0.1753,49.0,0.2501,,0.3292,44.0,0.2227,45.0,0.2089,57.0,0.2201,,0.2978,32.0
CTOS,22.0,,,5.210000038146973,1175641760.2879028,0.4734,70.0,0.3701,48.0,,,0.5522,40.0,0.5998,96.0,0.5219,93.0,,,0.4493,16.0
CTRA,30.0,,,29.309999465942383,22433873591.2323,0.2264,23.0,0.2201,22.0,0.2586,25.0,0.2459,21.0,0.2819,35.0,0.2489,34.0,0.2099,11.0,0.3207,15.0
CTRE,42.0,,,28.829999923706055,5442181425.598145,0.1579,27.0,0.1732,21.0,0.3039,64.0,0.2468,23.0,0.2512,62.0,0.2422,55.0,0.2829,74.0,0.2468,14.0
CTRI,28.0,,,17.56999969482422,1555252518.2666016,0.6928,,0.5332,,0.5733,,0.7366,,0.5494,,0.4956,,0.3682,,0.5781,
CTRM,,,,2.4800000190734863,23962628.1842947,0.4668,38.0,0.5606,47.0,,,,,0.4048,3.0,0.4741,8.0,,,,
CTRN,8.0,,,21.34000015258789,185871828.12904358,0.7928,92.0,0.9319,99.0,0.902,92.0,0.5828,63.0,0.5749,83.0,0.5153,79.0,0.6851,88.0,0.6111,79.0
CTS,50.0,,,43.66999816894531,1311903515.9927368,0.2736,40.0,0.1854,9.0,0.468,81.0,0.319,33.0,0.3146,34.0,0.256,17.0,0.3011,32.0,0.2703,5.0
CTSH,49.0,,,78.81999969482422,38985632969.055176,0.2713,57.0,0.1916,37.0,0.2466,36.0,0.2494,35.0,0.2207,19.0,0.1899,21.0,0.2176,4.0,0.2738,11.0
CTSO,139.0,,,1.0399999618530273,64840669.621658325,0.8151,80.0,0.8384,82.0,,,,,0.8918,76.0,0.948,92.0,,,,
CTVA,49.0,,,61.849998474121094,42394708374.89551,0.2084,37.0,0.1784,18.0,0.2211,9.0,0.2125,4.0,0.2476,27.0,0.2151,30.0,0.2734,27.0,0.2958,27.0
CTXR,40.0,,,1.4700000286102295,12632342.345860004,0.6644,57.0,0.746,57.0,1.6155,,,,1.2636,94.0,1.4483,100.0,1.6155,,,
CUBE,27.0,,,41.06999969482422,9512099747.87915,0.1504,28.0,0.1867,44.0,0.2866,71.0,0.2825,61.0,0.2269,57.0,0.219,61.0,0.2436,61.0,0.2483,38.0
CUBI,62.0,,,52.400001525878906,1660524608.354187,0.2015,17.0,0.25,28.0,0.4349,51.0,0.4281,52.0,0.4685,66.0,0.3546,55.0,0.4983,67.0,0.4623,57.0
CUE,132.0,,,0.9959999918937683,65244274.268990755,0.4083,8.0,0.7461,41.0,,,,,1.4205,95.0,1.4828,95.0,,,,
CUK,4115.0,,,19.100000381469727,24638809797.69214,0.519,80.0,0.4348,83.0,0.5564,77.0,0.4771,68.0,0.4313,66.0,0.3558,71.0,0.4638,69.0,0.4771,69.0
CULP,21.0,,,5.239999771118164,65809681.125450134,0.5516,88.0,0.5259,85.0,,,0.413,38.0,0.4449,83.0,0.4949,90.0,,,0.4117,38.0
CURB,43.0,,,23.540000915527344,2472735856.1706543,0.1843,,0.2066,,,,,,0.0,,0.0,,,,,
CURE,,,,105.2300033569336,,0.3775,57.0,0.346,62.0,0.3879,48.0,0.3821,38.0,0.3671,33.0,0.3143,37.0,0.3546,14.0,0.4262,24.0
CURI,15.0,,,3.130000114440918,177152059.47713852,0.821,69.0,0.7732,57.0,0.8742,,1.115,,0.9811,90.0,0.9378,84.0,0.8717,,1.0187,
CURV,6.0,,,5.599999904632568,587210389.9998665,0.7003,56.0,0.9465,76.0,0.6794,12.0,1.5153,85.0,0.7926,36.0,0.8137,31.0,0.6794,16.0,1.5153,85.0
CUT,,,,31.170000076293945,,0.1689,60.0,0.0833,32.0,0.4361,,0.1571,4.0,0.1436,26.0,0.0959,34.0,0.234,,0.2338,33.0
CUZ,48.0,,,30.010000228881836,5095157858.860016,0.2259,46.0,0.2174,44.0,,,0.2413,15.0,0.2428,45.0,0.2305,46.0,,,0.2413,16.0
CVAC,133.0,,,2.9100000858306885,673016066.5706635,0.4176,22.0,0.4119,10.0,0.8133,36.0,,,0.6199,20.0,0.5844,12.0,0.9426,87.0,,
CVBF,63.0,,,18.940000534057617,2669498223.7527466,0.1722,21.0,0.1832,17.0,0.5369,80.0,0.3196,46.0,0.3641,64.0,0.2897,59.0,0.5369,86.0,0.3196,49.0
CVCO,55.0,,,530.6400146484375,4252098033.380127,0.3635,61.0,0.2981,45.0,0.3488,43.0,0.3416,37.0,0.3272,24.0,0.2685,6.0,0.3488,32.0,0.3477,27.0
CVE,34.0,,,14.359999656677246,26158605485.31299,0.1018,2.0,0.2285,23.0,0.283,19.0,0.2767,16.0,0.3175,28.0,0.2946,37.0,0.2701,14.0,0.3782,37.0
CVEO,27.0,,,22.110000610351562,301881104.3334961,0.5005,53.0,0.3595,21.0,0.6466,51.0,0.391,10.0,0.4291,25.0,0.3061,8.0,0.3414,3.0,0.391,9.0
CVGI,16.0,,,1.3899999856948853,48150155.5044651,0.4285,45.0,0.6131,71.0,,,,,0.7105,81.0,0.6383,74.0,,,,
CVGW,14.0,,,23.43000030517578,422426504.5021057,0.3555,73.0,0.3452,73.0,0.3033,31.0,0.3756,51.0,0.354,49.0,0.3297,51.0,0.442,83.0,0.4132,65.0
CVI,36.0,,,20.030000686645508,2039775149.925232,0.6287,81.0,0.4618,66.0,0.394,38.0,0.4126,36.0,0.6097,74.0,0.4314,56.0,0.4333,57.0,0.5053,52.0
CVIE,,,,59.79600143432617,,0.0996,30.0,0.0514,49.0,0.1549,,0.1521,,0.1313,61.0,0.0694,92.0,0.156,,0.1677,
CVLC,,,,71.09400177001953,,0.1506,73.0,0.0843,75.0,0.1548,78.0,0.1738,,0.1544,95.0,0.0924,100.0,0.1564,81.0,0.1738,
CVLG,62.0,,,22.649999618530273,613579429.6661377,0.227,20.0,0.2255,12.0,0.3172,19.0,,,1.7416,98.0,0.2688,22.0,0.3105,15.0,,
CVLT,57.0,,,173.99000549316406,7655142665.686035,0.3534,68.0,0.2922,52.0,0.3706,56.0,0.3539,50.0,0.5275,82.0,0.429,85.0,0.498,91.0,0.4894,87.0
CVM,72.0,,,0.25,21031000.0,0.7396,49.0,1.1458,86.0,,,,,1.1654,77.0,1.1369,69.0,,,,
CVMC,,,,58.029998779296875,,0.1627,75.0,0.1004,97.0,0.1753,64.0,0.1722,26.0,0.1428,69.0,0.0729,100.0,0.175,74.0,0.1861,36.0
CVNA,35.0,,,221.66000366210938,70609130959.83398,1.0937,79.0,0.8617,71.0,0.7007,48.0,0.6999,43.0,0.6912,45.0,0.5464,25.0,0.7278,59.0,0.7346,48.0
CVRX,50.0,,,12.699999809265137,330657195.0340271,0.1774,2.0,0.4993,17.0,0.7889,27.0,0.7626,21.0,0.7763,43.0,0.7153,28.0,0.7831,39.0,0.7639,36.0
CVS,42.0,,,66.4800033569336,85192126710.76953,0.242,66.0,0.2238,65.0,0.3137,85.0,0.3127,84.0,0.4378,96.0,0.2992,91.0,0.3387,91.0,0.3109,75.0
CVSE,,,,66.09400177001953,,0.1318,69.0,0.0195,50.0,0.1511,71.0,0.1611,57.0,0.1359,92.0,0.044,51.0,0.1567,74.0,0.1764,66.0
CVU,1185.0,,,3.549999952316284,46152484.380078316,0.6165,89.0,0.5071,77.0,0.6834,75.0,0.6819,74.0,0.5988,94.0,0.6263,93.0,0.6834,77.0,0.6819,76.0
CVX,54.0,,,165.94000244140625,292153978918.5,0.1126,13.0,0.1549,38.0,0.1804,32.0,0.1788,28.0,0.2085,46.0,0.1782,43.0,0.1493,16.0,0.2874,64.0
CVY,,,,25.709999084472656,,0.1266,59.0,0.0902,51.0,,,,,0.1274,42.0,0.1011,55.0,,,,
CW,42.0,,,339.489990234375,12784785644.238281,0.2891,68.0,0.2325,61.0,0.306,65.0,0.2946,59.0,0.3457,84.0,0.286,81.0,0.293,65.0,0.2899,62.0
CWAN,35.0,,,27.600000381469727,6983489875.7213745,0.2095,24.0,0.2156,13.0,0.4946,51.0,0.3524,21.0,0.401,65.0,0.3171,57.0,0.3961,35.0,0.3965,33.0
CWB,,,,78.8499984741211,,0.0998,57.0,0.0836,51.0,0.1206,57.0,0.192,80.0,0.1065,54.0,0.0904,48.0,0.1198,64.0,0.1328,35.0
CWBC,62.0,,,18.540000915527344,353199995.44143677,0.2514,,0.2334,,0.3788,,0.3001,,0.2293,,0.2448,,0.3788,,0.3038,
CWCO,9.0,,,24.25,384963900.0,0.7786,98.0,0.551,96.0,0.4276,70.0,0.3916,60.0,0.3214,39.0,0.2943,21.0,0.3447,54.0,0.3916,64.0
CWEB,,,,43.970001220703125,,0.7721,64.0,0.4496,57.0,0.7024,47.0,0.7015,43.0,0.935,79.0,0.4679,56.0,0.6876,57.0,0.7408,57.0
CWEN,,,,30.420000076293945,6008558415.06958,0.1633,19.0,0.1891,16.0,0.2853,34.0,0.2669,15.0,0.3009,45.0,0.2645,46.0,0.2377,28.0,0.3161,43.0
CWH,29.0,,,17.559999465942383,1108859530.275917,0.3963,39.0,0.3761,31.0,0.5153,50.0,0.4847,36.0,0.4823,43.0,0.4254,34.0,0.4447,44.0,0.5529,33.0
CWI,,,,30.34000015258789,,0.098,32.0,0.0793,53.0,,,,,0.1427,47.0,0.0987,67.0,,,,
CWK,34.0,,,10.65999984741211,2448889870.2264404,0.2938,39.0,0.3116,41.0,0.4507,49.0,0.5252,74.0,0.4256,59.0,0.3581,53.0,0.5116,80.0,0.4825,68.0
CWS,,,,65.80699920654297,,0.1621,,0.0842,,0.1671,,0.1894,,0.1339,,0.1042,,0.1702,,0.1894,
CWST,42.0,,,112.7300033569336,7168602370.470428,0.256,39.0,0.245,23.0,0.2561,7.0,0.2695,12.0,0.2389,10.0,0.2253,5.0,0.2602,9.0,0.2602,10.0
CWT,27.0,,,45.56999969482422,2719125425.7904053,0.0694,2.0,0.1979,49.0,0.2311,39.0,0.4018,88.0,0.2281,49.0,0.2149,50.0,0.1719,4.0,0.2555,55.0
CX,48.0,,,6.28000020980835,9111212402.956238,0.3091,47.0,0.2516,30.0,0.3432,36.0,0.3385,31.0,0.4095,63.0,0.3523,62.0,0.2941,18.0,0.4662,73.0
CXAI,134.0,,,0.921999990940094,17457608.82845521,0.6073,,0.6556,,1.7811,,,,1.007,,0.9583,,1.7811,,,
CXDO,22.0,,,5.670000076293945,158199239.128685,0.4573,28.0,0.5378,25.0,0.7165,,0.7902,45.0,0.6599,35.0,0.6173,22.0,0.7117,,0.7102,24.0
CXM,14.0,,,9.0600004196167,2352610308.9618683,0.4755,67.0,0.3567,44.0,0.356,4.0,0.4365,21.0,0.4277,49.0,0.3637,60.0,0.5755,53.0,0.468,31.0
CXSE,,,,34.060001373291016,,0.2217,32.0,0.119,40.0,0.2799,54.0,0.276,18.0,0.4123,80.0,0.1512,65.0,0.2533,37.0,0.2963,37.0
CXT,42.0,,,52.95000076293945,3030662128.6678314,0.2828,,0.2349,,0.3204,,0.4109,,0.2787,,0.263,,0.3355,,0.3338,
CXW,44.0,,,20.25,2204496000.0,0.2974,63.0,0.2689,55.0,0.5418,90.0,0.46,79.0,0.6153,88.0,0.4846,89.0,0.5005,85.0,0.5194,83.0
CYBN,44.0,,,7.210000038146973,155197413.82112503,0.2373,,0.3669,,1.2675,,,,0.6658,,0.7353,,0.8175,,,
CYBR,41.0,,,358.2799987792969,17720062975.62561,0.18,12.0,0.3064,39.0,0.3406,30.0,0.3678,38.0,0.368,32.0,0.3476,44.0,0.3895,28.0,0.3957,28.0
CYD,1591.0,,,17.030000686645508,638936674.7617722,0.8602,93.0,0.8846,97.0,1.2101,99.0,0.9746,97.0,0.8681,95.0,0.8257,96.0,0.9222,99.0,1.1092,100.0
CYH,36.0,,,2.809999942779541,390373644.5307617,0.6253,76.0,0.4776,61.0,1.0584,92.0,0.783,76.0,0.6648,61.0,0.5918,67.0,0.7758,78.0,0.7659,74.0
CYRX,22.0,,,6.239999771118164,354363971.00200653,1.7336,99.0,0.9952,96.0,0.7759,64.0,0.8262,76.0,1.0715,99.0,0.8571,100.0,0.7629,86.0,0.8081,91.0
CYTK,27.0,,,44.54999923706055,5275209959.659576,0.5403,59.0,0.5169,46.0,0.6817,38.0,0.7,38.0,0.4622,8.0,0.4428,7.0,0.5759,11.0,0.6367,16.0
CZNC,62.0,,,20.329999923706055,314425811.8200302,0.2228,43.0,0.1921,20.0,0.4722,72.0,0.3835,32.0,0.2998,61.0,0.2727,42.0,0.4722,92.0,0.3835,43.0
CZR,29.0,,,27.540000915527344,5963925118.582031,0.5222,68.0,0.4092,46.0,0.6129,63.0,0.4803,38.0,0.4022,20.0,0.3782,24.0,0.4959,44.0,0.4948,33.0
D,42.0,,,52.849998474121094,46291893745.06592,0.1696,59.0,0.1828,69.0,0.2169,75.0,0.2074,67.0,0.2403,84.0,0.2144,80.0,0.1507,32.0,0.2929,89.0
DAC,44.0,,,80.80000305175781,1508479496.9741821,0.2573,33.0,0.2178,20.0,0.3185,33.0,0.227,4.0,0.2475,25.0,0.2341,26.0,0.2457,28.0,0.3282,10.0
DADA,21.0,,,1.899999976158142,493629478.6057663,0.2011,2.0,0.1463,1.0,,,,,0.8189,30.0,0.5725,4.0,,,,
DAIO,27.0,,,2.430000066757202,23459487.944481373,0.2387,12.0,0.3343,15.0,,,,,0.4216,14.0,0.4372,4.0,,,,
DAKT,21.0,,,12.710000038146973,652615287.9587173,0.3581,57.0,0.2555,20.0,0.4808,63.0,0.4579,55.0,0.4984,66.0,0.4378,72.0,0.5167,75.0,0.5415,78.0
DAL,75.0,,,48.66999816894531,31574612252.745117,0.4103,67.0,0.3105,51.0,0.4414,66.0,0.411,59.0,0.4203,63.0,0.3456,55.0,0.376,47.0,0.4204,54.0
DAN,34.0,,,14.649999618530273,2134856544.4107056,0.3576,49.0,0.2927,39.0,0.5456,78.0,0.5182,73.0,0.5856,81.0,0.4235,67.0,0.478,73.0,0.5155,74.0
DAO,34.0,,,7.630000114440918,948264044.2228317,0.3933,14.0,0.5645,25.0,1.1597,87.0,0.7728,18.0,1.0129,70.0,0.9178,85.0,0.7872,25.0,0.9917,82.0
DAPP,,,,10.84000015258789,,0.6911,51.0,0.4152,11.0,0.8569,64.0,1.1501,82.0,0.7881,68.0,0.5987,67.0,0.8093,72.0,0.8288,57.0
DAR,48.0,,,29.670000076293945,4803869712.352753,0.2065,26.0,0.3099,51.0,0.4118,57.0,0.389,49.0,0.4091,62.0,0.3989,71.0,0.4241,66.0,0.442,73.0
DASH,43.0,,,199.72000122070312,83901573632.8125,0.396,44.0,0.3973,45.0,0.3819,30.0,0.3841,30.0,0.3205,21.0,0.3134,25.0,0.4405,20.0,0.4422,15.0
DAT,,,,43.20600128173828,,0.2829,,0.0908,,0.2853,,0.2989,,0.2963,,0.177,,0.2989,,0.3139,
DAVA,34.0,,,21.139999389648438,1256865979.711914,0.5217,69.0,0.5061,77.0,0.5752,70.0,0.4853,35.0,0.4235,18.0,0.4694,67.0,0.5429,73.0,0.4771,27.0
DAVE,23.0,,,96.9000015258789,1268818309.980011,0.5363,71.0,0.5706,69.0,0.7455,79.0,0.7278,78.0,0.9736,85.0,0.8065,82.0,0.8367,92.0,0.8516,87.0
DAWN,29.0,,,8.279999732971191,839219372.9352951,0.5946,65.0,0.4975,45.0,0.6914,26.0,,,0.5478,27.0,0.4897,12.0,0.7147,15.0,,
DAX,,,,40.4900016784668,,0.1743,57.0,0.1047,59.0,0.1894,30.0,0.2587,47.0,0.1841,65.0,0.1026,56.0,0.1618,53.0,0.254,40.0
DAY,49.0,,,60.20000076293945,9527372520.744324,0.1916,,0.238,,0.3376,,0.3367,,0.3368,,0.3126,,0.4127,,0.3898,
DB,55.0,,,25.25,49083475808.0,0.3578,65.0,0.1468,35.0,0.3676,63.0,0.3542,55.0,0.3335,48.0,0.1628,34.0,0.2883,34.0,0.3985,55.0
DBA,,,,26.770000457763672,,0.1048,37.0,0.0653,12.0,0.1304,19.0,0.3526,94.0,0.1451,62.0,0.0928,45.0,0.3006,93.0,0.3526,92.0
DBB,,,,19.920000076293945,,0.0861,7.0,0.0634,6.0,0.1608,12.0,,,0.1728,35.0,0.1194,62.0,0.1608,12.0,,
DBC,,,,22.229999542236328,,0.0722,8.0,0.0647,7.0,0.3496,95.0,0.9652,100.0,0.1612,42.0,0.0955,20.0,0.3496,96.0,0.3307,87.0
DBD,42.0,,,43.16999816894531,1624430910.0997925,0.2681,49.0,0.2757,53.0,0.4346,68.0,0.4411,68.0,0.38,60.0,0.393,68.0,0.414,71.0,0.4294,71.0
DBE,,,,19.040000915527344,,0.0716,2.0,0.1015,14.0,,,0.3288,65.0,0.2433,45.0,0.1304,15.0,,,0.3288,63.0
DBEF,,,,44.56999969482422,,0.0899,34.0,0.08,60.0,0.1009,14.0,,,0.1117,27.0,0.0801,46.0,0.0754,4.0,,
DBEM,,,,26.15999984741211,,0.1227,42.0,0.072,17.0,,,,,0.1528,59.0,0.0974,74.0,,,,
DBEU,,,,45.400001525878906,,0.0774,25.0,0.0671,49.0,,,,,0.1095,25.0,0.0836,54.0,,,,
DBI,6.0,,,3.9000000953674316,203215354.96926308,0.7942,77.0,0.8972,92.0,0.7025,64.0,0.8925,82.0,0.6923,69.0,0.6997,78.0,0.7251,80.0,0.6934,70.0
DBJP,,,,77.51000213623047,,0.114,26.0,0.076,51.0,0.1688,38.0,0.1773,20.0,0.184,54.0,0.0963,57.0,0.1665,48.0,0.1773,20.0
DBMF,,,,25.520000457763672,,0.0345,3.0,0.0477,7.0,0.1039,,,,0.0965,17.0,0.0652,5.0,0.1039,,,
DBO,,,,14.029999732971191,,0.159,21.0,0.1424,22.0,,,1.2073,99.0,0.2862,48.0,0.1886,34.0,,,0.844,100.0
DBP,,,,69.30999755859375,,0.1108,24.0,0.0708,30.0,0.1657,46.0,0.1908,54.0,0.1769,51.0,0.0788,23.0,0.1429,25.0,0.1908,46.0
DBRG,34.0,,,9.260000228881836,1764817069.5414429,0.3519,39.0,0.3252,28.0,0.5721,77.0,0.5422,71.0,0.4874,63.0,0.4454,67.0,0.5031,51.0,0.5523,67.0
DBX,34.0,,,27.239999771118164,7958356395.210571,0.2157,26.0,0.239,33.0,0.2904,27.0,0.2128,3.0,0.3634,48.0,0.261,39.0,0.3093,10.0,0.3191,6.0
DC,133.0,,,2.7100000381469727,269582131.79473877,0.5254,49.0,0.453,28.0,0.5632,,0.4633,,0.5743,46.0,0.4668,2.0,0.6268,,0.5622,
DCBO,26.0,,,31.239999771118164,945915953.0696869,0.1864,7.0,0.2952,25.0,0.4154,14.0,0.3565,3.0,0.3668,9.0,0.3646,32.0,0.4712,32.0,0.4414,11.0
DCGO,27.0,,,2.819999933242798,287592053.19190025,0.3739,24.0,0.3785,6.0,0.6988,44.0,0.6563,11.0,0.6194,52.0,0.5581,16.0,0.6872,47.0,0.6563,15.0
