symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivput1080,ivput1080_rank
GNE,1967.0,,,15.140000343322754,409759567.29192734,0.3711,53.0,0.3506,37.0,0.4814,30.0,0.3767,3.0,0.2896,2.0,0.2979,5.0,0.4814,40.0,0.3862,3.0
GNK,37.0,,,13.15999984741211,565212781.4464569,0.2067,7.0,0.2451,18.0,0.3523,25.0,0.4038,25.0,0.2927,14.0,0.2632,20.0,0.2693,10.0,0.3964,15.0
GNL,29.0,,,7.96999979019165,1859265524.815277,0.1914,39.0,0.2089,45.0,,,0.448,74.0,0.252,44.0,0.2619,65.0,,,0.4392,78.0
GNLX,134.0,,,3.0299999713897705,111191302.95009613,1.0338,,0.976,,,,,,1.0255,,1.0513,,,,,
GNOM,,,,8.510000228881836,,0.3196,46.0,0.2211,38.0,0.2739,12.0,0.324,19.0,0.2894,26.0,0.2272,52.0,0.2946,18.0,0.324,20.0
GNR,,,,53.9900016784668,,0.1169,27.0,0.0946,38.0,0.1831,60.0,0.1745,34.0,0.1586,34.0,0.113,40.0,0.1831,70.0,0.1745,11.0
GNRC,44.0,,,131.08999633789062,7978150286.123657,0.3728,64.0,0.2467,35.0,0.2749,20.0,0.3392,42.0,0.3422,40.0,0.3194,48.0,0.394,56.0,0.413,64.0
GNSS,45.0,,,2.369999885559082,106491204.85782623,0.4207,39.0,0.4895,49.0,,,0.6849,57.0,0.7308,89.0,0.6742,85.0,,,0.6969,65.0
GNTX,56.0,,,23.8799991607666,5425440289.329529,0.3008,70.0,0.2269,47.0,0.2668,32.0,0.2905,45.0,0.2606,49.0,0.2217,28.0,0.279,39.0,0.2671,32.0
GNTY,66.0,,,40.79999923706055,465046551.3038635,0.2874,,0.2994,,,,0.3421,,0.35,,0.3115,,,,0.3243,
GNW,142.0,,,7.260000228881836,3040850979.7071533,0.2829,40.0,0.269,35.0,0.2728,20.0,0.3454,31.0,0.2883,23.0,0.2235,16.0,0.2479,15.0,0.2934,18.0
GO,31.0,,,12.970000267028809,1262732040.877365,0.5051,84.0,0.4244,76.0,0.4878,71.0,0.5783,85.0,0.7857,100.0,0.5078,100.0,0.5434,95.0,0.5414,95.0
GOAU,,,,24.829999923706055,,0.2343,23.0,0.1602,7.0,,,,,0.3048,32.0,0.1988,6.0,,,,
GOEX,,,,38.27000045776367,,0.2894,45.0,0.1625,22.0,0.3122,21.0,0.4262,52.0,0.3385,49.0,0.2219,53.0,0.3263,30.0,0.3598,35.0
GOGL,30.0,,,8.140000343322754,1623140553.5795898,0.35,31.0,0.3633,70.0,0.4287,25.0,0.4675,16.0,0.4343,31.0,0.2723,40.0,0.3983,28.0,0.5043,19.0
GOGO,14.0,,,8.710000038146973,1144058505.0106049,0.8705,88.0,0.7629,85.0,0.6468,54.0,0.5853,37.0,0.6951,66.0,0.5985,68.0,0.6156,60.0,0.6553,51.0
GOLD,44.0,,,19.559999465942383,33709899618.479736,0.2276,20.0,0.1547,5.0,0.2842,19.0,0.2803,16.0,0.3043,19.0,0.2502,24.0,0.2978,16.0,0.3384,16.0
GOLF,29.0,,,68.43000030517578,4100941488.2888794,0.283,63.0,0.2088,27.0,0.3409,57.0,0.3418,62.0,0.332,79.0,0.273,48.0,0.302,52.0,0.3374,67.0
GOOD,38.0,,,14.880000114440918,680862677.2364616,0.1456,38.0,0.1459,25.0,0.2135,41.0,,,0.1963,39.0,0.1973,41.0,0.2135,50.0,,
GOOG,52.0,,,164.0800018310547,2023516617330.9219,0.3419,82.0,0.2227,69.0,0.2841,71.0,0.2931,74.0,0.302,74.0,0.2299,68.0,0.3176,87.0,0.3468,93.0
GOOGL,52.0,,,162.24000549316406,2023522223746.2188,0.3326,78.0,0.219,63.0,0.2893,64.0,0.2862,64.0,0.3063,72.0,0.2322,63.0,0.3192,72.0,0.344,75.0
GOOS,50.0,,,8.390000343322754,821511112.1766205,0.3317,30.0,0.2595,7.0,0.3772,15.0,0.4575,48.0,0.452,31.0,0.3853,30.0,0.4844,33.0,0.5108,39.0
GOOY,,,,12.380000114440918,,0.3202,,0.1747,,0.1136,,0.5067,,0.2661,,0.1817,,0.1136,,0.5999,
GORO,143.0,,,0.5799999833106995,64424658.146202564,0.9218,88.0,1.3138,98.0,1.3839,100.0,1.7757,100.0,1.8377,100.0,1.499,100.0,1.3839,100.0,1.3515,100.0
GORV,130.0,,,0.5070000290870667,55695981.19533062,1.2746,,2.0395,,,,,,1.0825,,1.48,,,,,
GOSS,15.0,,,1.159999966621399,268121241.56490326,0.6683,59.0,0.7342,59.0,1.0286,49.0,1.2374,72.0,0.7787,51.0,0.869,65.0,1.3486,74.0,1.2374,76.0
GOTU,30.0,,,3.3499999046325684,844648875.954628,0.7315,41.0,0.5361,20.0,0.6898,2.0,0.8267,11.0,0.8219,25.0,0.6988,37.0,0.7285,3.0,0.8184,5.0
GP,42.0,,,0.5600000023841858,16727928.071218729,0.5189,56.0,0.7666,79.0,,,,,0.8757,73.0,0.8823,89.0,,,,
GPC,38.0,,,120.55000305175781,16730170523.529053,0.31,88.0,0.2363,84.0,0.2545,76.0,0.2162,53.0,0.4105,95.0,0.2209,81.0,0.2768,89.0,0.3077,91.0
GPCR,135.0,,,19.940000534057617,1143415462.6243591,0.5887,,0.6681,,0.7258,,0.831,,0.7207,,0.709,,1.0042,,0.9817,
GPI,58.0,,,393.17999267578125,5430169560.845947,0.4728,76.0,0.3023,50.0,0.3598,49.0,0.3272,32.0,0.3304,40.0,0.276,28.0,0.3531,47.0,0.3528,36.0
GPIQ,,,,45.66999816894531,,0.1821,,0.1418,,0.1035,,0.1707,,0.1696,,0.1326,,0.1035,,0.272,
GPIX,,,,47.369998931884766,,0.1406,,0.1123,,,,0.2039,,0.1295,,0.1072,,,,0.2758,
GPK,52.0,,,26.059999465942383,7823577096.628418,0.2642,63.0,0.2764,72.0,0.2721,35.0,0.3961,89.0,0.2294,28.0,0.2284,47.0,0.2721,48.0,0.3009,57.0
GPMT,43.0,,,2.700000047683716,134339312.3725176,0.2424,46.0,0.3242,59.0,,,0.5316,69.0,0.3948,60.0,0.4031,69.0,,,0.5316,70.0
GPN,43.0,,,99.47000122070312,24567995335.740234,0.1988,43.0,0.1613,24.0,0.2698,46.0,0.2653,42.0,0.2732,49.0,0.2275,47.0,0.3125,71.0,0.3356,77.0
GPOR,31.0,,,183.77999877929688,3288724700.1556396,0.3206,26.0,0.3014,17.0,0.3213,6.0,0.2895,3.0,0.3497,11.0,0.2949,7.0,0.3413,3.0,0.335,2.0
GPRE,49.0,,,5.400000095367432,349538766.1730766,0.5204,66.0,0.6555,89.0,0.7091,87.0,0.7398,91.0,0.706,93.0,0.6533,93.0,0.6629,90.0,0.7177,93.0
GPRK,23.0,,,8.010000228881836,415099838.8612747,0.4306,63.0,0.3394,25.0,0.3369,4.0,0.7294,83.0,0.4987,72.0,0.4655,47.0,0.2913,2.0,0.5444,47.0
GPRO,50.0,,,0.7310000061988831,115268466.97747707,0.7386,80.0,0.7343,89.0,1.1222,95.0,1.1343,95.0,0.718,81.0,0.608,82.0,1.3428,100.0,1.1343,100.0
GPTY,,,,40.66999816894531,,0.2752,,0.1771,,0.3263,,0.3986,,0.0,,0.0,,0.3263,,0.5485,
GRAB,37.0,,,4.800000190734863,19474368466.641846,0.4224,49.0,0.3776,40.0,0.5241,46.0,0.4433,31.0,0.5589,63.0,0.4241,54.0,0.6998,59.0,0.5867,32.0
GRAL,,,,28.579999923706055,1064607855.1580429,0.9313,,0.9178,,0.9158,,0.8373,,1.1734,,1.0872,,0.9312,,0.9782,
GRBK,30.0,,,59.5,2648975700.0,0.3,36.0,0.2844,20.0,0.3689,19.0,0.3719,17.0,0.3731,46.0,0.3109,10.0,0.4101,28.0,0.418,31.0
GRC,49.0,,,36.40999984741211,954943270.9980011,0.378,76.0,0.2269,23.0,0.2552,9.0,0.4407,66.0,0.274,18.0,0.2368,5.0,0.2552,12.0,0.343,47.0
GREK,,,,48.900001525878906,,0.2248,43.0,0.0998,12.0,0.276,38.0,0.2703,28.0,0.1992,11.0,0.1106,6.0,0.2141,16.0,0.3034,26.0
GRFS,30.0,,,7.309999942779541,5983286181.644653,0.1738,23.0,0.294,68.0,0.7673,83.0,0.5098,66.0,0.5012,83.0,0.3995,85.0,0.4997,74.0,0.5505,76.0
GRID,,,,115.87999725341797,,0.2039,61.0,0.1258,53.0,0.2245,73.0,0.2267,65.0,0.1914,64.0,0.1276,50.0,0.2007,72.0,0.2272,61.0
GRMN,37.0,,,216.9600067138672,41743973131.7749,0.1646,27.0,0.1995,37.0,0.234,32.0,0.2401,28.0,0.4047,75.0,0.2328,43.0,0.2956,55.0,0.2994,27.0
GRN,,,,26.59000015258789,,0.4546,76.0,0.1481,41.0,0.3956,51.0,0.3597,7.0,0.3284,26.0,0.1153,2.0,0.3849,54.0,0.3597,9.0
GRND,23.0,,,17.899999618530273,3727603320.5604553,0.304,,0.2935,,0.388,,0.3717,,0.4616,,0.3989,,0.4785,,0.4624,
GRNT,22.0,,,6.230000019073486,814964992.49506,0.2194,,0.1867,,,,,,0.3431,,0.3039,,,,,
GRNY,,,,18.65999984741211,,0.2739,,0.1932,,0.2571,,0.2355,,0.0,,0.0,,0.2352,,0.2596,
GROV,17.0,,,1.4800000190734863,66064536.8514061,0.2759,4.0,0.5532,10.0,,,,,0.6281,15.0,0.7265,16.0,,,,
GROW,5259.0,,,2.369999885559082,31644949.47195053,0.2955,25.0,0.2259,7.0,,,,,0.1806,1.0,0.2099,2.0,,,,
GROY,8.0,,,1.4900000095367432,254000301.6257286,0.9768,94.0,0.6069,80.0,0.6215,,,,0.4595,36.0,0.4122,24.0,0.6215,,,
GRPM,,,,106.70999908447266,,0.2358,,0.1473,,0.1784,,0.1803,,0.1834,,0.1471,,0.1648,,0.1842,
GRPN,17.0,,,18.829999923706055,749639243.9626694,0.4205,37.0,0.5123,52.0,0.6176,48.0,0.6512,50.0,0.9425,79.0,0.653,60.0,0.7344,72.0,0.7563,64.0
GRRR,,,,25.440000534057617,488157994.247818,1.0926,,1.1023,,1.9528,,2.2558,,1.6869,,1.5032,,0.6525,,1.5096,
GRWG,15.0,,,1.149999976158142,70775943.53266954,0.9044,71.0,0.8444,70.0,0.8277,32.0,0.8172,30.0,0.623,6.0,0.6529,20.0,0.8277,34.0,0.8226,28.0
GS,72.0,,,558.9199829101562,178368697537.46094,0.297,71.0,0.2605,75.0,0.3062,73.0,0.3056,72.0,0.3181,79.0,0.237,62.0,0.237,32.0,0.3209,70.0
GSAT,29.0,,,22.520000457763672,2847496417.881012,0.5013,36.0,0.4312,10.0,0.6404,5.0,0.6423,6.0,4.0126,100.0,0.8157,53.0,0.7365,16.0,0.7604,15.0
GSBC,66.0,,,57.86000061035156,682614929.2007446,0.2388,55.0,0.1905,28.0,0.3034,49.0,0.317,56.0,0.3289,83.0,0.2747,62.0,0.2687,51.0,0.2713,28.0
GSBD,29.0,,,12.329999923706055,1446272001.050949,0.1008,25.0,0.1158,24.0,0.2206,48.0,,,0.1815,62.0,0.1564,53.0,0.2086,60.0,,
GSG,,,,22.5,,0.0666,3.0,0.0866,11.0,0.351,89.0,0.1718,18.0,0.1536,19.0,0.1012,10.0,0.1882,26.0,0.1718,8.0
GSHD,32.0,,,120.68000030517578,4429764567.201996,0.2375,11.0,0.4228,36.0,0.36,4.0,0.3991,10.0,0.4372,16.0,0.425,21.0,0.5172,40.0,0.5018,28.0
GSIE,,,,36.2599983215332,,0.097,36.0,0.0717,45.0,,,0.1764,33.0,0.1231,43.0,0.083,51.0,,,0.1764,32.0
GSIT,682.0,,,2.190000057220459,57604009.50508118,0.5749,77.0,0.496,72.0,,,,,0.9469,90.0,0.9097,90.0,,,,
GSK,51.0,,,38.52000045776367,78345830163.68555,0.1489,40.0,0.1348,66.0,0.3386,93.0,0.3468,93.0,0.2608,84.0,0.1731,85.0,0.1272,18.0,0.2701,67.0
GSL,23.0,,,22.889999389648438,834081820.7595825,0.2586,25.0,0.2147,10.0,0.4487,64.0,0.2611,4.0,0.2701,14.0,0.2463,14.0,0.2172,18.0,0.3392,11.0
GSLC,,,,111.52999877929688,,0.1582,71.0,0.1129,66.0,0.1809,70.0,0.1731,61.0,0.1414,57.0,0.1078,56.0,0.1516,69.0,0.1949,67.0
GSM,37.0,,,3.7899999618530273,712084112.5127563,0.3917,46.0,0.3236,28.0,0.6624,80.0,,,0.4373,43.0,0.3934,34.0,0.4248,30.0,,
GSPY,,,,31.25,,0.1399,55.0,0.0746,60.0,,,,,0.1397,53.0,0.0847,65.0,,,,
GSY,,,,50.08000183105469,,0.0251,89.0,0.0041,31.0,,,,,0.0151,68.0,0.0041,22.0,,,,
GT,43.0,,,9.109999656677246,2719990817.4934387,0.4683,69.0,0.3637,57.0,0.4314,53.0,0.438,52.0,0.5241,73.0,0.4252,66.0,0.4995,73.0,0.5035,70.0
GTE,32.0,,,5.079999923706055,182315101.26190186,0.3352,23.0,0.3824,30.0,0.565,44.0,0.513,28.0,0.5281,51.0,0.4943,50.0,0.5369,38.0,0.5678,44.0
GTEK,,,,30.94499969482422,,0.2305,50.0,0.1254,34.0,0.2424,64.0,0.2509,,0.2319,60.0,0.1434,57.0,0.2587,75.0,0.2615,
GTES,50.0,,,19.329999923706055,5044414924.730103,0.3163,55.0,0.2519,32.0,0.3618,32.0,0.436,62.0,0.3518,50.0,0.3016,48.0,0.339,27.0,0.3592,32.0
GTIM,834.0,,,2.4000000953674316,25537441.014766693,0.4513,50.0,0.6771,74.0,,,,,0.3143,1.0,0.394,1.0,,,,
GTLB,25.0,,,50.18000030517578,8429588112.705566,0.3983,22.0,0.3426,12.0,0.4186,12.0,0.4787,25.0,0.5296,23.0,0.4603,51.0,0.5525,26.0,0.5297,20.0
GTLS,28.0,,,153.6300048828125,7213650790.270996,0.4426,56.0,0.4037,51.0,0.4781,53.0,0.4728,51.0,0.5301,56.0,0.4449,47.0,0.4996,57.0,0.5191,66.0
GTN,29.0,,,4.409999847412109,480284263.381958,0.5456,77.0,0.5304,81.0,0.6845,92.0,0.6944,91.0,0.7221,91.0,0.5779,89.0,0.5264,70.0,0.6944,97.0
GTX,36.0,,,8.510000228881836,1816382890.772766,0.2671,23.0,0.2708,16.0,0.3671,24.0,0.3884,26.0,0.3082,16.0,0.3127,24.0,0.2949,5.0,0.3911,24.0
GTY,44.0,,,30.56999969482422,1682196772.2068787,0.0944,10.0,0.1638,31.0,0.2842,65.0,0.308,72.0,0.1798,26.0,0.1891,38.0,0.2933,78.0,0.308,74.0
GUNR,,,,39.11000061035156,,0.1079,26.0,0.0852,28.0,0.1675,42.0,,,0.1336,16.0,0.1039,40.0,0.1795,52.0,,
GURE,5065.0,,,0.7200000286102295,7723368.306899071,1.1326,95.0,1.1796,95.0,,,,,0.9849,93.0,1.3645,100.0,,,,
GURU,,,,49.31999969482422,,0.1907,74.0,0.0965,54.0,0.1839,53.0,0.1758,38.0,0.1639,62.0,0.0932,34.0,0.1741,50.0,0.1793,35.0
GUSH,,,,26.920000076293945,,0.4177,12.0,0.3562,7.0,0.4924,12.0,0.4737,8.0,0.5106,16.0,0.4329,16.0,0.4765,14.0,0.5866,7.0
GVA,43.0,,,75.5999984741211,3283655693.72406,0.3744,70.0,0.287,50.0,0.2622,7.0,0.3761,56.0,0.2624,9.0,0.2992,45.0,0.3806,67.0,0.3506,49.0
GVIP,,,,120.3219985961914,,0.2446,77.0,0.139,70.0,0.2095,61.0,0.192,44.0,0.2038,61.0,0.1237,47.0,0.196,55.0,0.1999,34.0
GVLU,,,,23.382999420166016,,0.1455,,0.0772,,,,,,0.1361,,0.0916,,,,,
GWRE,22.0,,,191.52999877929688,16236782503.395996,0.3289,69.0,0.2859,63.0,0.3114,43.0,0.2984,39.0,0.3774,74.0,0.2821,48.0,0.3864,78.0,0.3817,75.0
GWRS,23.0,,,10.15999984741211,249066300.2593994,0.3488,71.0,0.3482,78.0,0.2207,2.0,0.2687,6.0,0.2692,2.0,0.2475,2.0,0.2207,2.0,0.2848,9.0
GWW,56.0,,,987.239990234375,47653481984.61914,0.1482,25.0,0.1355,12.0,0.2139,38.0,0.2063,28.0,0.2207,38.0,0.1777,20.0,0.2126,25.0,0.2497,46.0
GWX,,,,32.650001525878906,,0.092,22.0,0.0674,25.0,,,,,0.1289,26.0,0.0931,39.0,,,,
GXC,,,,88.1500015258789,,0.2093,47.0,0.0923,24.0,0.2741,70.0,0.2801,64.0,0.3718,82.0,0.1413,57.0,0.2228,57.0,0.2651,52.0
GXG,,,,27.469999313354492,,0.1261,27.0,0.1482,44.0,0.2348,52.0,0.3019,68.0,0.1853,36.0,0.1605,40.0,0.1635,17.0,0.3127,68.0
GXO,44.0,,,40.06999969482422,4789086223.526001,0.0906,1.0,0.2298,18.0,0.3534,35.0,0.3602,38.0,0.4901,69.0,0.3039,59.0,0.3592,42.0,0.4107,50.0
GXTG,,,,23.530000686645508,,0.1362,10.0,0.0718,4.0,0.2111,23.0,,,0.1845,1.0,0.0948,2.0,0.2111,20.0,,
GYLD,,,,12.90999984741211,,0.0534,8.0,0.0564,5.0,,,0.2852,70.0,0.0946,9.0,0.0912,6.0,,,0.2852,62.0
H,43.0,,,124.69000244140625,11904864767.33496,0.2816,64.0,0.2993,78.0,0.2599,40.0,0.3126,62.0,0.3311,75.0,0.2726,67.0,0.3389,71.0,0.3477,71.0
HACK,,,,73.83999633789062,,0.2377,73.0,0.1573,55.0,0.2249,57.0,0.2134,49.0,0.2289,65.0,0.1767,59.0,0.182,23.0,0.2283,43.0
HAE,50.0,,,64.20999908447266,3225749829.006195,0.1897,36.0,0.2344,54.0,0.4509,86.0,0.4122,80.0,0.3936,86.0,0.3323,84.0,0.4523,95.0,0.4365,95.0
HAFC,59.0,,,22.860000610351562,691192692.4545288,0.1521,14.0,0.3365,76.0,0.3794,68.0,0.4885,80.0,0.3747,79.0,0.3257,71.0,0.3794,81.0,0.466,84.0
HAFN,,,,4.21999979019165,2109725628.869461,0.3486,,0.2443,,0.6087,,,,0.4575,,0.2733,,0.4677,,,
HAIL,,,,26.87700080871582,,0.2278,27.0,0.1298,14.0,0.2851,48.0,0.2983,35.0,0.271,28.0,0.1704,30.0,0.2726,49.0,0.3123,37.0
HAIN,46.0,,,4.159999847412109,375427073.5894165,0.6471,94.0,0.6362,97.0,0.6059,96.0,0.6344,97.0,0.6934,100.0,0.6728,100.0,0.6613,100.0,0.6642,100.0
HAL,65.0,,,25.34000015258789,22309944294.34204,0.2491,32.0,0.2122,17.0,0.3051,39.0,0.3073,39.0,0.3036,39.0,0.2717,36.0,0.2797,19.0,0.3672,57.0
HALO,38.0,,,64.4800033569336,7965408254.692078,0.2621,19.0,0.2819,14.0,0.3364,6.0,0.3232,3.0,0.4613,45.0,0.3531,15.0,0.3594,3.0,0.404,13.0
HAP,,,,50.2599983215332,,0.0807,5.0,0.0535,5.0,0.1661,30.0,0.1745,11.0,0.1374,9.0,0.0821,30.0,0.1674,32.0,0.1761,8.0
HARD,,,,30.950000762939453,,0.1892,,0.2431,,0.1352,,0.1998,,0.1934,,0.1537,,0.4669,,0.1998,
HAS,36.0,,,61.380001068115234,8579757438.262207,0.1438,23.0,0.2169,51.0,0.2286,30.0,0.2356,32.0,0.3015,66.0,0.251,61.0,0.2219,21.0,0.3557,79.0
HASI,43.0,,,29.350000381469727,3527870045.852661,0.1766,24.0,0.1888,21.0,0.4926,80.0,0.3924,60.0,0.3716,61.0,0.3435,62.0,0.3842,64.0,0.3866,60.0
HAUZ,,,,20.489999771118164,,0.0635,2.0,0.0548,2.0,,,,,0.1284,15.0,0.0815,15.0,,,,
HAYW,29.0,,,14.010000228881836,3058831369.972229,0.2462,20.0,0.2249,10.0,0.5674,63.0,0.6532,90.0,0.2705,13.0,0.2577,12.0,0.4059,14.0,0.404,9.0
HBAN,70.0,,,15.119999885559082,22291112463.60205,0.1735,31.0,0.2047,44.0,0.3316,72.0,0.2881,55.0,0.2885,56.0,0.2222,45.0,0.208,31.0,0.3472,68.0
HBB,387.0,,,19.729999542236328,267463819.7944641,0.4641,62.0,0.4151,33.0,0.4679,26.0,0.9661,97.0,0.5886,79.0,0.5399,70.0,0.5116,59.0,0.9661,100.0
HBCP,60.0,,,46.380001068115234,375566232.84915924,0.323,,0.2601,,0.2688,,0.3393,,0.3202,,0.3127,,0.2688,,0.3003,
HBI,43.0,,,5.869999885559082,2083345045.4633179,0.2261,30.0,0.3108,56.0,0.5334,84.0,0.5163,80.0,0.5056,75.0,0.4016,71.0,0.479,81.0,0.4551,70.0
HBIO,16.0,,,0.6000000238418579,26929441.070079803,0.5371,72.0,0.7626,90.0,,,,,0.7225,90.0,0.6767,83.0,,,,
HBM,37.0,,,8.0,3176135936.0,0.3989,34.0,0.4096,49.0,0.6735,80.0,0.4803,26.0,0.5101,45.0,0.3863,34.0,0.4816,30.0,0.479,26.0
HBNC,65.0,,,15.520000457763672,683105060.1482391,0.2638,54.0,0.1824,17.0,,,0.4277,44.0,0.3346,55.0,0.306,59.0,,,0.407,46.0
HBT,65.0,,,22.920000076293945,723341450.4077911,0.2211,36.0,0.219,27.0,,,,,0.3491,86.0,0.2963,57.0,,,,
HCA,63.0,,,342.3399963378906,85497699646.68652,0.1699,26.0,0.2306,50.0,0.3034,65.0,0.2875,57.0,0.3128,69.0,0.2672,62.0,0.3055,57.0,0.3286,70.0
HCAT,30.0,,,4.599999904632568,322968753.3041954,0.328,22.0,0.5566,68.0,1.1994,98.0,,,0.5965,55.0,0.6461,84.0,0.8438,97.0,,
HCC,43.0,,,50.290000915527344,2643207245.1194763,0.3794,73.0,0.3421,66.0,0.3915,56.0,0.4288,63.0,0.4138,65.0,0.3889,69.0,0.4556,75.0,0.4607,73.0
HCI,29.0,,,148.1300048828125,1594871323.5717773,0.2193,28.0,0.2718,35.0,0.2532,5.0,0.2688,4.0,0.4598,63.0,0.4124,81.0,0.3288,25.0,0.3517,16.0
HCKT,38.0,,,29.25,809797950.0,0.1233,10.0,0.1811,15.0,0.2956,11.0,,,0.3087,39.0,0.2526,24.0,0.2956,7.0,,
HCM,1851.0,,,15.260000228881836,2609108937.053528,0.8784,81.0,0.3978,47.0,0.6293,14.0,0.5709,9.0,0.5302,13.0,0.2728,1.0,0.5046,8.0,0.5709,16.0
HCOM,,,,15.652999877929688,,0.0638,9.0,0.0121,8.0,,,,,0.1256,28.0,0.0299,9.0,,,,
HCSG,44.0,,,10.739999771118164,789257838.2200012,0.3196,74.0,0.2691,57.0,,,,,0.3064,51.0,0.3277,66.0,,,,
HD,31.0,,,362.7300109863281,360565238280.7617,0.2452,69.0,0.1857,54.0,0.2356,61.0,0.2471,65.0,0.2217,62.0,0.1913,48.0,0.2058,30.0,0.2842,65.0
HDB,249.0,,,66.8499984741211,170509604120.84766,0.1115,6.0,0.1265,12.0,0.2098,17.0,0.2271,22.0,0.2233,16.0,0.1256,2.0,0.1838,2.0,0.2019,3.0
HDEF,,,,27.329999923706055,,0.1127,43.0,0.0733,44.0,,,,,0.1203,34.0,0.0787,50.0,,,,
HDG,,,,49.11000061035156,,0.0813,,0.0349,,,,,,0.0559,,0.0337,,,,,
HDGE,,,,17.59000015258789,,0.1146,21.0,0.0697,2.0,,,,,0.2051,55.0,0.1288,27.0,,,,
HDRO,,,,28.70400047302246,,0.1953,6.0,0.1567,5.0,0.3609,22.0,0.3969,28.0,3.0248,100.0,0.2115,10.0,0.3454,25.0,0.3978,32.0
HDSN,22.0,,,6.340000152587891,279119140.71769714,0.1437,2.0,0.1906,1.0,0.443,15.0,0.4801,20.0,0.4859,31.0,0.3945,8.0,0.4545,11.0,0.4894,16.0
HDV,,,,119.54000091552734,,0.0797,34.0,0.0737,39.0,0.1538,80.0,0.2087,89.0,0.1107,54.0,0.0932,57.0,0.104,51.0,0.1573,45.0
HE,35.0,,,11.170000076293945,1926445233.1581116,0.2625,80.0,0.2825,86.0,0.3503,78.0,0.4116,83.0,0.421,89.0,0.4196,91.0,0.4304,88.0,0.4793,90.0
HEDJ,,,,48.349998474121094,,0.1358,52.0,0.0829,55.0,0.288,93.0,0.249,80.0,0.1318,31.0,0.0971,64.0,0.1382,35.0,0.2184,61.0
HEES,35.0,,,95.4800033569336,3495828458.908081,0.084,1.0,0.1038,1.0,0.2248,1.0,0.284,1.0,1.0947,99.0,0.2596,1.0,0.0746,1.0,0.1309,1.0
HEI,30.0,,,268.6300048828125,32964931049.194336,0.2006,37.0,0.1814,24.0,0.241,28.0,0.2373,23.0,0.3136,72.0,0.2333,38.0,0.2777,45.0,0.2792,45.0
HELE,79.0,,,54.060001373291016,1235579173.3875275,0.4859,84.0,0.4207,82.0,0.485,83.0,0.4457,77.0,0.4091,67.0,0.3769,74.0,0.5349,95.0,0.5426,94.0
HEPS,1031.0,,,2.930000066757202,955174208.6427155,0.8037,,0.681,,,,,,0.8016,,0.5824,,,,,
HEQT,,,,28.760000228881836,,0.0802,59.0,0.061,53.0,,,,,0.0892,68.0,0.0747,52.0,,,,
HERO,,,,25.950000762939453,,0.1805,31.0,0.1066,5.0,,,,,0.2007,18.0,0.2052,76.0,,,,
HES,58.0,,,159.07000732421875,49486999963.69922,0.1719,11.0,0.1609,6.0,0.1801,4.0,0.1936,5.0,0.2187,8.0,0.2062,11.0,0.2088,2.0,0.3036,16.0
HESM,58.0,,,42.369998931884766,9817044012.519836,0.1895,28.0,0.1776,15.0,0.2142,19.0,0.2096,8.0,0.2299,27.0,0.2211,27.0,0.2205,36.0,0.2965,17.0
HEWJ,,,,43.5,,0.1041,22.0,0.0729,46.0,0.1484,19.0,,,0.1816,54.0,0.0939,57.0,0.1857,57.0,,
HEZU,,,,39.689998626708984,,0.1373,54.0,0.082,60.0,,,,,0.1234,28.0,0.09,57.0,,,,
HFFG,15.0,,,4.730000019073486,252613219.01865005,1.2951,98.0,1.58,100.0,0.685,77.0,0.5879,56.0,0.7421,100.0,0.667,88.0,0.6003,69.0,0.5879,72.0
HFND,,,,21.666000366210938,,0.0817,64.0,0.0364,5.0,,,,,0.1084,96.0,0.1605,99.0,,,,
HFWA,64.0,,,24.389999389648438,829035591.2536621,0.118,7.0,0.2133,27.0,,,0.3747,43.0,0.3367,76.0,0.2874,53.0,,,0.3747,52.0
HG,30.0,,,21.579999923706055,2216848652.162552,0.2602,,0.2297,,0.33,,0.3999,,0.2827,,0.2923,,0.3826,,0.3946,
HGER,,,,23.75,,0.0603,3.0,0.0774,16.0,,,,,0.1219,21.0,0.1042,44.0,,,,
HGTY,24.0,,,9.329999923706055,3131064079.036438,0.2465,33.0,0.3367,49.0,,,,,0.2479,3.0,0.3334,50.0,,,,
HGV,29.0,,,37.869998931884766,3632880510.015381,0.4263,79.0,0.3565,73.0,0.2911,20.0,0.2764,16.0,0.3644,56.0,0.3063,56.0,0.4412,80.0,0.4366,81.0
HHH,30.0,,,75.4800033569336,3804577117.2065735,0.1559,18.0,0.1798,47.0,0.3061,62.0,0.2755,41.0,0.3058,72.0,0.2279,95.0,0.2794,40.0,0.276,23.0
HI,51.0,,,25.59000015258789,1831632307.5616455,0.3544,80.0,0.304,79.0,0.473,91.0,0.6295,96.0,0.4502,93.0,0.3529,91.0,0.4037,93.0,0.4382,95.0
HIBL,,,,29.43000030517578,,0.8584,70.0,0.5993,63.0,0.8531,70.0,0.7289,44.0,0.7297,60.0,0.5359,52.0,0.6514,51.0,0.7046,41.0
HIBS,,,,22.969999313354492,,0.8592,67.0,0.5906,57.0,0.7612,34.0,0.7501,22.0,0.7119,37.0,0.5292,45.0,0.668,26.0,0.8062,27.0
