symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivput1080,ivput1080_rank
AXDX,153.0,,,0.5802000164985657,,0.5185,47.0,1.0547,90.0,,,,,0.752,69.0,0.8643,78.0,,,,
AXGN,43.0,,,15.704999923706055,,0.456,52.0,0.7238,87.0,1.0287,86.0,1.1127,92.0,0.6024,57.0,0.6325,75.0,0.9515,94.0,0.8891,91.0
AXL,54.0,,,3.085200071334839,,0.5704,76.0,0.7698,92.0,0.6275,81.0,1.2874,98.0,0.5055,63.0,0.4293,64.0,0.9314,98.0,0.5549,68.0
AXON,43.0,,,505.2135925292969,,0.6356,74.0,0.6384,74.0,0.9356,81.0,0.9402,84.0,0.6428,74.0,0.4474,47.0,0.532,51.0,0.5458,53.0
AXP,75.0,,,228.19000244140625,,0.723,96.0,0.5619,96.0,0.9026,99.0,0.9003,99.0,0.3151,72.0,0.2471,69.0,0.3262,78.0,0.3794,86.0
AXS,70.0,,,86.98500061035156,,0.5766,97.0,0.4435,96.0,0.5494,97.0,0.5109,96.0,0.2684,80.0,0.2279,73.0,0.2784,81.0,0.3465,91.0
AXSM,50.0,,,96.09500122070312,,0.4614,41.0,0.5834,55.0,0.7607,47.0,0.7802,49.0,0.5372,35.0,0.4444,20.0,0.5272,18.0,0.5414,17.0
AXTA,64.0,,,28.010000228881836,,0.5501,97.0,0.5256,98.0,0.8377,100.0,0.9557,100.0,0.315,73.0,0.2371,52.0,0.3772,94.0,0.5059,100.0
AXTI,48.0,,,1.309999942779541,,1.2679,95.0,1.2285,97.0,,,,,1.0017,92.0,0.7967,84.0,,,,
AYI,91.0,,,223.30999755859375,,0.5828,91.0,0.6947,98.0,0.7934,100.0,0.7695,99.0,0.3049,35.0,0.2924,61.0,0.4178,85.0,0.4142,84.0
AZ,,,,6.579999923706055,,0.4999,62.0,0.9622,98.0,1.2348,,1.3446,,0.9098,72.0,0.9728,97.0,0.8128,,1.018,
AZEK,64.0,,,42.95000076293945,,0.2927,35.0,0.3963,71.0,0.4928,65.0,0.2623,1.0,0.4026,72.0,0.3035,40.0,0.3915,44.0,0.3582,18.0
AZN,62.0,,,61.59000015258789,,0.5036,96.0,0.3289,97.0,0.5116,98.0,0.5036,97.0,0.2566,68.0,0.1645,68.0,0.2613,80.0,0.3152,79.0
AZO,36.0,,,3433.64990234375,,0.4058,93.0,0.3163,91.0,0.4578,97.0,0.4465,97.0,0.2244,55.0,0.2,55.0,0.3118,81.0,0.3172,82.0
AZTA,63.0,,,26.235000610351562,,0.9222,96.0,0.8374,100.0,0.8103,96.0,1.1045,100.0,0.4962,55.0,0.4886,100.0,0.5652,100.0,0.5523,100.0
AZUL,44.0,,,1.4000999927520752,,0.6321,60.0,0.7632,93.0,0.6153,45.0,1.8009,97.0,0.7482,65.0,0.6334,78.0,0.5912,43.0,1.8009,100.0
AZZ,92.0,,,75.25,,0.5936,89.0,0.6987,97.0,0.6919,95.0,0.7513,96.0,0.375,65.0,0.3558,77.0,0.4499,82.0,0.4715,85.0
BA,71.0,,,139.4600067138672,,0.8234,99.0,0.6645,99.0,0.8787,100.0,0.8778,100.0,0.3929,85.0,0.3562,86.0,0.4338,92.0,0.4559,94.0
BAB,,,,25.8799991607666,,0.134,91.0,0.0946,93.0,,,0.1775,,0.0735,35.0,0.0658,41.0,,,0.1775,
BABA,48.0,,,101.61000061035156,,0.7317,96.0,0.6408,100.0,0.9152,100.0,0.8946,100.0,0.508,87.0,0.319,79.0,0.4323,82.0,0.478,92.0
BABO,,,,15.40999984741211,,0.7213,,0.5992,,0.2644,,0.9294,,0.4483,,0.2778,,0.2644,,1.0182,
BABX,,,,20.469999313354492,,1.5494,,1.3307,,1.2158,,1.2149,,1.03,,0.6254,,1.1025,,1.0442,
BAC,83.0,,,34.40999984741211,,0.8653,97.0,0.5451,95.0,0.7779,97.0,0.7654,96.0,0.3287,70.0,0.2391,59.0,0.2677,45.0,0.381,81.0
BAH,68.0,,,106.9800033569336,,0.4163,92.0,0.605,100.0,0.6863,100.0,0.6661,100.0,0.4159,96.0,0.3848,96.0,0.4721,99.0,0.5273,100.0
BAI,,,,19.3799991607666,,0.6018,,0.5661,,,,,,0.0,,0.0,,,,,
BALL,64.0,,,44.224998474121094,,0.3838,83.0,0.406,94.0,0.5691,100.0,0.5906,100.0,0.2848,35.0,0.2386,34.0,0.2963,55.0,0.368,81.0
BAM,56.0,,,42.16849899291992,,0.6211,97.0,0.6771,99.0,0.7315,99.0,0.7406,99.0,0.3656,90.0,0.3158,86.0,0.4175,95.0,0.4905,97.0
BANC,76.0,,,11.949999809265137,,0.5302,89.0,0.6171,97.0,0.8466,99.0,0.7119,97.0,0.3772,66.0,0.326,66.0,0.4802,88.0,0.5423,90.0
BAND,48.0,,,11.800000190734863,,0.5182,57.0,0.7241,87.0,0.9624,90.0,0.9203,87.0,0.4648,25.0,0.4957,32.0,0.7985,86.0,0.706,72.0
BANF,76.0,,,102.08000183105469,,0.4958,92.0,0.4755,98.0,0.5858,96.0,0.6619,97.0,0.3555,65.0,0.31,67.0,0.342,79.0,0.3799,83.0
BANR,77.0,,,57.38999938964844,,0.5575,86.0,0.5506,86.0,0.3348,54.0,0.4089,65.0,0.3639,69.0,0.3267,65.0,0.3394,70.0,0.4351,78.0
BANX,695.0,,,18.25,,0.3711,93.0,0.38,91.0,,,,,0.2027,49.0,0.1921,30.0,,,,
BAP,57.0,,,167.64999389648438,,0.4852,93.0,0.463,96.0,0.583,97.0,0.6629,97.0,0.2429,48.0,0.2639,63.0,0.2257,36.0,0.3899,82.0
BARK,63.0,,,1.315000057220459,,0.4595,26.0,0.7572,71.0,0.9089,63.0,0.9105,,0.6064,14.0,0.65,31.0,0.7696,26.0,0.9239,
BASE,127.0,,,13.59000015258789,,0.8225,82.0,0.8045,91.0,1.0732,93.0,0.8135,57.0,0.601,48.0,0.4538,35.0,0.6436,57.0,0.5588,20.0
BATRA,154.0,,,39.70000076293945,,0.3345,84.0,0.4461,95.0,1.027,100.0,0.3035,56.0,0.2,32.0,0.2219,33.0,0.3313,79.0,0.3035,69.0
BATRK,154.0,,,35.814998626708984,,0.3347,85.0,0.3988,92.0,0.7185,98.0,0.4097,82.0,0.2046,32.0,0.2245,33.0,0.3205,69.0,0.2997,57.0
BATT,,,,6.889999866485596,,0.4553,97.0,0.4451,100.0,,,,,0.2925,55.0,0.1989,59.0,,,,
BAX,48.0,,,27.229999542236328,,0.5859,98.0,0.5595,99.0,0.8154,100.0,0.9694,100.0,0.3101,84.0,0.2697,87.0,0.3161,95.0,0.4024,99.0
BB,111.0,,,2.918600082397461,,0.4925,63.0,0.9585,98.0,0.85,88.0,0.8724,90.0,0.7061,83.0,0.6148,89.0,0.575,39.0,0.7178,73.0
BBAI,34.0,,,2.7399001121520996,,0.9341,50.0,1.3673,79.0,1.3974,72.0,1.4944,56.0,1.5354,84.0,1.3214,83.0,1.0336,68.0,1.3287,54.0
BBAR,69.0,,,14.800000190734863,,0.7621,82.0,0.7238,87.0,0.8681,86.0,0.8981,68.0,0.6662,72.0,0.631,76.0,0.7716,80.0,0.8253,59.0
BBC,,,,13.972000122070312,,0.6322,97.0,0.71,100.0,0.7616,100.0,1.1171,100.0,0.4042,74.0,0.2774,78.0,0.5634,99.0,0.5777,100.0
BBCP,29.0,,,5.235000133514404,,0.5685,93.0,0.5739,97.0,0.8031,,,,0.58,100.0,0.474,100.0,0.8031,,,
BBD,58.0,,,2.0051000118255615,,0.4524,73.0,0.3863,83.0,0.3898,56.0,0.4429,71.0,0.3713,38.0,0.294,46.0,0.3359,38.0,0.4678,78.0
BBDC,48.0,,,7.670000076293945,,0.4376,96.0,0.4987,98.0,,,0.4195,72.0,0.2231,72.0,0.1997,67.0,,,0.4471,82.0
BBH,,,,137.05999755859375,,0.3363,91.0,0.3715,97.0,0.5297,100.0,0.5693,100.0,0.197,38.0,0.1503,31.0,0.2935,90.0,0.3087,90.0
BBIO,48.0,,,29.924999237060547,,0.6197,56.0,0.7431,80.0,0.7368,47.0,0.726,47.0,0.6108,46.0,0.5528,46.0,0.6633,33.0,0.6545,30.0
BBMC,,,,79.01000213623047,,0.4958,,0.4646,,0.2428,,,,0.2169,,0.158,,0.2428,,,
BBP,,,,50.25740051269531,,0.4168,95.0,0.3537,100.0,0.2178,21.0,1.059,100.0,0.2485,54.0,0.1455,78.0,0.2168,20.0,0.4259,100.0
BBSI,42.0,,,37.459999084472656,,0.2394,43.0,0.4286,81.0,0.5336,78.0,,,0.2298,12.0,0.2505,16.0,0.4469,74.0,,
BBU,68.0,,,19.579999923706055,,0.7861,97.0,0.8325,99.0,,,,,0.3883,61.0,0.3915,76.0,,,,
BBUC,,,,22.114999771118164,,0.7184,97.0,0.7344,100.0,0.7543,,0.5719,,0.3628,27.0,0.3632,75.0,0.5418,,0.5719,
BBVA,69.0,,,11.84000015258789,,0.662,95.0,0.3762,97.0,0.6862,96.0,1.0522,100.0,0.3527,65.0,0.1839,55.0,0.5782,92.0,0.4985,82.0
BBW,27.0,,,34.31999969482422,,1.0236,92.0,0.9092,93.0,0.9009,89.0,0.8314,87.0,0.585,57.0,0.5019,61.0,0.626,78.0,0.6583,80.0
BBWI,41.0,,,26.045000076293945,,0.872,96.0,0.7868,100.0,0.8948,100.0,0.8672,100.0,0.5361,76.0,0.4253,74.0,0.502,95.0,0.5476,88.0
BBY,36.0,,,55.7400016784668,,1.2715,100.0,0.8426,99.0,0.961,100.0,0.9705,100.0,0.4621,83.0,0.33,72.0,0.3392,54.0,0.5583,96.0
BC,69.0,,,41.435001373291016,,0.9568,96.0,0.7876,96.0,0.7349,94.0,0.6715,92.0,0.4004,73.0,0.3586,70.0,0.4626,80.0,0.5402,84.0
BCAB,153.0,,,0.27000001072883606,,0.9037,64.0,1.3559,90.0,,,,,1.1704,49.0,1.1426,71.0,,,,
BCAX,148.0,,,9.100000381469727,,0.9736,,1.2392,,1.0903,,,,0.7766,,0.9368,,1.0903,,,
BCBP,71.0,,,9.15999984741211,,0.4342,83.0,0.5249,95.0,,,,,0.3602,65.0,0.3235,68.0,,,,
BCC,48.0,,,88.41999816894531,,0.5662,91.0,0.5783,97.0,0.7501,99.0,0.7551,99.0,0.3418,43.0,0.335,56.0,0.4471,78.0,0.4601,85.0
BCD,,,,30.93000030517578,,0.275,94.0,0.1782,96.0,2.2534,,,,0.1371,56.0,0.077,42.0,0.5655,,,
BCE,62.0,,,20.559999465942383,,0.5021,98.0,0.4501,99.0,0.5175,99.0,0.5059,98.0,0.2936,90.0,0.2465,89.0,0.1832,70.0,0.4202,100.0
BCH,56.0,,,24.510000228881836,,0.4185,99.0,0.4186,100.0,0.3676,,0.394,,0.2265,39.0,0.1827,39.0,0.3947,,0.394,
BCI,,,,19.604999542236328,,0.2818,95.0,0.1773,94.0,0.4632,,,,0.1405,50.0,0.0822,28.0,0.2852,,,
BCIM,,,,19.040000915527344,,0.2867,87.0,0.1497,92.0,,,,,0.2414,61.0,0.0658,43.0,,,,
BCML,76.0,,,24.25,,0.4326,,0.612,,0.4018,,,,0.3225,,0.3353,,0.4018,,,
BCO,42.0,,,82.68499755859375,,0.4356,86.0,0.4229,92.0,0.6678,98.0,0.7044,99.0,0.2906,43.0,0.2776,68.0,0.3893,90.0,0.413,90.0
BCPC,47.0,,,151.0500030517578,,0.3294,76.0,0.3965,89.0,0.5128,96.0,0.5074,95.0,0.2298,18.0,0.2426,23.0,0.2959,61.0,0.3081,65.0
BCRX,44.0,,,6.349999904632568,,0.5053,42.0,0.6099,59.0,0.5473,14.0,1.4099,94.0,0.5293,15.0,0.4975,15.0,0.3712,1.0,0.5278,3.0
BCS,55.0,,,12.670000076293945,,0.7126,90.0,0.5049,95.0,0.8713,96.0,0.8156,94.0,0.3924,59.0,0.2283,63.0,0.3727,62.0,0.4619,72.0
BCSF,41.0,,,13.352399826049805,,0.4478,96.0,0.5423,96.0,0.9169,96.0,0.4503,81.0,0.2127,62.0,0.211,60.0,0.2813,73.0,0.459,86.0
BCYC,43.0,,,6.289999961853027,,0.6125,69.0,0.9002,91.0,1.5083,94.0,0.5887,5.0,0.7504,81.0,0.6922,56.0,1.5083,100.0,0.84,82.0
BDC,62.0,,,86.76000213623047,,0.7825,94.0,0.6834,96.0,0.6749,94.0,0.7098,95.0,0.3601,47.0,0.313,53.0,0.4137,68.0,0.4259,69.0
BDN,64.0,,,3.569999933242798,,0.7104,94.0,0.6463,95.0,1.0581,97.0,0.832,95.0,0.4353,81.0,0.3619,74.0,0.484,86.0,0.832,96.0
BDRY,,,,5.199999809265137,,0.5764,54.0,0.3609,83.0,0.7837,50.0,1.8523,88.0,0.6276,40.0,0.2999,43.0,1.4235,96.0,1.607,93.0
BDSX,37.0,,,0.5699999928474426,,0.6322,41.0,1.4493,93.0,,,,,0.8121,31.0,0.9598,54.0,,,,
BDTX,34.0,,,1.25,,0.7394,67.0,0.9073,76.0,,,,,0.7466,35.0,0.8775,73.0,,,,
BDX,63.0,,,197.61729431152344,,0.3805,96.0,0.4297,99.0,0.5207,100.0,0.4148,99.0,0.226,73.0,0.2168,81.0,0.2169,64.0,0.2962,94.0
BE,41.0,,,15.854999542236328,,1.2177,92.0,1.0744,96.0,1.1598,92.0,1.1703,92.0,1.0957,91.0,0.7831,82.0,0.7454,61.0,0.7771,64.0
BEAM,43.0,,,14.289999961853027,,1.0275,90.0,1.2348,99.0,1.4823,100.0,1.4651,100.0,0.7895,72.0,0.7627,76.0,0.6785,39.0,0.9045,92.0
BECN,41.0,,,121.54000091552734,,0.0569,1.0,0.0982,1.0,,,0.195,1.0,0.2953,31.0,0.2642,20.0,,,0.1155,1.0
BEDZ,,,,24.875099182128906,,0.5133,97.0,0.2474,96.0,,,,,0.2471,55.0,0.1027,63.0,,,,
BEEM,146.0,,,1.5499999523162842,,0.9568,75.0,1.0791,90.0,,,,,0.7304,32.0,0.7789,57.0,,,,
BEKE,22.0,,,17.530000686645508,,0.6159,52.0,0.6384,66.0,0.9529,87.0,0.9104,83.0,0.5839,41.0,0.4215,28.0,0.7445,68.0,0.5528,22.0
BELFB,50.0,,,62.689998626708984,,1.1128,95.0,0.7987,93.0,0.9368,95.0,0.8448,93.0,0.4272,25.0,0.397,30.0,0.5415,70.0,0.504,63.0
BEN,68.0,,,16.5,,0.478,90.0,0.5104,96.0,0.67,98.0,0.6651,98.0,0.3235,68.0,0.3144,82.0,0.2324,24.0,0.4755,97.0
BEP,68.0,,,20.1299991607666,,0.5425,96.0,0.5655,100.0,0.4591,90.0,0.5286,98.0,0.3557,74.0,0.3366,98.0,0.2725,47.0,0.4576,99.0
BEPC,65.0,,,24.7450008392334,,0.6442,99.0,0.5969,100.0,0.6397,94.0,0.6278,98.0,0.3998,93.0,0.3531,90.0,0.3808,82.0,0.4732,99.0
BERY,64.0,,,60.7400016784668,,0.3359,81.0,0.3932,94.0,0.452,95.0,0.4308,92.0,0.2241,30.0,0.2241,47.0,0.2587,26.0,0.3977,96.0
BETZ,,,,17.6200008392334,,0.438,93.0,0.3662,97.0,0.7001,99.0,,,0.2335,42.0,0.1663,45.0,0.3856,82.0,,
BFAM,55.0,,,109.91000366210938,,0.4545,91.0,0.4546,96.0,0.7236,99.0,0.7658,100.0,0.3497,73.0,0.2799,71.0,0.421,93.0,0.416,93.0
BFH,69.0,,,42.380001068115234,,1.0167,99.0,0.8295,100.0,1.0507,100.0,0.955,100.0,0.4863,51.0,0.4031,47.0,0.5635,95.0,0.6227,95.0
BFIN,155.0,,,11.819999694824219,,0.3302,89.0,0.3,82.0,0.3112,,,,0.2931,88.0,0.3059,88.0,0.3112,,,
BFIX,,,,25.088899612426758,,0.0252,28.0,0.3222,100.0,,,,,0.0418,42.0,0.0801,85.0,,,,
BFLY,40.0,,,2.0999999046325684,,0.7671,47.0,1.0223,82.0,0.9729,64.0,1.3406,98.0,1.0171,79.0,1.0034,94.0,0.769,30.0,1.1314,92.0
BFOR,,,,61.62030029296875,,0.4678,99.0,0.3549,100.0,0.4974,99.0,0.5012,99.0,0.2076,83.0,0.1298,75.0,0.2554,94.0,0.2586,92.0
BFS,40.0,,,32.209999084472656,,0.3096,,0.3538,,0.3514,,0.3175,,0.2023,,0.2111,,0.3514,,0.3962,
BFST,76.0,,,21.43000030517578,,0.5699,94.0,0.5229,95.0,,,,,0.3801,72.0,0.3183,55.0,,,,
BG,63.0,,,68.97000122070312,,0.4523,89.0,0.3923,90.0,0.7305,99.0,0.6697,98.0,0.278,57.0,0.2625,63.0,0.316,73.0,0.4077,90.0
BGC,54.0,,,7.704999923706055,,0.7151,86.0,0.6018,86.0,0.825,97.0,0.8478,96.0,0.3979,32.0,0.3667,42.0,0.471,60.0,0.5071,65.0
BGFV,407.0,,,0.8486999869346619,,0.6125,72.0,0.7724,86.0,,,,,0.7862,77.0,0.721,79.0,,,,
BGS,43.0,,,5.925000190734863,,0.4597,85.0,0.5717,96.0,0.7345,99.0,0.7069,98.0,0.5392,91.0,0.4587,88.0,0.4814,95.0,0.6682,98.0
BGSF,28.0,,,3.0899999141693115,,0.6815,96.0,0.5681,95.0,,,0.8569,97.0,0.5974,100.0,0.6251,100.0,,,0.8569,100.0
BHB,76.0,,,27.790000915527344,,0.4909,,0.5885,,0.9763,,0.5126,,0.3954,,0.3612,,0.4196,,0.4842,
BHC,48.0,,,4.590000152587891,,0.5268,71.0,0.7998,95.0,1.3766,99.0,0.9907,94.0,0.4996,54.0,0.4218,50.0,1.0492,99.0,0.7743,84.0
BHE,70.0,,,33.029998779296875,,0.7882,97.0,0.6724,98.0,0.5036,84.0,0.4489,77.0,0.3869,71.0,0.339,76.0,0.4499,84.0,0.4489,82.0
BHF,57.0,,,46.84000015258789,,0.8224,95.0,0.6439,97.0,0.9139,98.0,0.8671,98.0,0.4602,80.0,0.3808,80.0,0.5095,86.0,0.4833,85.0
BHLB,69.0,,,23.024999618530273,,0.4671,90.0,0.456,94.0,,,,,0.3165,74.0,0.2669,71.0,,,,
BHP,6440.0,,,40.91999816894531,,0.5939,94.0,0.4748,98.0,0.7093,99.0,0.6437,97.0,0.2683,30.0,0.1798,47.0,0.2965,63.0,0.4047,70.0
BHR,42.0,,,1.909999966621399,,0.7185,84.0,0.7811,88.0,,,,,0.5085,46.0,0.5098,59.0,,,,
BHVN,37.0,,,16.235000610351562,,1.0393,94.0,1.2952,100.0,1.4096,96.0,1.1283,90.0,0.6549,57.0,0.6515,83.0,0.8338,87.0,0.7709,80.0
BIB,,,,35.470001220703125,,0.7357,93.0,0.7557,98.0,1.1387,100.0,1.1596,100.0,0.4286,39.0,0.3212,27.0,0.5239,79.0,0.5884,87.0
BIBL,,,,33.310001373291016,,0.4986,100.0,0.6529,100.0,,,,,0.2102,94.0,0.192,100.0,,,,
BIDU,50.0,,,76.25,,0.4659,69.0,0.5122,89.0,0.8607,98.0,0.8139,97.0,0.4619,64.0,0.3032,38.0,0.4941,80.0,0.4799,72.0
BIGC,48.0,,,5.119999885559082,,0.3966,20.0,0.5338,47.0,1.0373,92.0,1.0524,94.0,0.5039,21.0,0.5299,49.0,0.714,54.0,0.7766,69.0
BIGY,,,,40.70000076293945,,0.3998,,0.3012,,,,0.4276,,0.0,,0.0,,,,0.4141,
BIIB,56.0,,,110.66000366210938,,0.3402,74.0,0.4468,95.0,0.6352,98.0,0.6967,99.0,0.2741,31.0,0.2817,54.0,0.4776,100.0,0.453,99.0
BIL,,,,91.51000213623047,,0.0206,99.0,0.0018,36.0,,,0.0445,,0.0103,96.0,0.0012,6.0,,,0.0445,
BILI,48.0,,,15.71500015258789,,0.8653,78.0,0.7672,85.0,1.3853,99.0,1.0726,94.0,0.7379,60.0,0.4545,30.0,0.7006,78.0,0.7236,68.0
BILL,62.0,,,37.814998626708984,,0.7189,70.0,0.8405,90.0,1.0302,90.0,0.9803,87.0,0.8248,76.0,0.4502,27.0,0.6703,68.0,0.6925,69.0
BILS,,,,99.24449920654297,,0.0213,71.0,0.0034,97.0,,,,,0.0122,12.0,0.002,42.0,,,,
BIO,55.0,,,219.53399658203125,,0.4502,90.0,0.4936,97.0,0.7586,100.0,0.7239,100.0,0.3928,85.0,0.3451,85.0,0.4932,100.0,0.5021,100.0
BIOA,20.0,,,3.0,,0.2416,4.0,0.6927,48.0,,,0.8581,,2.2227,100.0,0.8739,79.0,,,0.8581,
BIOX,57.0,,,3.680000066757202,,0.4501,66.0,0.915,98.0,,,0.8681,68.0,0.6884,95.0,0.6462,82.0,,,0.4692,20.0
BIP,69.0,,,27.239999771118164,,0.4535,94.0,0.4888,96.0,0.8225,100.0,0.4581,92.0,0.2908,77.0,0.2805,81.0,0.3274,86.0,0.4505,93.0
BIPC,,,,32.81999969482422,,0.4619,95.0,0.5249,100.0,0.5902,96.0,0.6626,98.0,0.3131,70.0,0.2896,79.0,0.3624,92.0,0.4214,96.0
BIRK,48.0,,,41.10499954223633,,0.4552,,0.746,,0.6817,,0.7566,,0.3546,,0.3966,,0.4724,,0.4891,
BIS,,,,24.399999618530273,,0.6867,90.0,0.758,98.0,0.6986,91.0,0.7906,95.0,0.423,38.0,0.3001,28.0,0.4756,52.0,0.605,77.0
BITB,,,,42.0,,0.6632,,0.4055,,0.6061,,0.6184,,0.5355,,0.3649,,0.6376,,0.6156,
BITF,147.0,,,0.6998000144958496,,0.8849,48.0,1.2264,93.0,2.0453,98.0,1.2072,51.0,0.9377,36.0,0.8338,33.0,1.5928,96.0,1.0614,41.0
BITI,,,,27.809999465942383,,0.6393,80.0,0.3944,76.0,0.7023,86.0,0.6235,54.0,2.3556,92.0,0.3703,85.0,0.5378,28.0,0.6354,12.0
BITO,,,,16.780000686645508,,0.6262,71.0,0.4121,77.0,0.5762,61.0,0.5669,38.0,0.5675,38.0,0.3709,63.0,0.3145,36.0,0.8797,40.0
BITQ,,,,10.930000305175781,,0.7082,63.0,0.8518,98.0,0.8474,80.0,0.9284,82.0,0.741,78.0,0.5723,71.0,0.8874,91.0,0.7893,72.0
BITS,,,,46.0,,0.6481,63.0,0.4739,82.0,0.5668,65.0,0.4966,7.0,0.7461,74.0,0.4,66.0,0.5119,40.0,0.5781,2.0
BITU,,,,28.676000595092773,,1.3689,,0.8389,,1.4252,,1.2022,,1.0757,,0.7429,,0.9581,,1.208,
BIV,,,,75.21910095214844,,0.0944,93.0,0.0636,89.0,0.1399,97.0,0.1357,95.0,0.0544,61.0,0.0395,57.0,0.0573,83.0,0.1065,82.0
BIZD,,,,13.548999786376953,,0.4115,99.0,0.4585,100.0,0.4465,,0.3739,81.0,0.1863,72.0,0.1537,73.0,0.3607,,0.3526,78.0
BJ,34.0,,,112.55500030517578,,0.3296,65.0,0.3928,83.0,0.5166,92.0,0.4714,85.0,0.3224,47.0,0.292,78.0,0.403,75.0,0.4065,74.0
BJK,,,,33.54999923706055,,0.3609,94.0,0.2442,95.0,0.5343,100.0,0.3343,86.0,0.2178,62.0,0.1205,46.0,0.3517,98.0,0.3343,89.0
BJRI,48.0,,,29.530000686645508,,0.6505,88.0,0.6118,92.0,0.8978,97.0,0.7057,91.0,0.4242,60.0,0.3803,67.0,0.6295,90.0,0.4859,75.0
BK,84.0,,,72.95999908447266,,0.601,95.0,0.517,96.0,0.8445,99.0,0.8282,98.0,0.2647,60.0,0.2205,62.0,0.2717,64.0,0.376,86.0
BKCH,,,,29.899999618530273,,0.8293,69.0,0.9694,98.0,0.9513,83.0,0.94,80.0,0.8355,69.0,0.6375,70.0,0.8551,88.0,0.9124,91.0
BKD,50.0,,,5.070000171661377,,0.7113,87.0,0.7553,92.0,0.6686,79.0,0.9311,92.0,0.4636,54.0,0.4402,62.0,0.6418,82.0,0.6686,83.0
BKE,26.0,,,33.665000915527344,,0.803,97.0,0.6951,98.0,0.7981,97.0,0.9018,99.0,0.3452,45.0,0.3208,51.0,0.5105,91.0,0.4983,71.0
BKF,,,,35.28450012207031,,0.4098,96.0,0.2632,98.0,0.4782,99.0,0.399,92.0,0.2267,63.0,0.1038,34.0,0.3528,99.0,0.3519,89.0
BKH,63.0,,,56.10499954223633,,0.3112,86.0,0.328,94.0,0.3699,93.0,0.3159,81.0,0.2115,50.0,0.1951,44.0,0.2203,62.0,0.3144,88.0
BKLC,,,,94.45999908447266,,0.4448,,0.4415,,0.5408,,0.588,,0.1862,,0.1503,,0.2322,,0.3012,
BKLN,,,,20.094999313354492,,0.0893,95.0,0.0823,97.0,,,0.179,87.0,0.0326,64.0,0.0251,53.0,,,0.1721,37.0
BKNG,48.0,,,4173.0849609375,,0.3738,78.0,0.4971,98.0,0.6095,98.0,0.5986,98.0,0.2793,51.0,0.2543,62.0,0.3541,72.0,0.3941,88.0
BKR,69.0,,,34.380001068115234,,1.0155,99.0,0.6868,98.0,0.7491,98.0,0.789,98.0,0.3882,54.0,0.3003,35.0,0.3237,45.0,0.4193,51.0
BKSY,34.0,,,6.945000171661377,,0.8328,66.0,1.1392,91.0,1.0545,77.0,1.0348,69.0,1.067,82.0,0.9571,79.0,0.938,52.0,0.9627,50.0
BKU,77.0,,,28.975000381469727,,0.6877,96.0,0.6074,98.0,0.7902,98.0,0.7978,98.0,0.4011,83.0,0.3136,75.0,0.5598,96.0,0.6163,97.0
BKV,42.0,,,15.510000228881836,,1.0764,,0.7656,,0.7205,,0.813,,0.4569,,0.4148,,0.4578,,0.4278,
BL,57.0,,,41.72999954223633,,0.4704,75.0,0.4641,83.0,0.7604,98.0,0.8465,99.0,0.4151,52.0,0.297,9.0,0.4752,71.0,0.5231,90.0
BLBD,63.0,,,30.969999313354492,,0.4467,49.0,0.687,92.0,0.8901,94.0,0.8916,64.0,0.4481,6.0,0.4953,51.0,0.6855,96.0,0.6319,52.0
BLCN,,,,16.610000610351562,,0.5661,97.0,0.607,99.0,0.4001,92.0,0.5255,99.0,0.4181,95.0,0.3647,91.0,0.4451,100.0,0.5255,100.0
BLCO,49.0,,,10.854999542236328,,0.7622,96.0,0.7309,99.0,0.8788,99.0,0.5537,71.0,0.4024,78.0,0.32,25.0,0.517,93.0,0.5537,82.0
BLD,43.0,,,266.260009765625,,0.847,98.0,0.725,99.0,0.743,99.0,0.8027,99.0,0.4071,63.0,0.3572,64.0,0.4856,89.0,0.499,92.0
BLDE,27.0,,,2.569999933242798,,0.6144,54.0,0.869,93.0,1.0752,93.0,1.4297,99.0,0.6878,56.0,0.7313,98.0,0.9004,85.0,1.0369,96.0
BLDP,27.0,,,1.0398999452590942,,0.5302,53.0,0.835,91.0,0.7836,76.0,0.8615,81.0,0.7195,68.0,0.6844,82.0,0.7322,82.0,0.7158,62.0
BLDR,48.0,,,111.37000274658203,,0.7571,86.0,0.64,82.0,0.865,96.0,0.8755,94.0,0.3995,28.0,0.3438,22.0,0.4697,53.0,0.4919,60.0
BLFS,37.0,,,19.950000762939453,,1.0305,94.0,1.0495,97.0,1.2841,97.0,0.9437,81.0,0.5611,21.0,0.604,41.0,0.8386,96.0,0.7295,77.0
BLFY,70.0,,,8.887800216674805,,0.2978,64.0,0.3761,85.0,,,,,0.2851,28.0,0.3083,54.0,,,,
BLK,84.0,,,807.3350219726562,,0.6304,96.0,0.5132,96.0,0.711,98.0,0.7093,98.0,0.2759,63.0,0.2358,62.0,0.2786,63.0,0.3628,84.0
BLKB,50.0,,,58.880001068115234,,0.2955,61.0,0.3838,80.0,0.7188,99.0,0.7362,99.0,0.3892,71.0,0.2645,31.0,0.4017,76.0,0.4124,78.0
BLMN,42.0,,,6.21999979019165,,0.8195,96.0,0.8363,98.0,0.7806,96.0,0.7115,95.0,0.6676,95.0,0.5515,94.0,0.4328,80.0,0.7869,97.0
