symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivput1080,ivput1080_rank
CVGW,10.0,,,24.059999465942383,433784948.371315,0.5456,90.0,0.5026,92.0,0.3429,46.0,0.3281,34.0,0.3532,48.0,0.3295,51.0,0.4413,83.0,0.4298,70.0
CVI,32.0,,,21.200000762939453,2131257276.6990662,0.5188,70.0,0.4547,65.0,0.4006,40.0,0.4108,35.0,0.6072,73.0,0.4291,56.0,0.4291,56.0,0.4911,48.0
CVIE,,,,59.60499954223633,,0.1608,87.0,0.0618,71.0,0.15,,0.163,,0.1315,63.0,0.0695,92.0,0.1543,,0.1742,
CVLC,,,,69.8949966430664,,0.2104,93.0,0.0971,86.0,0.1631,84.0,0.1874,,0.1526,94.0,0.0923,100.0,0.1654,89.0,0.1902,
CVLG,58.0,,,22.549999237060547,598711499.7436523,0.1305,2.0,0.2419,16.0,0.3786,27.0,,,1.7414,97.0,0.2684,22.0,0.2885,5.0,,
CVLT,53.0,,,161.52000427246094,7106492539.978027,0.5401,87.0,0.3373,66.0,0.4114,66.0,0.4125,66.0,0.5238,82.0,0.4279,85.0,0.5372,97.0,0.5318,95.0
CVM,68.0,,,0.25999999046325684,21872239.197731018,0.6729,42.0,1.1098,85.0,,,,,1.1621,75.0,1.1316,68.0,,,,
CVMC,,,,57.18000030517578,,0.2138,93.0,0.1246,99.0,0.1768,65.0,0.2056,81.0,0.1407,64.0,0.0727,100.0,0.1773,75.0,0.1914,50.0
CVNA,31.0,,,190.9499969482422,60826550205.47168,1.1604,81.0,0.873,72.0,0.6778,45.0,0.6899,41.0,0.6712,41.0,0.5427,25.0,0.7345,61.0,0.7416,49.0
CVRX,46.0,,,12.489999771118164,325189634.0408325,0.4547,27.0,0.5152,20.0,1.4296,95.0,0.7294,14.0,0.776,43.0,0.7184,28.0,0.7684,35.0,0.82,55.0
CVS,38.0,,,67.05000305175781,86540771657.27344,0.2175,57.0,0.2516,77.0,0.2821,76.0,0.2847,75.0,0.4371,96.0,0.2981,91.0,0.3275,90.0,0.3338,86.0
CVSE,,,,65.16999816894531,,0.2028,95.0,0.0201,51.0,0.1605,79.0,0.1932,91.0,0.1344,87.0,0.044,51.0,0.1642,81.0,0.1926,83.0
CVU,1181.0,,,3.609999895095825,46932525.636172295,0.925,98.0,0.8027,96.0,,,0.4946,51.0,0.5987,94.0,0.6309,93.0,,,0.4946,57.0
CVX,50.0,,,164.75,290058860544.0,0.1289,20.0,0.1777,53.0,0.1599,18.0,0.1735,26.0,0.209,47.0,0.1783,43.0,0.1499,17.0,0.2916,67.0
CVY,,,,25.56999969482422,,0.181,80.0,0.1032,65.0,,,,,0.1281,42.0,0.1007,55.0,,,,
CW,38.0,,,325.30999755859375,12331753794.451904,0.2684,64.0,0.2302,60.0,0.3121,67.0,0.3207,69.0,0.3433,83.0,0.2859,81.0,0.3037,70.0,0.3002,67.0
CWAN,31.0,,,26.489999771118164,6702631980.167175,0.3059,50.0,0.287,43.0,0.3829,26.0,0.3544,22.0,0.3996,64.0,0.3171,57.0,0.4078,40.0,0.402,35.0
CWB,,,,77.94000244140625,,0.1324,77.0,0.0986,63.0,0.1573,74.0,0.1658,70.0,0.1057,53.0,0.0904,48.0,0.0901,34.0,0.1586,53.0
CWBC,58.0,,,18.0,347675400.0,0.1537,,0.2643,,0.3698,,0.3231,,0.226,,0.2463,,0.3698,,0.3336,
CWCO,5.0,,,26.5,420682200.0,0.5613,93.0,0.3459,69.0,0.4157,67.0,0.3925,60.0,0.281,20.0,0.2758,11.0,0.4318,83.0,0.3925,64.0
CWEB,,,,45.04999923706055,,0.861,71.0,0.4668,61.0,0.736,52.0,0.7598,54.0,0.9715,83.0,0.472,57.0,0.706,62.0,0.7454,59.0
CWEN,,,,29.899999618530273,5932518724.311829,0.1519,15.0,0.2231,38.0,0.3094,48.0,0.2907,26.0,0.3,44.0,0.2639,46.0,0.2433,32.0,0.3558,69.0
CWH,25.0,,,16.8799991607666,1055698779.5131683,0.3712,33.0,0.4118,42.0,0.5163,50.0,0.5224,44.0,0.4825,43.0,0.4277,36.0,0.4428,43.0,0.5393,28.0
CWI,,,,30.219999313354492,,0.1572,68.0,0.0834,59.0,,,,,0.1443,49.0,0.0986,67.0,,,,
CWK,30.0,,,10.4399995803833,2398349867.122711,0.5437,82.0,0.3947,70.0,0.4443,47.0,0.4902,64.0,0.4227,57.0,0.3568,52.0,0.4555,61.0,0.4885,70.0
CWS,,,,64.70800018310547,,0.1975,,0.1046,,0.1768,,0.1938,,0.132,,0.104,,0.1671,,0.1973,
CWST,38.0,,,110.45999908447266,7024250755.780792,0.2492,37.0,0.2505,25.0,0.2963,19.0,0.285,17.0,0.2378,10.0,0.2244,5.0,0.287,18.0,0.2716,13.0
CWT,23.0,,,46.06999969482422,2748960025.7904053,0.1593,30.0,0.1988,50.0,0.3099,76.0,0.2611,46.0,0.2286,49.0,0.2148,49.0,0.3099,89.0,0.2597,60.0
CX,44.0,,,5.909999847412109,8648634393.024414,0.2683,36.0,0.2579,33.0,0.4476,69.0,0.4083,57.0,0.4048,61.0,0.3517,61.0,0.3713,43.0,0.4113,55.0
CXAI,130.0,,,0.953000009059906,18044578.67154479,0.8657,,0.7325,,2.3886,,,,1.0076,,0.9575,,2.3174,,,
CXDO,18.0,,,5.510000228881836,153735067.386055,0.5325,41.0,0.6346,44.0,0.7291,,0.788,45.0,0.66,35.0,0.619,22.0,0.5443,,0.7544,40.0
CXM,10.0,,,8.65999984741211,2248742160.3775024,0.3883,52.0,0.4238,56.0,0.53,40.0,0.4048,10.0,0.4264,47.0,0.3631,60.0,0.6562,67.0,0.7786,98.0
CXSE,,,,34.349998474121094,,0.3201,67.0,0.1264,48.0,0.2677,42.0,0.2911,35.0,0.4299,88.0,0.1538,67.0,0.2581,45.0,0.306,53.0
CXT,38.0,,,52.970001220703125,3031806880.8685303,0.4031,,0.2452,,0.3473,,0.3758,,0.2783,,0.2612,,0.3386,,0.3516,
CXW,40.0,,,20.010000228881836,2236077505.5770874,0.3181,67.0,0.2994,65.0,0.4585,80.0,0.4708,81.0,0.6177,88.0,0.4855,89.0,0.5106,86.0,0.5291,85.0
CYBN,40.0,,,7.309999942779541,160108735.74671745,0.317,,0.4211,,1.008,,,,0.6711,,0.7427,,1.0818,,,
CYBR,37.0,,,351.760009765625,17397592794.995117,0.4913,74.0,0.3327,48.0,0.3687,39.0,0.3768,41.0,0.3673,32.0,0.3468,44.0,0.4004,35.0,0.4032,34.0
CYD,1587.0,,,19.1299991607666,717725047.5133896,0.9901,95.0,0.9192,97.0,1.2214,99.0,1.2542,99.0,0.8532,94.0,0.8188,96.0,0.9842,99.0,1.1235,100.0
CYH,32.0,,,2.5999999046325684,361199807.55126953,0.6588,79.0,0.4859,62.0,1.6566,98.0,0.8751,83.0,0.6623,61.0,0.5929,67.0,0.7829,79.0,0.7476,72.0
CYRX,18.0,,,5.690000057220459,283990178.855896,0.7878,80.0,0.9202,93.0,0.7643,62.0,0.8131,73.0,1.0097,98.0,0.8411,100.0,0.8687,98.0,0.7372,76.0
CYTK,23.0,,,45.43000030517578,5379411766.136169,0.4255,38.0,0.4769,37.0,0.8384,63.0,0.7927,53.0,0.4589,7.0,0.4401,6.0,0.5877,13.0,0.6329,15.0
CZNC,58.0,,,20.40999984741211,315663098.6400604,0.2275,45.0,0.2085,26.0,0.4724,73.0,,,0.2985,61.0,0.2728,42.0,0.4724,92.0,,
CZR,25.0,,,27.360000610351562,5800675590.522461,0.6063,78.0,0.4384,53.0,0.4337,30.0,0.4662,36.0,0.3992,20.0,0.3783,24.0,0.5022,45.0,0.5037,36.0
D,38.0,,,54.54999923706055,46479325977.13745,0.0922,15.0,0.1596,54.0,0.2462,85.0,0.2177,72.0,0.238,83.0,0.2131,80.0,0.1456,28.0,0.2859,87.0
DAC,40.0,,,81.27999877929688,1562063400.5401611,0.3178,46.0,0.2585,32.0,0.2978,28.0,0.2624,14.0,0.252,28.0,0.2351,27.0,0.2264,20.0,0.3131,6.0
DADA,17.0,,,1.8600000143051147,483237288.8365402,0.1935,2.0,0.1366,1.0,,,,,0.8425,31.0,0.588,8.0,,,,
DAIO,23.0,,,2.5,24135275.0,0.4108,52.0,0.4552,47.0,,,0.5613,,0.435,37.0,0.4417,6.0,,,0.5441,
DAKT,17.0,,,12.550000190734863,626160924.5163918,0.3057,46.0,0.3189,44.0,0.588,80.0,0.4916,63.0,0.4989,66.0,0.4421,75.0,0.588,87.0,0.5451,79.0
DAL,71.0,,,46.77000045776367,30211642287.37793,0.5416,81.0,0.4244,75.0,0.3765,51.0,0.3761,50.0,0.416,63.0,0.3441,55.0,0.3903,50.0,0.425,55.0
DAN,30.0,,,14.140000343322754,2060537410.030365,0.485,69.0,0.3679,60.0,0.5446,78.0,0.5828,81.0,0.5858,81.0,0.4258,68.0,0.4851,74.0,0.5394,78.0
DAO,30.0,,,7.78000020980835,966906206.0751915,0.6244,37.0,0.5488,22.0,0.7691,22.0,0.8004,26.0,1.0135,70.0,0.9171,84.0,0.7901,25.0,0.8326,28.0
DAPP,,,,10.369999885559082,,0.6661,47.0,0.422,12.0,0.6735,33.0,0.7339,28.0,0.7824,65.0,0.5987,67.0,0.7681,63.0,0.7731,47.0
DAR,44.0,,,29.81999969482422,4828156150.588989,0.3728,64.0,0.4076,75.0,0.4185,61.0,0.4142,59.0,0.4093,62.0,0.3989,71.0,0.4295,69.0,0.4532,77.0
DASH,39.0,,,190.6199951171875,80972702195.92969,0.5161,61.0,0.4137,48.0,0.3854,30.0,0.3751,28.0,0.3159,20.0,0.31,22.0,0.4299,15.0,0.4299,13.0
DAT,,,,41.32600021362305,,0.4238,,0.1099,,0.3154,,0.3315,,0.2919,,0.1769,,0.3204,,0.3292,
DAVA,30.0,,,21.579999923706055,1283025947.4639893,0.4879,62.0,0.4356,60.0,0.4716,33.0,0.4852,35.0,0.4196,17.0,0.4668,66.0,0.4835,32.0,0.4993,45.0
DAVE,19.0,,,90.56999969482422,1149278954.1275024,0.6318,78.0,0.5808,70.0,0.7688,81.0,0.7974,81.0,0.9714,85.0,0.8059,82.0,0.8474,93.0,0.8657,89.0
DAWN,25.0,,,8.229999542236328,834151603.603363,0.7278,79.0,0.596,67.0,0.7381,34.0,2.0533,98.0,0.5494,28.0,0.4911,13.0,0.7043,11.0,2.0533,100.0
DAX,,,,40.16999816894531,,0.2551,82.0,0.1077,61.0,0.2166,38.0,0.2622,49.0,0.1842,65.0,0.1022,56.0,0.145,43.0,0.2682,53.0
DAY,45.0,,,58.5,9258327000.0,0.4046,,0.2946,,0.2229,,0.3279,,0.3358,,0.3128,,0.3911,,0.4124,
DB,51.0,,,24.229999542236328,48293054775.30664,0.4736,82.0,0.1584,42.0,0.369,63.0,0.3636,57.0,0.3317,48.0,0.1626,34.0,0.2833,32.0,0.4131,59.0
DBA,,,,26.739999771118164,,0.1118,43.0,0.066,12.0,0.2155,77.0,0.194,65.0,0.1478,63.0,0.0929,45.0,0.2716,85.0,0.5415,100.0
DBB,,,,19.700000762939453,,0.079,5.0,0.0575,3.0,0.2447,59.0,,,0.1802,42.0,0.1192,62.0,0.1912,28.0,,
DBC,,,,22.1200008392334,,0.0824,13.0,0.0688,9.0,0.1628,33.0,0.1553,23.0,0.1629,43.0,0.0962,20.0,0.1572,25.0,0.1623,10.0
DBD,38.0,,,42.63999938964844,1627816088.6993408,0.2636,48.0,0.2751,53.0,0.5612,77.0,0.4821,72.0,0.3781,59.0,0.3922,68.0,0.4269,73.0,0.4454,73.0
DBE,,,,18.899999618530273,,0.151,26.0,0.1124,20.0,0.2485,43.0,,,0.2438,45.0,0.1316,17.0,0.2485,45.0,,
DBEF,,,,44.25,,0.1429,68.0,0.0902,71.0,0.1105,21.0,,,0.1116,27.0,0.0801,46.0,0.1105,24.0,,
DBEM,,,,26.149999618530273,,0.1597,72.0,0.0661,10.0,,,,,0.1609,72.0,0.098,74.0,,,,
DBEU,,,,45.31999969482422,,0.1687,76.0,0.0755,59.0,,,0.1813,36.0,0.11,26.0,0.0836,54.0,,,0.1813,35.0
DBI,2.0,,,4.039999961853027,193629926.17168427,0.3823,22.0,0.8621,90.0,0.7902,75.0,0.7449,68.0,0.6828,66.0,0.6967,78.0,0.7446,81.0,0.7052,72.0
DBJP,,,,76.75,,0.1879,68.0,0.0792,56.0,0.1792,42.0,0.1815,22.0,0.1844,55.0,0.0964,57.0,0.1799,57.0,0.1815,23.0
DBMF,,,,25.450000762939453,,0.0625,17.0,0.0505,11.0,,,,,0.0969,17.0,0.0652,5.0,,,,
DBO,,,,13.869999885559082,,0.1583,21.0,0.1323,18.0,1.6988,100.0,,,0.2856,47.0,0.1897,34.0,1.203,100.0,,
DBP,,,,69.06999969482422,,0.1495,48.0,0.0907,51.0,0.1272,14.0,0.1845,50.0,0.1794,53.0,0.0798,24.0,0.1226,10.0,0.1845,41.0
DBRG,30.0,,,9.229999542236328,1723730030.6712646,0.3872,46.0,0.3561,41.0,0.5536,72.0,0.5237,65.0,0.4859,62.0,0.4463,67.0,0.5295,70.0,0.6699,96.0
DBX,30.0,,,26.5,7773536288.0,0.3753,70.0,0.2769,50.0,0.2598,19.0,0.2523,16.0,0.362,48.0,0.2602,38.0,0.3219,18.0,0.3277,12.0
DC,129.0,,,2.799999952316284,264405384.29720306,0.7356,81.0,0.5088,41.0,0.5374,,0.5911,,0.5742,46.0,0.4699,2.0,0.6086,,0.5911,
DCBO,22.0,,,30.030000686645508,911897006.8508148,0.2293,15.0,0.2921,24.0,0.4341,17.0,0.518,36.0,0.3645,9.0,0.3653,34.0,0.509,53.0,0.4437,12.0
DCGO,23.0,,,2.6700000762939453,272294617.7806854,0.3486,20.0,0.5074,38.0,0.6764,38.0,,,0.6181,51.0,0.5593,17.0,0.6764,43.0,,
DCI,23.0,,,67.20999908447266,8032804670.578003,0.2334,64.0,0.1801,49.0,0.3023,76.0,0.2421,43.0,0.1998,26.0,0.1693,17.0,0.2368,50.0,0.2752,71.0
DCO,23.0,,,58.83000183105469,874407966.2155151,0.136,4.0,0.1953,5.0,0.3119,9.0,0.3134,7.0,0.3091,10.0,0.2838,12.0,0.3339,15.0,0.3134,8.0
DCOM,58.0,,,27.93000030517578,1232347024.4651794,0.199,37.0,0.3,62.0,0.4729,64.0,0.6602,84.0,0.3925,66.0,0.3752,70.0,0.3685,52.0,0.5717,83.0
DCTH,16.0,,,13.720000267028809,458290540.91959,0.4024,23.0,0.613,45.0,0.7922,35.0,1.1576,80.0,0.5789,13.0,0.6282,18.0,0.855,24.0,0.8891,22.0
DD,39.0,,,75.16999816894531,31424741963.169434,0.2623,70.0,0.1882,50.0,0.1576,12.0,0.1824,27.0,0.2322,51.0,0.1828,43.0,0.23,43.0,0.2991,69.0
DDD,116.0,,,2.5799999237060547,349899589.65301514,0.6482,70.0,0.6221,76.0,0.8944,90.0,0.8522,87.0,0.9296,94.0,0.7927,94.0,0.5863,57.0,0.7714,92.0
DDL,16.0,,,2.9000000953674316,629259420.6933975,0.655,37.0,0.5485,20.0,0.8611,,0.8611,,0.7876,34.0,0.7104,28.0,0.8611,,0.8611,
DDM,,,,91.80999755859375,,0.316,68.0,0.2595,72.0,0.277,54.0,0.2934,55.0,0.2587,46.0,0.2066,50.0,0.263,35.0,0.2956,32.0
DDOG,37.0,,,105.02999877929688,36000502501.586914,0.3658,32.0,0.3165,19.0,0.3521,15.0,0.3766,20.0,0.405,26.0,0.3299,22.0,0.4498,15.0,0.4613,14.0
DE,37.0,,,472.42999267578125,129469915702.23047,0.1843,33.0,0.205,45.0,0.2479,43.0,0.253,45.0,0.2738,51.0,0.2331,53.0,0.3013,57.0,0.2966,50.0
DEA,25.0,,,10.4399995803833,1152972673.658371,0.2682,81.0,0.2266,74.0,0.3784,90.0,0.3784,83.0,0.2434,70.0,0.2435,81.0,0.3784,95.0,0.3511,83.0
DECK,51.0,,,117.86000061035156,17888083732.635498,0.4182,67.0,0.3717,64.0,0.4164,57.0,0.4081,53.0,0.4901,74.0,0.3258,40.0,0.4847,80.0,0.4781,69.0
DECO,,,,26.979999542236328,,0.5544,,0.1092,,0.4447,,0.4641,,0.5946,,0.2816,,0.4478,,0.4776,
DEEP,,,,31.638999938964844,,0.208,57.0,0.0972,27.0,0.182,33.0,,,0.1863,8.0,0.1075,19.0,0.182,34.0,,
DEI,46.0,,,15.979999542236328,3169313309.211731,0.3575,77.0,0.3347,78.0,0.2301,33.0,0.4101,67.0,0.3346,66.0,0.3157,68.0,0.3701,73.0,0.3621,64.0
DELL,23.0,,,97.56999969482422,69016921405.25146,0.3474,69.0,0.2861,68.0,0.3968,76.0,0.3977,74.0,0.4822,83.0,0.3529,93.0,0.4703,93.0,0.4472,86.0
DEM,,,,42.900001525878906,,0.1356,42.0,0.0666,19.0,0.1124,9.0,0.2265,78.0,0.147,31.0,0.0752,14.0,0.1124,14.0,0.1963,21.0
DENN,38.0,,,3.9100000858306885,201799405.42981625,0.3877,66.0,0.4373,76.0,0.6476,86.0,0.6339,86.0,0.7109,89.0,0.5536,87.0,0.6313,87.0,0.5867,84.0
DEO,10020.0,,,107.04000091552734,60023538546.0293,0.1928,64.0,0.1472,80.0,0.2773,90.0,0.2753,86.0,0.266,87.0,0.1407,70.0,0.2307,83.0,0.2926,89.0
DES,,,,32.16999816894531,,0.1671,54.0,0.1417,57.0,,,,,0.1836,53.0,0.1476,53.0,,,,
DESK,,,,39.176998138427734,,0.3209,,0.032,,0.2093,,0.3077,,0.2305,,0.1203,,0.2093,,0.3103,
DESP,128.0,,,19.229999542236328,1607893335.72464,0.0236,1.0,0.0286,1.0,,,,,0.5651,72.0,0.3109,1.0,,,,
DEUS,,,,53.0880012512207,,0.1814,79.0,0.1006,71.0,0.1606,65.0,0.1599,37.0,0.1231,28.0,0.0798,51.0,0.15,57.0,0.1633,32.0
DEW,,,,55.91999816894531,,0.1349,,0.0606,,0.11,,,,0.1007,,0.0655,,0.11,,,
DFAC,,,,33.310001373291016,,0.1918,75.0,0.1338,64.0,0.1614,31.0,0.2418,63.0,0.1387,50.0,0.1102,53.0,0.1571,26.0,0.1963,32.0
DFAI,,,,31.969999313354492,,0.153,63.0,0.0769,39.0,0.1404,,,,0.1271,31.0,0.0838,46.0,0.1404,,,
DFAR,,,,23.43000030517578,,0.213,69.0,0.1595,65.0,,,,,0.1665,37.0,0.1351,40.0,,,,
DFAS,,,,60.5,,0.2223,71.0,0.1543,59.0,0.1922,38.0,0.2212,50.0,0.1823,28.0,0.1448,46.0,0.1858,37.0,0.2115,46.0
DFAT,,,,52.09000015258789,,0.2184,68.0,0.1551,53.0,0.1757,26.0,0.2221,42.0,0.1882,26.0,0.1502,41.0,0.1732,35.0,0.2136,36.0
DFAU,,,,38.91999816894531,,0.1966,78.0,0.1349,69.0,0.1211,,0.2101,34.0,0.1428,60.0,0.1099,57.0,0.1211,,0.2101,32.0
DFAX,,,,26.860000610351562,,0.1559,65.0,0.074,37.0,,,,,0.129,35.0,0.0821,53.0,,,,
DFE,,,,62.15999984741211,,0.1848,74.0,0.0733,49.0,0.1563,57.0,0.271,79.0,0.1522,45.0,0.0745,33.0,0.1376,50.0,0.2523,80.0
DFEN,,,,31.799999237060547,,0.5772,63.0,0.407,45.0,0.5178,49.0,0.5665,57.0,0.569,44.0,0.4474,40.0,0.5027,43.0,0.5314,37.0
DFGR,,,,26.049999237060547,,0.184,,0.1368,,,,0.2697,,0.1481,,0.1167,,,,0.2697,
DFH,25.0,,,23.440000534057617,2190163329.9007416,0.5088,55.0,0.4126,27.0,0.5408,24.0,0.5535,38.0,0.5322,47.0,0.4703,23.0,0.624,76.0,0.5629,47.0
DFIN,32.0,,,44.560001373291016,1274821535.28862,0.1845,16.0,0.3463,61.0,0.5285,66.0,0.3703,30.0,0.49,73.0,0.3698,64.0,0.3476,28.0,0.3587,34.0
DFIP,,,,41.900001525878906,,0.035,13.0,0.0353,40.0,,,,,0.0462,16.0,0.037,18.0,,,,
DFIV,,,,40.220001220703125,,0.151,67.0,0.0822,47.0,0.1158,,0.2465,,0.131,27.0,0.0844,34.0,0.1158,,0.2465,
DFJ,,,,80.66999816894531,,0.082,14.0,0.0599,43.0,0.1646,60.0,,,0.1373,26.0,0.058,16.0,0.1646,71.0,,
DFLV,,,,30.530000686645508,,0.1531,,0.1223,,,,0.2156,,0.1317,,0.101,,,,0.2156,
DFS,59.0,,,164.8300018310547,41472051292.0625,0.6082,89.0,0.6119,94.0,0.5347,87.0,0.5678,88.0,0.4384,80.0,0.3089,70.0,0.3265,63.0,0.3936,72.0
DFSU,,,,36.279998779296875,,0.2131,,0.1205,,,,,,0.1457,,0.1073,,,,,
DFSV,,,,28.440000534057617,,0.2203,67.0,0.157,55.0,0.1851,37.0,0.2275,,0.1915,21.0,0.1518,47.0,0.1851,44.0,0.2356,
DFUS,,,,61.27000045776367,,0.1949,75.0,0.1346,67.0,0.1239,34.0,0.1911,52.0,0.1451,57.0,0.1104,59.0,0.1239,46.0,0.1838,46.0
DFUV,,,,41.279998779296875,,0.1566,72.0,0.1232,69.0,0.1408,,0.2814,,0.138,59.0,0.1034,59.0,0.1408,,0.2472,
DG,9.0,,,83.66000366210938,18400767494.75,0.4082,92.0,0.3599,95.0,0.3314,81.0,0.4002,92.0,0.3335,81.0,0.3169,95.0,0.4093,99.0,0.4031,95.0
DGICA,30.0,,,18.229999542236328,634145118.0763245,0.1973,54.0,0.2387,64.0,0.2453,38.0,,,0.2447,72.0,0.2592,84.0,0.2453,54.0,,
DGII,45.0,,,28.90999984741211,1066755866.3696289,0.373,54.0,0.3108,33.0,0.6069,86.0,,,0.4105,43.0,0.3725,43.0,0.5361,88.0,,
DGIN,,,,39.45000076293945,,0.1466,14.0,0.0568,84.0,0.269,20.0,0.2761,12.0,0.1709,24.0,0.1027,88.0,0.2401,15.0,0.2796,11.0
DGRO,,,,61.52000045776367,,0.1496,68.0,0.1134,65.0,0.1304,46.0,0.14,33.0,0.1122,34.0,0.0945,41.0,0.0968,26.0,0.1945,51.0
DGRS,,,,46.77000045776367,,0.182,53.0,0.1294,49.0,0.2206,59.0,0.2329,47.0,0.1862,27.0,0.1378,48.0,0.1975,51.0,0.2358,43.0
DGRW,,,,79.69999694824219,,0.1609,79.0,0.1174,74.0,0.1655,68.0,0.1945,73.0,0.1135,42.0,0.0923,44.0,0.1297,46.0,0.1703,48.0
DGS,,,,49.58000183105469,,0.1172,40.0,0.0598,18.0,0.1513,52.0,0.1671,50.0,0.1225,18.0,0.0678,13.0,0.1184,24.0,0.1671,16.0
DGT,,,,142.13999938964844,,0.157,63.0,0.0838,57.0,0.1308,48.0,0.1853,65.0,0.1168,28.0,0.084,47.0,0.1254,44.0,0.1887,62.0
DGX,51.0,,,167.11000061035156,18545533647.735596,0.2472,75.0,0.2114,70.0,0.1928,28.0,0.1824,17.0,0.2202,60.0,0.2072,61.0,0.239,64.0,0.2327,43.0
DH,23.0,,,2.809999942779541,317279903.53918076,0.514,50.0,0.7008,77.0,,,0.7784,36.0,0.7851,91.0,0.6541,80.0,,,0.6608,15.0
DHC,25.0,,,2.450000047683716,591028211.5030289,0.6404,66.0,0.483,36.0,0.5341,15.0,0.537,14.0,0.6065,46.0,0.5748,51.0,0.6032,33.0,0.5943,28.0
DHI,60.0,,,128.83999633789062,41335606154.36914,0.2607,34.0,0.2372,25.0,0.3144,32.0,0.3282,35.0,0.3125,28.0,0.265,23.0,0.3196,26.0,0.3705,46.0
DHR,52.0,,,211.36000061035156,151061109417.98438,0.2206,63.0,0.1933,62.0,0.1855,28.0,0.2533,69.0,0.258,74.0,0.2143,68.0,0.2781,76.0,0.2711,66.0
DHS,,,,97.76000213623047,,0.1177,46.0,0.0906,41.0,0.1233,68.0,0.1614,49.0,0.121,33.0,0.089,27.0,0.0915,53.0,0.1904,61.0
DHT,45.0,,,10.670000076293945,1713153872.2496033,0.404,60.0,0.2737,21.0,0.4144,41.0,0.3876,17.0,0.3741,37.0,0.3147,16.0,0.3401,26.0,0.5116,48.0
DHX,45.0,,,1.4700000286102295,71915782.39967823,1.2128,97.0,1.034,98.0,,,,,0.7368,90.0,0.7953,97.0,,,,
DIA,,,,419.6199951171875,,0.1589,71.0,0.1315,72.0,0.154,64.0,0.1409,56.0,0.1301,54.0,0.1052,54.0,0.1391,33.0,0.1613,14.0
DIBS,22.0,,,2.9600000381469727,106908097.3777771,0.5321,70.0,0.64,77.0,,,0.5866,,0.3873,7.0,0.4114,11.0,,,0.5866,
DIG,,,,41.040000915527344,,0.403,48.0,0.3366,50.0,0.3451,28.0,0.3548,26.0,0.4023,37.0,0.3205,40.0,0.3893,36.0,0.4764,45.0
DIN,17.0,,,24.450000762939453,372955421.63772583,0.578,83.0,0.4936,81.0,0.4456,64.0,0.4343,59.0,0.5129,74.0,0.4465,74.0,0.4427,68.0,0.543,79.0
DINO,30.0,,,33.529998779296875,6317286748.250977,0.3332,54.0,0.3217,57.0,0.3804,56.0,0.3822,47.0,0.3633,51.0,0.3487,56.0,0.3279,53.0,0.4508,60.0
DIOD,39.0,,,45.29999923706055,2098925634.6500397,0.305,41.0,0.3916,72.0,0.4698,74.0,0.4768,75.0,0.4353,65.0,0.3971,74.0,0.4853,86.0,0.4859,84.0
DIPS,,,,12.640000343322754,,0.3984,,0.2764,,0.4645,,0.7099,,0.4197,,0.305,,0.2972,,1.0991,
DIS,45.0,,,99.45999908447266,179802786970.83887,0.2128,57.0,0.1745,47.0,0.222,48.0,0.2212,44.0,0.2299,52.0,0.21,62.0,0.2954,73.0,0.2755,49.0
DISO,,,,14.34000015258789,,0.2473,,0.1462,,,,0.4877,,0.2161,,0.1806,,,,0.4877,
DIV,,,,18.690000534057617,,0.1299,63.0,0.1006,53.0,,,0.2009,46.0,0.1114,26.0,0.0979,34.0,,,0.2009,34.0
DIVI,,,,33.33000183105469,,0.1731,,0.0831,,,,0.204,,0.134,,0.0913,,,,0.204,
DIVO,,,,40.689998626708984,,0.1317,75.0,0.1101,72.0,0.0914,25.0,0.1525,28.0,0.1076,64.0,0.0888,47.0,0.0914,28.0,0.2435,84.0
DJD,,,,52.79999923706055,,0.1095,47.0,0.0965,54.0,0.1259,53.0,0.1859,78.0,0.1109,19.0,0.0848,22.0,0.135,71.0,0.1709,56.0
DJIA,,,,22.329999923706055,,0.1716,92.0,0.1418,87.0,,,0.2977,,0.1203,78.0,0.1092,61.0,,,0.3224,
DJP,,,,34.790000915527344,,0.0793,14.0,0.0738,23.0,0.137,24.0,0.1466,27.0,0.1356,37.0,0.0851,25.0,0.1572,37.0,0.1618,31.0
DJT,,,,20.25,4463343000.0,0.5498,,0.5123,,0.6556,,0.6728,,1.1626,,0.992,,0.6991,,0.7765,
DK,25.0,,,16.940000534057617,1048011767.040062,0.4942,67.0,0.5413,81.0,0.5397,66.0,0.4922,52.0,0.4962,70.0,0.4736,68.0,0.4584,53.0,0.5717,74.0
DKL,25.0,,,43.66999816894531,2343659626.7318726,0.1558,14.0,0.2335,21.0,0.1822,5.0,0.2073,1.0,0.262,20.0,0.2097,5.0,0.1499,4.0,0.4066,51.0
DKNG,37.0,,,39.4900016784668,19348363262.374878,0.5719,59.0,0.4632,41.0,0.4268,18.0,0.4327,20.0,0.4804,27.0,0.4179,21.0,0.4723,4.0,0.5206,13.0
DKS,11.0,,,195.4499969482422,15924210321.359253,0.5379,87.0,0.3566,73.0,0.3606,57.0,0.3633,57.0,0.3413,42.0,0.3338,65.0,0.4093,79.0,0.407,54.0
