symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivput1080,ivput1080_rank
EFX,63.0,,,224.44000244140625,,0.9469,100.0,0.6913,100.0,0.4257,94.0,0.4241,93.0,0.3558,85.0,0.2894,87.0,0.3288,84.0,0.3363,86.0
EFXT,42.0,,,7.079999923706055,,1.2871,,0.8738,,0.7545,,,,0.4552,,0.4037,,0.7545,,,
EFZ,,,,16.0,,0.6686,100.0,0.3964,100.0,,,,,0.2,82.0,0.1208,85.0,,,,
EG,66.0,,,348.3800048828125,,0.5978,,0.4567,,0.3381,,0.3337,,0.2543,,0.2241,,0.263,,0.3044,
EGAN,56.0,,,4.929999828338623,,0.6593,80.0,0.6791,80.0,0.4508,7.0,,,0.6117,69.0,0.4925,48.0,0.4508,8.0,,
EGBN,78.0,,,20.350000381469727,,0.6624,95.0,0.6935,99.0,1.1737,100.0,0.7144,93.0,0.4463,72.0,0.3851,76.0,0.4115,81.0,0.4915,86.0
EGHT,65.0,,,1.8200000524520874,,1.1796,97.0,1.0605,99.0,0.7922,79.0,,,0.6777,75.0,0.6606,86.0,0.7922,87.0,,
EGO,161.0,,,17.09000015258789,,0.9055,94.0,0.6469,90.0,0.5689,60.0,0.5181,49.0,0.4833,37.0,0.3633,23.0,0.4431,16.0,0.4567,17.0
EGP,63.0,,,156.3000030517578,,0.7288,97.0,0.6834,98.0,0.2703,66.0,0.3765,87.0,0.2684,67.0,0.2504,70.0,0.232,63.0,0.2645,66.0
EGY,27.0,,,3.430000066757202,,1.0844,93.0,0.8867,92.0,0.6187,61.0,0.5224,31.0,0.4591,18.0,0.4205,20.0,0.3767,9.0,0.4979,21.0
EH,29.0,,,15.609999656677246,,0.7554,52.0,0.8954,77.0,0.856,46.0,0.8573,39.0,0.7918,28.0,0.7271,34.0,0.8962,60.0,0.851,20.0
EHAB,36.0,,,8.029999732971191,,0.4357,,0.5572,,0.5775,,0.5486,,0.3993,,0.4272,,0.5831,,0.5486,
EHC,63.0,,,103.19999694824219,,0.4411,92.0,0.4643,99.0,0.47,96.0,0.5385,98.0,0.2383,41.0,0.2421,61.0,0.2987,64.0,0.3392,87.0
EHTH,43.0,,,6.409999847412109,,0.7915,85.0,0.8754,92.0,0.8272,87.0,0.8568,89.0,0.7814,79.0,0.6754,85.0,0.7636,89.0,0.7911,91.0
EIDO,,,,15.5600004196167,,0.7227,99.0,0.4131,100.0,0.3492,86.0,,,0.2807,81.0,0.1205,57.0,0.3492,92.0,,
EIG,49.0,,,47.63999938964844,,0.5269,92.0,0.4491,92.0,,,,,0.2485,42.0,0.2035,12.0,,,,
EINC,,,,91.0199966430664,,0.6879,98.0,0.584,98.0,0.2468,,0.4453,91.0,0.2533,67.0,0.2373,72.0,0.2141,,0.2792,54.0
EIPI,,,,18.829999923706055,,0.5858,,0.5221,,,,0.3362,,0.1898,,0.1784,,,,0.3362,
EIX,42.0,,,56.060001373291016,,0.649,98.0,0.579,98.0,0.5661,97.0,0.5926,97.0,0.3896,90.0,0.3429,91.0,0.3515,92.0,0.4187,94.0
EKG,,,,15.539999961853027,,0.7864,,0.2247,,,,,,0.2845,,0.0962,,,,,
EKSO,38.0,,,0.3970000147819519,,0.785,66.0,1.0948,85.0,,,,,0.8961,62.0,1.0479,83.0,,,,
EL,65.0,,,56.15999984741211,,1.4554,100.0,0.9952,100.0,0.6898,99.0,0.5008,96.0,0.6351,100.0,0.4272,98.0,0.4135,96.0,0.5026,99.0
ELA,156.0,,,6.190000057220459,,0.6031,,0.8023,,0.5337,,0.4596,,0.4207,,0.478,,0.5337,,0.5575,
ELAN,44.0,,,9.380000114440918,,1.191,99.0,0.9794,100.0,0.7006,98.0,1.2513,100.0,0.46,71.0,0.4268,93.0,0.4989,94.0,0.3443,17.0
ELD,,,,26.0,,0.2003,98.0,0.2712,99.0,0.1814,86.0,0.3708,97.0,0.1237,85.0,0.1813,93.0,0.1814,95.0,0.3708,98.0
ELDN,21.0,,,2.9700000286102295,,1.0348,,0.9646,,,,1.3022,,0.7381,,0.7984,,,,1.3022,
ELEV,35.0,,,0.25999999046325684,,0.9557,,1.017,,,,,,1.2027,,1.0643,,,,,
ELF,63.0,,,55.7400016784668,,1.5474,100.0,1.1052,100.0,0.7726,92.0,0.8115,93.0,0.745,93.0,0.6085,95.0,0.7163,99.0,0.728,99.0
ELMD,58.0,,,23.530000686645508,,0.5576,85.0,0.5978,91.0,0.5421,35.0,0.5755,44.0,0.4812,72.0,0.4934,81.0,0.5443,43.0,0.5696,55.0
ELME,56.0,,,15.25,,0.4764,,0.5667,,0.3468,,,,0.2905,,0.2499,,0.3468,,,
ELP,41.0,,,7.309999942779541,,0.5658,88.0,0.3829,83.0,0.5359,81.0,,,0.3456,37.0,0.2311,16.0,0.5359,86.0,,
ELS,73.0,,,64.05000305175781,,0.4444,92.0,0.5166,95.0,0.2175,39.0,0.27,54.0,0.2228,60.0,0.2336,66.0,0.1913,34.0,0.27,66.0
ELV,77.0,,,435.67999267578125,,0.5203,,0.4673,,0.3165,,0.3189,,0.318,,0.2766,,0.2703,,0.3252,
ELVN,28.0,,,16.520000457763672,,0.9937,,1.2749,,0.9856,,0.9513,,0.5557,,0.6314,,0.9151,,0.9668,
EMB,,,,88.7699966430664,,0.2205,98.0,0.2186,100.0,0.1766,96.0,0.2295,98.0,0.0813,65.0,0.0672,81.0,0.0794,88.0,0.2268,90.0
EMBC,63.0,,,12.649999618530273,,0.7351,,0.7526,,0.5545,,1.2705,,0.6147,,0.5199,,0.5975,,0.5869,
EMBD,,,,22.420000076293945,,0.1306,,0.2135,,,,,,0.0743,,0.1018,,,,,
EME,43.0,,,391.0,,0.8916,99.0,0.7752,99.0,0.4286,86.0,0.4452,86.0,0.5031,91.0,0.3652,88.0,0.4268,88.0,0.4299,87.0
EMLC,,,,23.649999618530273,,0.1984,98.0,0.1241,98.0,,,,,0.0855,42.0,0.0514,26.0,,,,
EMLP,,,,34.90999984741211,,0.514,99.0,0.4835,99.0,0.223,,0.4632,,0.1888,79.0,0.1621,82.0,0.1457,,0.4632,
EMN,70.0,,,81.4800033569336,,1.0447,100.0,0.7607,100.0,0.5456,98.0,0.5337,97.0,0.3399,82.0,0.2836,83.0,0.3494,81.0,0.4121,94.0
EMQQ,,,,35.2599983215332,,0.6709,97.0,0.4608,100.0,0.3584,65.0,0.2894,36.0,0.2873,39.0,0.1785,47.0,0.2958,41.0,0.3622,41.0
EMR,64.0,,,104.43000030517578,,1.042,100.0,0.7448,100.0,0.4903,98.0,0.4743,97.0,0.3544,90.0,0.2712,86.0,0.2716,74.0,0.3326,88.0
EMTY,,,,14.020000457763672,,0.6504,,0.596,,,,,,0.2334,,0.1897,,,,,
EMX,,,,1.8700000047683716,,0.5314,,0.4879,,,,,,0.3258,,0.3278,,,,,
EMXC,,,,53.529998779296875,,0.5774,100.0,0.389,100.0,,,0.2857,,0.1887,85.0,0.1244,94.0,,,0.2737,
ENB,55.0,,,41.77000045776367,,0.3838,94.0,0.4575,99.0,0.3343,94.0,0.3484,89.0,0.193,44.0,0.198,57.0,0.1422,23.0,0.3027,80.0
ENFN,38.0,,,10.960000038146973,,0.3951,,0.3485,,0.6747,,0.9644,,0.2893,,0.2791,,0.6747,,0.9644,
ENFR,,,,29.729999542236328,,0.6562,,0.6808,,0.302,,0.2823,,0.2393,,0.2217,,0.2247,,0.2741,
ENFY,,,,1.0700000524520874,,0.193,,0.3827,,,,,,0.0,,0.0,,,,,
ENIC,42.0,,,3.190000057220459,,0.8984,99.0,0.546,94.0,,,,,0.319,46.0,0.2827,43.0,,,,
ENLT,50.0,,,15.199999809265137,,0.3666,,0.4396,,,,0.538,,0.3821,,0.2847,,,,0.3791,
ENLV,132.0,,,0.9200000166893005,,0.7302,65.0,0.82,71.0,,,,,0.7647,50.0,0.8638,75.0,,,,
ENOV,43.0,,,34.220001220703125,,1.0058,,0.9584,,0.7629,,0.6524,,0.4133,,0.4016,,0.5173,,0.5218,
ENPH,65.0,,,54.130001068115234,,1.0162,86.0,1.008,92.0,0.7471,67.0,0.8137,66.0,0.6812,39.0,0.5626,26.0,0.63,47.0,0.6209,21.0
ENR,65.0,,,27.1299991607666,,0.493,92.0,0.4766,95.0,0.317,63.0,0.4042,82.0,0.2629,40.0,0.2498,57.0,0.3219,71.0,0.343,66.0
ENS,64.0,,,86.0199966430664,,0.9631,98.0,0.6865,97.0,0.5054,87.0,0.4698,82.0,0.3288,54.0,0.2775,54.0,0.3414,61.0,0.3675,67.0
ENSG,64.0,,,129.2899932861328,,0.456,89.0,0.497,94.0,0.3369,56.0,0.3384,56.0,0.2921,42.0,0.2703,28.0,0.2882,28.0,0.2909,28.0
ENTA,59.0,,,4.5,,0.4123,51.0,1.0552,99.0,4.7332,100.0,,,0.7543,95.0,0.7657,96.0,2.1554,100.0,,
ENTG,63.0,,,78.4800033569336,,1.9631,100.0,1.4151,99.0,0.8055,98.0,0.7736,98.0,0.5898,83.0,0.4885,85.0,0.5219,91.0,0.5584,93.0
ENTX,153.0,,,1.6510000228881836,,0.4337,20.0,0.7266,42.0,,,,,0.6723,15.0,0.7621,25.0,,,,
ENVA,65.0,,,96.23999786376953,,1.1916,97.0,0.8695,97.0,0.6689,84.0,0.6806,85.0,0.4323,47.0,0.3645,38.0,0.4343,26.0,0.4349,26.0
ENVX,50.0,,,6.644999980926514,,1.736,,1.5207,,0.8012,,1.0673,,0.9514,,0.8695,,1.0285,,0.9075,
ENZ,909.0,,,0.33000001311302185,,1.1218,97.0,1.9451,100.0,,,,,0.7544,89.0,0.8521,96.0,,,,
ENZL,,,,41.36000061035156,,0.5218,100.0,0.3288,100.0,,,0.5721,97.0,0.1985,81.0,0.1124,70.0,,,0.4632,99.0
EOG,42.0,,,114.05000305175781,,0.9111,99.0,0.6619,99.0,0.4522,86.0,0.4804,89.0,0.3165,45.0,0.2645,41.0,0.3449,59.0,0.3435,54.0
EOLS,37.0,,,10.369999885559082,,1.0573,91.0,1.066,92.0,0.6822,33.0,0.7435,38.0,0.6664,52.0,0.57,32.0,0.6822,38.0,0.7435,33.0
EOSE,37.0,,,3.859999895095825,,1.3002,76.0,1.4168,87.0,0.8472,,1.1187,,1.0141,32.0,0.9778,34.0,0.9315,,1.1646,
EPAC,113.0,,,40.70000076293945,,0.8986,99.0,0.6697,99.0,0.3802,45.0,0.4988,79.0,0.3719,77.0,0.3176,75.0,0.3712,54.0,0.3314,33.0
EPAM,49.0,,,159.0,,0.9768,98.0,0.736,99.0,0.5224,88.0,0.614,95.0,0.4634,73.0,0.3374,69.0,0.4595,90.0,0.49,92.0
EPC,59.0,,,29.559999465942383,,0.6945,97.0,0.5177,96.0,0.4121,73.0,0.4375,78.0,0.3129,61.0,0.2794,56.0,0.3248,47.0,0.4375,90.0
EPD,65.0,,,29.690000534057617,,0.5177,97.0,0.6531,98.0,0.3219,90.0,0.3366,88.0,0.2151,67.0,0.2283,69.0,0.2466,77.0,0.1742,25.0
EPI,,,,43.08000183105469,,0.4223,92.0,0.2836,94.0,0.1644,21.0,0.8719,100.0,0.1687,21.0,0.0888,32.0,0.1909,31.0,0.2308,27.0
EPIX,58.0,,,1.5199999809265137,,0.5297,,0.6631,,,,,,1.9297,,0.542,,,,,
EPM,58.0,,,4.480000019073486,,0.5787,83.0,0.6286,91.0,0.4472,54.0,,,0.303,17.0,0.3053,14.0,0.4472,59.0,,
EPP,,,,42.09000015258789,,0.7875,99.0,0.4321,99.0,,,0.2681,77.0,0.2285,73.0,0.1399,76.0,,,0.2681,69.0
EPR,43.0,,,47.099998474121094,,0.7142,94.0,0.6556,95.0,0.3637,77.0,0.4128,81.0,0.2538,59.0,0.2421,60.0,0.2031,44.0,0.3765,75.0
EPRT,57.0,,,30.639999389648438,,0.644,96.0,0.5783,96.0,0.3555,71.0,0.3173,62.0,0.251,63.0,0.25,50.0,0.3543,81.0,0.2953,52.0
EPS,,,,57.209999084472656,,0.735,,0.5064,,0.2271,,0.2515,,0.2104,,0.1542,,0.2074,,0.2136,
EPSN,22.0,,,6.590000152587891,,0.6407,,0.708,,0.3193,,,,0.3833,,0.4141,,0.3193,,,
EPV,,,,35.5099983215332,,1.3595,100.0,0.8617,100.0,0.4498,72.0,0.4434,70.0,3.286,100.0,0.2721,81.0,0.3405,44.0,0.4687,69.0
EQ,245.0,,,0.4699999988079071,,1.637,96.0,1.8407,99.0,,,,,1.3846,98.0,1.2276,94.0,,,,
EQAL,,,,44.78200149536133,,0.7412,,0.5238,,,,,,0.2107,,0.1592,,,,,
EQBK,78.0,,,37.029998779296875,,0.5394,,0.5412,,0.4565,,0.4297,,0.3185,,0.304,,0.4304,,0.4178,
EQC,423.0,,,1.6100000143051147,,0.221,88.0,0.148,57.0,,,,,3.7304,100.0,0.2726,96.0,,,,
EQH,64.0,,,49.599998474121094,,1.2394,100.0,0.9562,100.0,0.8644,99.0,0.4975,91.0,0.4296,89.0,0.3454,89.0,0.3928,90.0,0.4278,85.0
EQIX,57.0,,,797.4299926757812,,0.6449,95.0,0.6271,98.0,0.3912,83.0,0.4242,85.0,0.2746,55.0,0.26,56.0,0.2449,33.0,0.3283,56.0
EQL,,,,40.0,,6.5603,,0.4952,,,,0.4305,,1.573,,0.1474,,,,0.3482,
EQNR,64.0,,,23.43000030517578,,0.7517,98.0,0.5514,99.0,0.4228,85.0,0.4239,83.0,0.3649,76.0,0.2337,77.0,0.1883,2.0,0.4407,93.0
EQR,66.0,,,66.86000061035156,,0.7435,97.0,0.6387,97.0,0.2685,74.0,0.3464,84.0,0.2676,75.0,0.2415,73.0,0.1815,31.0,0.3093,79.0
EQT,51.0,,,50.16999816894531,,0.9279,99.0,0.8528,99.0,0.5863,90.0,0.5782,88.0,0.4397,74.0,0.3716,72.0,0.3648,69.0,0.4312,76.0
EQTY,,,,22.520000457763672,,0.6931,,0.4826,,,,,,0.1992,,0.1451,,,,,
EQWL,,,,98.75,,0.6829,,0.5333,,0.1819,,0.2265,,0.1926,,0.1575,,0.1615,,0.2265,
EQX,49.0,,,6.25,,0.8708,96.0,0.7292,99.0,0.5878,67.0,0.5145,38.0,0.5674,71.0,0.4473,60.0,0.5664,36.0,0.6763,93.0
ERAS,21.0,,,1.1950000524520874,,1.5538,,1.82,,4.3275,,,,0.7603,,0.8528,,4.3275,,,
ERIC,76.0,,,7.230000019073486,,0.671,94.0,0.5535,99.0,0.33,53.0,0.3707,60.0,0.4004,73.0,0.2225,75.0,0.3187,53.0,0.2681,5.0
ERIE,42.0,,,402.0,,0.6081,98.0,0.49,98.0,0.4169,98.0,0.439,98.0,0.3495,95.0,0.303,90.0,0.3588,98.0,0.3726,98.0
ERII,43.0,,,15.1899995803833,,0.6204,77.0,0.5828,77.0,0.7276,83.0,0.7428,83.0,0.4916,33.0,0.426,30.0,0.5389,49.0,0.5814,56.0
ERJ,42.0,,,43.099998474121094,,0.6738,92.0,0.6393,96.0,0.5784,87.0,0.573,86.0,0.4711,77.0,0.339,65.0,0.4492,78.0,0.5001,82.0
ERO,,,,10.680000305175781,,1.2534,,1.0603,,1.0513,,0.5851,,0.5279,,0.4497,,0.5267,,0.5655,
ERTH,,,,37.16999816894531,,0.6923,,0.4369,,0.2273,,,,0.2431,,0.1647,,0.2273,,,
ERX,,,,49.470001220703125,,1.8193,100.0,1.2863,99.0,0.8363,88.0,0.8244,86.0,0.5682,42.0,0.446,36.0,0.351,8.0,0.513,9.0
ERY,,,,25.010000228881836,,1.7436,99.0,1.2824,100.0,0.7766,79.0,0.8857,86.0,0.5462,36.0,0.442,37.0,0.5077,22.0,0.631,31.0
ES,58.0,,,56.310001373291016,,0.5313,98.0,0.4957,99.0,0.3233,93.0,0.359,90.0,0.2768,90.0,0.2394,88.0,0.2313,83.0,0.3161,91.0
ESAB,49.0,,,117.58000183105469,,1.0522,,0.7499,,0.4424,,0.4594,,0.4113,,0.3499,,0.313,,0.3163,
ESCA,778.0,,,15.3100004196167,,0.9377,97.0,0.8895,98.0,1.0029,98.0,0.5363,63.0,0.4634,75.0,0.4351,66.0,1.0029,100.0,0.5363,70.0
ESE,63.0,,,151.9199981689453,,0.792,98.0,0.659,99.0,0.4442,82.0,0.502,88.0,0.4181,83.0,0.3196,79.0,0.2808,43.0,0.2868,44.0
ESGD,,,,78.41999816894531,,0.6633,,0.4021,,0.1851,,0.2532,,0.1985,,0.1277,,0.1568,,0.2376,
ESGE,,,,33.029998779296875,,0.628,99.0,0.3826,100.0,,,0.5058,,0.2089,67.0,0.1271,76.0,,,0.4287,
ESGR,2232.0,,,332.5400085449219,,0.0587,,0.0873,,,,0.1009,,0.0415,,0.0534,,,,0.0869,
ESGU,,,,118.51000213623047,,0.7956,99.0,0.5715,100.0,,,,,0.2293,74.0,0.176,76.0,,,,
ESI,51.0,,,19.3700008392334,,1.1741,97.0,0.9603,97.0,0.6544,84.0,0.6227,79.0,0.3856,42.0,0.344,45.0,0.3908,43.0,0.4972,65.0
ESLT,23.0,,,389.6300048828125,,0.4856,92.0,0.3554,96.0,0.4119,86.0,0.3994,81.0,0.3294,79.0,0.1901,34.0,0.3784,85.0,0.3725,80.0
ESNT,55.0,,,55.439998626708984,,0.498,94.0,0.4624,95.0,0.2709,25.0,0.374,74.0,0.2765,55.0,0.2246,21.0,0.2709,25.0,0.3254,64.0
ESPO,,,,85.3499984741211,,0.6486,100.0,0.4453,100.0,0.5329,97.0,0.498,96.0,0.2705,59.0,0.1788,53.0,0.2945,68.0,0.3386,85.0
ESPR,37.0,,,1.0499999523162842,,0.6586,57.0,1.0159,89.0,,,,,0.8312,51.0,0.8376,76.0,,,,
ESRT,50.0,,,7.230000019073486,,0.6097,96.0,0.6928,99.0,0.3276,57.0,,,0.291,64.0,0.307,67.0,0.3276,57.0,,
ESS,65.0,,,271.95001220703125,,0.736,97.0,0.6407,97.0,0.3429,86.0,0.3356,85.0,0.2786,73.0,0.2516,74.0,0.2483,68.0,0.2987,77.0
ESSA,350.0,,,18.170000076293945,,0.6438,,0.7161,,,,,,0.3332,,0.309,,,,,
ESTA,43.0,,,34.52000045776367,,2.2129,100.0,1.5993,100.0,0.8607,78.0,0.9442,89.0,0.9314,100.0,0.763,90.0,0.8061,88.0,0.859,93.0
ESTC,42.0,,,83.3499984741211,,1.1961,97.0,0.9384,99.0,0.6088,75.0,0.5969,73.0,0.5756,53.0,0.4379,60.0,0.5356,63.0,0.5437,67.0
ET,58.0,,,16.670000076293945,,0.8163,96.0,0.8587,100.0,0.4966,86.0,0.488,85.0,0.3101,46.0,0.3,76.0,0.1801,21.0,0.4455,56.0
ETD,71.0,,,27.15999984741211,,0.7906,,0.7556,,0.506,,0.5502,,0.3333,,0.3281,,0.3374,,0.4508,
ETHD,,,,55.599998474121094,,2.8169,,1.5265,,1.572,,1.7227,,1.5754,,0.8854,,0.9917,,2.133,
ETHT,,,,3.880000114440918,,2.9145,,1.4804,,1.9137,,2.5234,,1.6292,,0.9585,,1.3923,,1.802,
ETN,69.0,,,283.5899963378906,,1.0457,100.0,0.8432,100.0,0.4879,96.0,0.4599,96.0,0.4408,93.0,0.3307,90.0,0.3259,81.0,0.3776,94.0
ETNB,42.0,,,5.539999961853027,,1.6781,98.0,1.7308,100.0,1.1761,74.0,,,0.9424,85.0,0.8814,79.0,1.2573,86.0,,
ETON,23.0,,,12.649999618530273,,0.8897,87.0,0.8648,91.0,0.7534,,1.6288,,0.7044,86.0,0.7129,89.0,0.7534,,1.002,
ETR,51.0,,,80.51000213623047,,0.4906,98.0,0.5218,99.0,0.2593,84.0,0.5172,99.0,0.3297,93.0,0.2578,84.0,0.2846,92.0,0.2604,76.0
ETSY,50.0,,,44.040000915527344,,0.9461,93.0,0.8011,96.0,0.5123,49.0,0.4889,45.0,0.4556,28.0,0.4377,50.0,0.4859,28.0,0.4964,26.0
ETWO,90.0,,,2.1500000953674316,,1.0735,98.0,0.9908,100.0,,,,,0.6263,81.0,0.5188,79.0,,,,
EU,,,,1.2599999904632568,,0.7312,,1.214,,0.7743,,0.834,,1.0864,,0.8849,,0.7835,,0.7855,
EUDG,,,,31.409000396728516,,0.5806,,0.3269,,,,,,0.1865,,0.1046,,,,,
EUFN,,,,26.93000030517578,,0.8203,100.0,0.5166,100.0,0.3764,93.0,0.3579,83.0,0.2531,76.0,0.1608,87.0,0.157,23.0,0.3311,69.0
EUM,,,,27.200000762939453,,0.6307,100.0,0.3682,100.0,,,,,0.2092,72.0,0.1154,63.0,,,,
EUO,,,,31.59000015258789,,0.2599,91.0,0.2761,100.0,0.3035,96.0,0.2456,82.0,0.1741,62.0,0.1061,60.0,0.1443,38.0,0.2131,68.0
EURL,,,,22.68000030517578,,2.004,100.0,1.2683,100.0,0.9694,93.0,0.9858,91.0,0.6116,76.0,0.4037,83.0,0.5908,78.0,0.6645,76.0
EUSA,,,,89.63999938964844,,0.7065,,0.5183,,0.2347,,0.2453,,0.205,,0.16,,0.2022,,0.248,
EUSC,,,,40.97999954223633,,0.7815,,0.4063,,,,,,0.2071,,0.1123,,,,,
EVAV,,,,14.197999954223633,,1.6116,,1.3095,,0.6643,,0.7352,,1.0636,,0.7518,,0.6176,,0.6954,
EVC,343.0,,,1.909999966621399,,0.576,73.0,0.7446,86.0,,,,,0.67,78.0,0.6093,76.0,,,,
EVCM,28.0,,,10.529999732971191,,0.917,,0.8516,,,,,,0.3877,,0.4537,,,,,
EVER,45.0,,,21.65999984741211,,0.9511,93.0,0.9222,95.0,0.8953,89.0,0.8869,90.0,0.7146,76.0,0.5778,65.0,0.6211,56.0,0.7801,88.0
EVEX,30.0,,,3.4700000286102295,,1.0976,,1.3387,,0.8965,,1.0229,,0.7459,,0.7536,,0.6868,,1.0229,
EVGO,37.0,,,2.5899999141693115,,0.6982,,1.095,,3.1956,,0.6203,,0.798,,0.8212,,0.7304,,0.794,
EVH,49.0,,,10.0,,0.5715,74.0,0.671,88.0,0.7466,79.0,0.8034,86.0,1.05,93.0,0.5853,78.0,0.6313,72.0,0.672,77.0
EVLV,245.0,,,3.3399999141693115,,0.8593,76.0,0.9165,79.0,1.0215,,0.8816,49.0,1.0324,74.0,0.7516,57.0,0.7245,,0.7805,28.0
EVMT,,,,14.63599967956543,,0.3933,,0.1301,,,,,,0.1821,,0.0657,,,,,
EVR,64.0,,,189.5399932861328,,1.5601,100.0,1.1086,100.0,0.6699,98.0,0.7137,98.0,0.5383,90.0,0.4059,86.0,0.4758,92.0,0.525,95.0
EVRG,42.0,,,65.16999816894531,,0.323,91.0,0.3474,96.0,0.2064,49.0,0.3049,73.0,0.1654,36.0,0.1696,38.0,0.1697,43.0,0.2446,44.0
EVRI,38.0,,,13.5,,0.1654,10.0,0.1611,8.0,,,,,0.048,11.0,0.0551,11.0,,,,
EVTC,43.0,,,34.619998931884766,,0.7453,99.0,0.53,98.0,0.679,98.0,0.4669,85.0,0.3478,91.0,0.2489,39.0,0.3436,74.0,0.4669,97.0
EVTV,969.0,,,0.24899999797344208,,0.3108,,0.8447,,,,,,1.2749,,1.2161,,,,,
EVX,,,,34.060001373291016,,0.6094,98.0,0.433,97.0,0.2254,73.0,0.2915,88.0,2.2908,100.0,0.1373,62.0,0.2254,76.0,0.2543,73.0
EW,58.0,,,69.9000015258789,,0.4666,92.0,0.458,98.0,0.3322,73.0,0.2776,52.0,0.2626,43.0,0.2605,73.0,0.3198,68.0,0.3244,69.0
EWA,,,,22.809999465942383,,0.8772,99.0,0.4845,99.0,,,,,0.2513,67.0,0.1591,71.0,,,,
EWBC,77.0,,,77.16000366210938,,1.1401,97.0,0.9883,98.0,0.5689,90.0,0.5738,90.0,0.4067,76.0,0.3439,78.0,0.3352,69.0,0.461,85.0
EWC,,,,39.540000915527344,,0.5842,99.0,0.4519,99.0,0.2366,79.0,0.3495,93.0,0.1945,66.0,0.1597,64.0,0.1303,21.0,0.2227,45.0
EWCZ,30.0,,,3.8399999141693115,,1.4685,,1.1835,,0.7102,,1.0092,,0.7791,,0.8411,,0.7541,,1.0092,
EWD,,,,39.91999816894531,,0.7481,98.0,0.519,99.0,0.3379,86.0,0.3966,86.0,0.2611,63.0,0.1691,70.0,0.2059,55.0,0.3263,79.0
EWG,,,,36.220001220703125,,0.7378,99.0,0.4469,98.0,0.3154,89.0,0.3254,86.0,0.2411,67.0,0.1451,63.0,0.0653,1.0,0.2851,63.0
EWH,,,,15.789999961853027,,0.5616,98.0,0.3478,98.0,0.4279,97.0,0.4562,97.0,0.2462,77.0,0.1297,70.0,0.2599,87.0,0.4083,94.0
EWI,,,,40.220001220703125,,0.8519,100.0,0.4458,100.0,0.4513,95.0,0.3481,78.0,0.2521,59.0,0.1434,59.0,0.2235,61.0,0.3475,77.0
EWJ,,,,66.33999633789062,,0.6746,100.0,0.4383,100.0,0.2877,93.0,0.2835,91.0,0.2173,81.0,0.1344,82.0,0.1539,30.0,0.2284,57.0
EWK,,,,19.040000915527344,,0.4681,99.0,0.279,100.0,,,,,0.2083,81.0,0.1018,81.0,,,,
EWL,,,,49.709999084472656,,0.5485,99.0,0.364,99.0,0.4485,99.0,0.4239,97.0,0.1812,70.0,0.1161,71.0,0.3285,98.0,0.394,98.0
EWM,,,,22.139999389648438,,0.4621,98.0,0.3466,98.0,0.1748,45.0,,,0.1757,60.0,0.1038,50.0,0.1748,48.0,,
EWN,,,,46.04999923706055,,0.7506,100.0,0.4403,100.0,0.7018,99.0,0.7205,98.0,0.2437,85.0,0.1521,86.0,0.3423,95.0,0.4203,97.0
EWP,,,,37.04999923706055,,0.8006,99.0,0.4131,99.0,0.2325,56.0,0.2883,64.0,0.2597,64.0,0.1377,56.0,0.2325,65.0,0.3015,61.0
EWQ,,,,38.61000061035156,,0.6896,100.0,0.4278,100.0,0.3785,95.0,0.516,97.0,0.2258,74.0,0.1445,79.0,0.2405,80.0,0.3391,89.0
EWS,,,,22.239999771118164,,0.8445,100.0,0.4517,100.0,,,0.32,91.0,0.2349,90.0,0.1368,87.0,,,0.32,93.0
EWT,,,,44.790000915527344,,0.8025,99.0,0.6524,100.0,0.6514,99.0,0.5277,98.0,0.2804,82.0,0.1974,88.0,0.2414,78.0,0.3107,66.0
EWTX,38.0,,,12.5,,1.8756,,1.6521,,1.2684,,1.3839,,0.7628,,0.7626,,0.7785,,0.8329,
EWU,,,,35.11000061035156,,0.6376,99.0,0.3879,98.0,0.1853,57.0,0.406,94.0,0.192,57.0,0.123,64.0,0.0717,5.0,0.2176,32.0
EWV,,,,42.06999969482422,,1.3561,100.0,0.8869,100.0,1.8618,100.0,1.1879,99.0,0.4314,87.0,0.2713,96.0,0.7422,100.0,0.5173,91.0
EWW,,,,51.86000061035156,,0.8096,99.0,0.5042,98.0,0.4141,94.0,0.6219,99.0,0.2737,74.0,0.2344,82.0,0.1718,20.0,0.3455,78.0
EWX,,,,52.540000915527344,,0.5627,100.0,0.3235,100.0,,,0.3918,97.0,0.196,88.0,0.105,73.0,,,0.3375,98.0
EWY,,,,53.279998779296875,,0.6813,98.0,0.4646,99.0,0.3345,87.0,0.7549,99.0,0.2736,74.0,0.1666,78.0,0.3001,82.0,0.3259,70.0
EWZ,,,,24.709999084472656,,0.6093,95.0,0.4425,95.0,0.6212,96.0,0.6573,96.0,0.2862,35.0,0.1969,31.0,0.2749,54.0,0.3764,53.0
EWZS,,,,10.59000015258789,,0.7639,,0.457,,,,,,0.3615,,0.2222,,,,,
EXAS,50.0,,,45.5,,1.014,93.0,0.9536,93.0,0.5605,49.0,0.6256,61.0,0.599,53.0,0.479,32.0,0.5314,39.0,0.563,45.0
