percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivmean10,ivmean1080,ivmean120,ivmean150,ivmean180,ivmean20,ivmean270,ivmean30,ivmean360,ivmean60,ivmean720,ivmean90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
87,1.02462,1.0010280000000005,1.064488,1.044776,1.044516,1.0461,0.99164,0.9789,1.177488,1.137152,1.1366040000000002,1.136544,1.147116,1.180132,1.154576,1.183064,1.168976,1.176444,1.135888,1.137416,1.0031280000000002,1.0173280000000002,1.004376,1.0008,1.016152,1.024992,0.984664,1.01054
88,1.04892,1.052876,1.094764,1.089128,1.0687880000000003,1.063192,1.032364,1.0091,1.198401,1.156091,1.162602,1.158729,1.1670010000000002,1.1985910000000002,1.179455,1.2006740000000002,1.195837,1.200937,1.15922,1.173837,1.0275,1.0295280000000002,1.0113640000000002,1.009756,1.038992,1.0397280000000002,1.000764,1.033436000000001
89,1.0788600000000004,1.0961600000000005,1.10358,1.09874,1.1067600000000004,1.07604,1.05444,1.04334,1.21521,1.18627,1.18986,1.1860300000000004,1.19477,1.21928,1.2161800000000005,1.2206200000000005,1.23304,1.232020000000001,1.1871600000000004,1.2099200000000003,1.0502400000000005,1.0412400000000004,1.0217,1.02086,1.06334,1.06288,1.0213600000000005,1.0525600000000004
90,1.107316,1.1269,1.121932,1.108516,1.1353959999999998,1.094228,1.080628,1.0649399999999998,1.244864,1.223818,1.2228929999999998,1.227716,1.238587,1.248303,1.262703,1.248361,1.278516,1.2654039999999998,1.226858,1.2330290000000002,1.079928,1.048364,1.033864,1.028716,1.091016,1.078316,1.049532,1.082048
91,1.138144,1.162084,1.150992,1.115192,1.169184,1.124648,1.095084,1.107192,1.27912,1.262836,1.264492,1.277896,1.281512,1.281536,1.3112560000000002,1.276628,1.328076,1.299828,1.262836,1.281872,1.115276,1.059444,1.048884,1.034692,1.1238320000000002,1.0924440000000002,1.088984,1.100184
92,1.182204,1.192044,1.168136,1.118904,1.207668,1.1592120000000004,1.117004,1.180436000000001,1.324771,1.3089380000000002,1.3258040000000002,1.314071,1.318668,1.3197410000000005,1.336037,1.320269,1.37087,1.338375,1.3118190000000003,1.3306430000000002,1.163404,1.0723360000000002,1.059368,1.041036,1.1729800000000004,1.1148920000000004,1.128772,1.1149
93,1.2497079999999998,1.2057639999999998,1.182244,1.124532,1.2468639999999998,1.191188,1.172944,1.213332,1.377016,1.359829999999999,1.371116,1.360518,1.3610899999999997,1.375586,1.3852019999999998,1.3661499999999998,1.4079079999999995,1.3829619999999998,1.359829999999999,1.4089779999999998,1.2099879999999998,1.079644,1.0723,1.0476,1.1955,1.147164,1.1637279999999997,1.124944
94,1.3579,1.2634399999999997,1.19966,1.1514,1.2917999999999998,1.2313999999999998,1.2320399999999998,1.2870399999999995,1.42003,1.398715,1.43885,1.410245,1.39467,1.411115,1.42271,1.4119349999999995,1.43952,1.4384149999999996,1.398785,1.458135,1.26252,1.09746,1.08182,1.0644399999999998,1.22588,1.17888,1.1954,1.13706
95,1.464784,1.311956,1.2094,1.1706600000000005,1.337552,1.3376280000000005,1.32854,1.3336880000000002,1.462508,1.438388,1.48278,1.449244,1.441592,1.4684160000000002,1.4486720000000002,1.471612,1.47146,1.525872,1.438388,1.522832,1.355292,1.13154,1.109896,1.092464,1.264096,1.2176280000000002,1.224572,1.150184
96,1.6145000000000012,1.3398720000000002,1.296316,1.2455920000000016,1.4206200000000002,1.4866320000000002,1.490304,1.4804,1.552564999999999,1.487944,1.5324979999999986,1.5144719999999998,1.4941169999999997,1.557901,1.5066889999999995,1.5735799999999989,1.5393769999999978,1.5903339999999977,1.487944,1.5740049999999994,1.4427440000000002,1.1855440000000002,1.1446320000000003,1.103072,1.3223440000000002,1.369356000000001,1.2678840000000005,1.183672
97,1.7275719999999994,1.43294,2.494288,2.306736,1.7712399999999997,1.624107999999999,1.7537039999999957,1.5356919999999998,1.636658,1.563116,1.5767159999999998,1.559586,1.55333,1.6188779999999998,1.580078,1.6593759999999973,1.615821999999998,1.698386,1.5636739999999998,1.6325759999999996,1.541644,1.2345,1.162,1.131196,1.446943999999989,1.48554,1.3184919999999998,1.307896
98,2.356568,2.786071999999998,2.516296,2.335024,2.341475999999996,2.0135439999999996,1.8668879999999997,3.182448,1.8557659999999996,1.7894519999999994,1.7063339999999998,1.6581589999999993,1.7383279999999983,1.8375869999999992,1.7894519999999994,1.79951,1.902896999999996,1.8935559999999996,1.7894519999999994,1.7688859999999988,1.7367839999999908,1.2542799999999992,1.2141719999999998,1.244948,1.7725399999999998,1.6176199999999927,1.526244,1.356988
