percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivmean10,ivmean1080,ivmean120,ivmean150,ivmean180,ivmean20,ivmean270,ivmean30,ivmean360,ivmean60,ivmean720,ivmean90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
88,0.621257,0.6535279999999999,0.682357,0.6863939999999997,0.623985,0.6387529999999998,0.6192259999999998,0.627199,0.844908,0.684501,0.71693,0.705708,0.6911050000000001,0.840602,0.684501,0.8339059999999999,0.684501,0.771804,0.684501,0.739204,0.654585,0.6541,0.661557,0.67867,0.651771,0.664457,0.6908979999999999,0.6861419999999999
89,0.63817,0.67675,0.70385,0.72827,0.63687,0.6597700000000001,0.63554,0.6701100000000002,0.8695200000000003,0.6935500000000001,0.7366100000000001,0.7206100000000001,0.7022500000000002,0.8583900000000008,0.6935500000000001,0.8539900000000002,0.6935500000000001,0.7910200000000001,0.6935500000000001,0.7522300000000001,0.6723100000000001,0.6805400000000003,0.6774400000000002,0.69498,0.6765600000000002,0.6786,0.70247,0.69908
90,0.657466,0.7193990000000023,0.713083,0.739249,0.6623770000000002,0.6679830000000001,0.6494130000000001,0.7013810000000001,0.899319,0.705557,0.7466950000000001,0.7345950000000001,0.712976,0.8956320000000002,0.705557,0.8785600000000002,0.705557,0.8326040000000001,0.705557,0.769976,0.6924430000000003,0.7104110000000002,0.7072810000000002,0.7235810000000001,0.6963320000000001,0.6941830000000001,0.7290150000000001,0.7094830000000001
91,0.686992,0.7376520000000001,0.73058,0.749896,0.68576,0.680296,0.709796,0.7146480000000001,0.936544,0.7141959999999999,0.761608,0.746108,0.725352,0.923384,0.7141959999999999,0.917444,0.7141959999999999,0.863052,0.7141959999999999,0.792264,0.7124520000000001,0.7203,0.725892,0.734984,0.7106640000000001,0.7146040000000001,0.747692,0.724388
92,0.7085,0.7473990000000001,0.7601620000000002,0.7641980000000004,0.7475960000000006,0.6967720000000001,0.7322250000000003,0.7466540000000002,0.9904060000000005,0.728211,0.782,0.758885,0.736885,0.9741620000000004,0.728211,0.9697350000000008,0.728211,0.893248,0.728211,0.8320140000000003,0.7487400000000008,0.7344990000000002,0.7533810000000001,0.7681350000000002,0.722936,0.7357060000000005,0.7593440000000002,0.7314
93,0.7406599999999994,0.7674439999999999,0.7787439999999999,0.7859,0.7930759999999999,0.7469759999999999,0.7529279999999995,0.765566,1.036622,0.7396679999999998,0.8163579999999996,0.7830279999999997,0.7492759999999999,1.034944,0.7396679999999998,1.0258519999999989,0.7396679999999998,0.9609239999999992,0.7396679999999998,0.861192,0.7819479999999993,0.751922,0.794922,0.809966,0.7604879999999999,0.7626619999999996,0.773922,0.7469319999999999
94,0.8291549999999999,0.7887749999999999,0.8193499999999999,0.8276099999999997,0.814335,0.8183649999999998,0.7797499999999999,0.7950649999999995,1.0767749999999998,0.7586550000000001,0.84614,0.801885,0.764905,1.07345,0.7586550000000001,1.067775,0.7586550000000001,1.00127,0.7586550000000001,0.9002549999999999,0.82314,0.8278049999999999,0.8324549999999998,0.848915,0.8120399999999998,0.8423700000000001,0.794075,0.7655199999999996
95,0.892176,0.865596,0.8528080000000001,0.8879319999999999,0.868596,0.85048,0.833684,0.8522920000000002,1.1348479999999992,0.7835479999999999,0.875456,0.8433679999999999,0.7997479999999999,1.1216199999999994,0.7835479999999999,1.1167999999999996,0.7835479999999999,1.047264,0.7835479999999999,0.9440599999999996,0.919656,0.8797480000000001,0.884872,0.882268,0.9396960000000004,0.8939840000000001,0.8126880000000001,0.881272
96,1.034322,0.8999440000000001,0.9547760000000002,0.923183,0.9505130000000004,0.8830100000000001,0.9831860000000004,0.9155200000000002,1.2512380000000003,0.8136680000000001,0.933346,0.865746,0.8208570000000001,1.2512380000000003,0.8136680000000001,1.214164,0.8136680000000001,1.105244,0.8136680000000001,0.993092,0.9928640000000016,0.9383520000000004,0.929971,0.945522,1.013427,0.9927030000000004,0.960483,0.9416440000000014
97,1.130937999999999,1.035355999999999,0.98887,0.9383799999999995,0.9942419999999992,1.0153659999999998,1.057496,0.989222,1.3420620000000008,0.8531740000000001,0.9820420000000014,0.9007360000000008,0.8584740000000002,1.3380880000000006,0.8531740000000001,1.3191480000000018,0.8531740000000001,1.2083360000000007,0.8531740000000001,1.0897700000000012,1.0983619999999987,0.9967619999999986,0.9989839999999997,0.9513,1.13417,1.0829019999999994,1.0821659999999995,1.0119839999999996
98,1.2883439999999988,1.072287,0.998974,0.975035,1.240849,1.263687,1.1516,1.1731489999999951,1.5011309999999995,0.8875199999999998,1.0541319999999992,0.9518859999999992,0.8991529999999989,1.496751999999999,0.8875199999999998,1.4519889999999973,0.8875199999999998,1.2811,0.8875199999999998,1.1666199999999998,1.2636579999999995,1.070022,1.015622,0.9795,1.1786149999999995,1.1731009999999995,1.1349939999999992,1.1123629999999995
